respondent_id,source_observation_id,human_id,TimePT,TimePT_non_wait,WaitingTimePT,MarginalCostPT,TimeCar,CostCarCHF,distance_km,TimePT_scaled,TimePT_non_wait_scaled,WaitingTimePT_scaled,MarginalCostPT_scaled,TimeCar_scaled,CostCarCHF_scaled,distance_km_scaled,CAR_AVAILABLE,pt_proxy,car_proxy,slow_proxy,complexity_score,complexity_rank,scenario_id
H1067,1308,50270435,215,202,13,0.0,148,30.39,232.8,1.075,1.01,0.2166666666666666,0.0,0.74,3.039,46.56,1,1.2266666666666666,3.779,46.56,0.2815051140095712,0.11962224554039874,S1067
H1068,1309,50270436,52,49,3,0.0,15,1.71,11.5,0.26,0.245,0.05,0.0,0.075,0.1709999999999999,2.3,1,0.295,0.24599999999999989,2.3,0.9532888465204956,0.9538300104931794,S1068
H1069,1310,50270436,48,48,0,0.0,12,1.63,10.0,0.24,0.24,0.0,0.0,0.06,0.1629999999999999,2.0,1,0.24,0.2229999999999999,2.0,0.9832841691248769,0.9853095487932844,S1069
H1070,1311,50270436,50,50,0,0.0,11,1.62,10.0,0.25,0.25,0.0,0.0,0.055,0.162,2.0,1,0.25,0.217,2.0,0.9680542110358181,0.9687827911857293,S1070
H1071,1312,50270439,183,136,47,25.4,47,8.48,64.5,0.915,0.68,0.7833333333333333,2.54,0.235,0.8480000000000001,12.9,1,4.003333333333334,1.0830000000000002,12.9,0.25508035031034776,0.09391395592864638,S1071
H1072,1313,50270475,174,118,56,17.6,48,7.85,58.0,0.87,0.59,0.9333333333333332,1.7600000000000002,0.24,0.7849999999999999,11.6,1,3.283333333333333,1.025,11.6,0.3069053708439898,0.14480587618048268,S1072
H1073,1314,50270477,264,200,64,0.0,151,30.39,231.0,1.32,1.0,1.0666666666666669,0.0,0.755,3.039,46.2,1,2.066666666666667,3.794,46.2,0.3666585186995845,0.20776495278069254,S1073
H1074,1315,50270478,268,211,57,0.0,151,30.39,231.0,1.34,1.055,0.95,0.0,0.755,3.039,46.2,1,2.005,3.794,46.2,0.35855145213338113,0.19832109129066108,S1074
H1075,1316,50270501,119,117,2,13.9,53,8.96,68.0,0.595,0.585,0.0333333333333333,1.39,0.265,0.8960000000000001,13.6,1,2.0083333333333333,1.161,13.6,0.5413208228076507,0.42077649527806926,S1075
H1076,1317,50270502,127,125,2,0.0,84,13.87,103.0,0.635,0.625,0.0333333333333333,0.0,0.42,1.387,20.6,1,0.6583333333333333,1.807,20.6,0.4654049022649705,0.32633788037775446,S1076
H1077,1318,50270516,204,182,22,0.0,136,29.12,228.0,1.02,0.91,0.3666666666666666,0.0,0.68,2.912,45.6,1,1.2766666666666666,3.592,45.6,0.30162879549567667,0.13588667366211962,S1077
H1078,1319,50270533,101,101,0,8.25,22,2.52,17.6,0.505,0.505,0.0,0.825,0.11,0.252,3.5200000000000005,1,1.33,0.362,3.5200000000000005,0.508130081300813,0.3809024134312697,S1078
H1079,1320,50270533,235,168,67,17.5,85,12.55,93.0,1.175,0.84,1.1166666666666667,1.75,0.425,1.255,18.6,1,3.7066666666666666,1.68,18.6,0.3303964757709251,0.16631689401888772,S1079
H1080,1321,50270601,277,239,38,47.7,98,14.33,101.5,1.385,1.195,0.6333333333333333,4.7700000000000005,0.49,1.433,20.3,1,6.598333333333334,1.923,20.3,0.17620110419358628,0.04512067156348373,S1080
H1081,1322,50270601,132,86,46,14.8,0,0.09,0.2,0.66,0.43,0.7666666666666667,1.48,0.0,0.009,0.04,1,2.6766666666666667,0.009,0.04,0.9699321047526674,0.9724554039874082,S1081
H1082,1323,50270611,265,210,55,44.8,74,11.98,90.0,1.325,1.05,0.9166666666666666,4.4799999999999995,0.37,1.198,18.0,1,6.446666666666666,1.568,18.0,0.1701066001360853,0.03987408184679958,S1082
H1083,1326,50270631,81,81,0,4.0,19,2.01,14.5,0.405,0.405,0.0,0.4,0.095,0.2009999999999999,2.9,1,0.805,0.29599999999999993,2.9,0.6626905235255135,0.5729275970619098,S1083
H1084,1327,50270638,67,65,2,9.3,16,2.14,15.5,0.335,0.325,0.0333333333333333,0.93,0.08,0.214,3.1,1,1.2883333333333333,0.294,3.1,0.5014206919605549,0.3719832109129066,S1084
H1085,1328,50270639,94,83,11,0.0,46,4.7,31.0,0.47,0.415,0.1833333333333333,0.0,0.23,0.47,6.2,1,0.5983333333333333,0.7,6.2,0.9077155824508322,0.8997901364113327,S1085
H1086,1331,50270667,270,202,68,26.0,54,8.17,61.0,1.35,1.01,1.1333333333333333,2.6,0.27,0.817,12.2,1,4.743333333333334,1.087,12.2,0.21476125706922466,0.07030430220356768,S1086
H1087,1332,50270668,127,120,7,16.4,37,4.04,29.5,0.635,0.6,0.1166666666666666,1.64,0.185,0.404,5.9,1,2.3566666666666665,0.589,5.9,0.3613151872817054,0.2025183630640084,S1087
H1088,1333,50270775,81,60,21,19.6,38,3.85,28.0,0.405,0.3,0.35,1.96,0.19,0.385,5.6,1,2.61,0.575,5.6,0.32948929159802304,0.1657922350472193,S1088
H1089,1334,50270804,180,166,14,23.2,33,3.8,23.0,0.9,0.83,0.2333333333333333,2.32,0.165,0.38,4.6,1,3.383333333333333,0.545,4.6,0.45112781954887216,0.30902413431269676,S1089
H1090,1335,50270844,229,167,62,27.5,63,9.23,64.5,1.145,0.835,1.0333333333333334,2.75,0.315,0.923,12.9,1,4.618333333333333,1.238,12.9,0.22829312837683588,0.07974816369359916,S1090
H1091,1336,50760031,139,139,0,0.0,69,11.76,86.0,0.695,0.695,0.0,0.0,0.345,1.176,17.2,1,0.695,1.521,17.2,0.547645125958379,0.4315320041972718,S1091
H1092,1337,50760043,127,121,6,0.0,41,4.46,30.0,0.635,0.605,0.1,0.0,0.205,0.446,6.0,1,0.705,0.651,6.0,0.94876660341556,0.950682056663169,S1092
H1093,1338,50760054,18,18,0,2.2,3,0.59,2.5,0.09,0.09,0.0,0.22,0.015,0.059,0.5,1,0.31,0.074,0.5,0.8403361344537815,0.8224029380902413,S1093
H1094,1340,50760085,49,49,0,2.2,4,0.47,3.0,0.245,0.245,0.0,0.22,0.02,0.047,0.6,1,0.46499999999999997,0.067,0.6,0.8810572687224669,0.8709338929695698,S1094
H1095,1341,50760086,54,47,7,10.4,19,2.74,20.0,0.27,0.235,0.1166666666666666,1.04,0.095,0.274,4.0,1,1.3916666666666666,0.369,4.0,0.49439683586025046,0.363588667366212,S1095
H1096,1342,50760116,174,153,21,40.6,50,8.91,69.0,0.87,0.765,0.35,4.0600000000000005,0.25,0.891,13.8,1,5.175000000000001,1.141,13.8,0.19864918553833927,0.06190975865687303,S1096
H1097,1343,50760131,45,45,0,10.6,16,1.73,12.0,0.225,0.225,0.0,1.06,0.08,0.173,2.4,1,1.2850000000000001,0.253,2.4,0.4921259842519685,0.36306400839454356,S1097
H1098,1344,50760131,146,127,19,29.2,49,8.67,64.0,0.73,0.635,0.3166666666666666,2.92,0.245,0.867,12.8,1,3.8716666666666666,1.112,12.8,0.26598102668676304,0.10283315844700944,S1098
H1099,1345,50760132,425,369,56,56.2,160,23.36,175.0,2.125,1.845,0.9333333333333332,5.62,0.8,2.336,35.0,1,8.398333333333333,3.136,35.0,0.15968488848671955,0.03462749213011543,S1099
H1100,1346,50760137,334,314,20,47.6,75,11.85,86.0,1.67,1.57,0.3333333333333333,4.76,0.375,1.185,17.2,1,6.663333333333333,1.56,17.2,0.1638448935008192,0.03620146904512067,S1100
H1101,1349,50760209,143,101,42,8.8,37,4.77,35.0,0.715,0.505,0.7,0.8800000000000001,0.185,0.477,7.0,1,2.085,0.6619999999999999,7.0,0.41271151465125877,0.2633788037775446,S1101
H1102,1350,50760209,129,93,36,9.6,38,4.06,32.0,0.645,0.465,0.6,0.96,0.19,0.4059999999999999,6.4,1,2.025,0.5959999999999999,6.4,0.41169205434335115,0.26285414480587616,S1102
H1103,1351,50760210,119,77,42,8.8,36,4.6,35.0,0.595,0.385,0.7,0.8800000000000001,0.18,0.4599999999999999,7.0,1,1.965,0.6399999999999999,7.0,0.4301075268817204,0.2812172088142707,S1103
H1104,1352,50760210,605,516,89,88.2,301,53.78,395.0,3.025,2.58,1.4833333333333334,8.82,1.505,5.378,79.0,1,12.883333333333333,6.883,79.0,0.1428503404599781,0.02570828961175236,S1104
H1105,1353,50760217,233,230,3,16.0,57,8.5,62.7,1.165,1.15,0.05,1.6,0.285,0.85,12.54,1,2.8,1.135,12.54,0.37523452157598497,0.21878279118572927,S1105
H1106,1354,50760247,166,161,5,25.4,66,7.49,48.8,0.83,0.805,0.0833333333333333,2.54,0.33,0.749,9.76,1,3.4283333333333332,1.079,9.76,0.29856687898089174,0.1348373557187828,S1106
H1107,1355,50760299,320,273,47,74.4,129,22.97,179.0,1.6,1.365,0.7833333333333333,7.44,0.645,2.2969999999999997,35.8,1,9.588333333333335,2.9419999999999997,35.8,0.13078163825798855,0.021511017838405037,S1107
H1108,1357,50760334,57,48,9,8.0,7,0.83,5.5,0.285,0.24,0.15,0.8,0.035,0.0829999999999999,1.1,1,1.19,0.1179999999999999,1.1,0.9174311926605506,0.9147429171038824,S1108
H1109,1358,50760337,240,198,42,44.2,72,14.04,107.0,1.2,0.99,0.7,4.42,0.36,1.404,21.4,1,6.109999999999999,1.7639999999999998,21.4,0.18705574261129818,0.0540398740818468,S1109
H1110,1359,50760337,141,94,47,18.8,24,2.38,15.0,0.705,0.47,0.7833333333333333,1.88,0.12,0.238,3.0,1,3.1333333333333333,0.358,3.0,0.8823529411764706,0.8725078698845751,S1110
H1111,1360,50760338,245,193,52,45.2,72,14.04,107.0,1.225,0.965,0.8666666666666667,4.5200000000000005,0.36,1.404,21.4,1,6.351666666666667,1.7639999999999998,21.4,0.1789655789536479,0.04564533053515215,S1111
H1112,1361,50760338,124,92,32,17.6,20,2.01,14.0,0.62,0.46,0.5333333333333333,1.7600000000000002,0.1,0.2009999999999999,2.8,1,2.753333333333334,0.30099999999999993,2.8,0.9554140127388542,0.9569779643231899,S1112
H1113,1362,50760357,356,296,60,73.4,116,18.61,147.0,1.78,1.48,1.0,7.340000000000001,0.58,1.861,29.4,1,9.82,2.441,29.4,0.11934598400763813,0.019412381951731374,S1113
H1114,1363,50760357,69,69,0,14.0,26,2.82,20.0,0.345,0.345,0.0,1.4,0.13,0.282,4.0,1,1.7449999999999999,0.412,4.0,0.4286326618088298,0.2801678908709339,S1114
H1115,1364,50760358,85,84,1,5.2,26,2.95,17.5,0.425,0.42,0.0166666666666666,0.52,0.13,0.295,3.5,0,0.9566666666666666,1000000.0,3.5,0.28222013170272814,0.12172088142707241,S1115
H1116,1365,50760358,131,97,34,12.8,51,7.42,54.5,0.655,0.485,0.5666666666666667,1.28,0.255,0.742,10.9,0,2.331666666666667,1000000.0,10.9,0.10451140916216686,0.014690451206715634,S1116
H1117,1367,50760394,213,167,46,0.0,203,30.72,227.0,1.065,0.835,0.7666666666666667,0.0,1.015,3.072,45.4,0,1.6016666666666666,1000000.0,45.4,0.02232225901261208,0.001049317943336831,S1117
H1118,1368,50760421,28,28,0,3.5,13,1.42,10.0,0.14,0.14,0.0,0.35,0.065,0.142,2.0,0,0.49,1000000.0,2.0,0.39840637450199207,0.24711437565582373,S1118
H1119,1369,50760429,107,81,26,11.0,45,8.4,65.0,0.535,0.405,0.4333333333333333,1.1,0.225,0.8400000000000001,13.0,1,1.9383333333333335,1.0650000000000002,13.0,0.5338078291814947,0.40818467995802726,S1119
H1120,1370,50760447,184,158,26,0.0,67,11.91,87.0,0.92,0.79,0.4333333333333333,0.0,0.335,1.191,17.4,0,1.2233333333333334,1000000.0,17.4,0.05821851348728896,0.006820566631689402,S1120
H1121,1371,50760453,200,191,9,19.0,70,8.24,54.2,1.0,0.955,0.15,1.9,0.35,0.8240000000000001,10.84,1,3.005,1.174,10.84,0.3532320734722713,0.19412381951731375,S1121
H1122,1372,50760456,125,100,25,14.3,25,4.34,32.0,0.625,0.5,0.4166666666666667,1.4300000000000002,0.125,0.434,6.4,1,2.3466666666666667,0.5589999999999999,6.4,0.3587229463111324,0.19884575026232948,S1122
H1123,1373,50760483,2,2,0,0.0,1,0.0,0.1,0.01,0.01,0.0,0.0,0.005,0.0,0.02,1,0.01,0.005,0.02,0.9950248756218907,0.99501573976915,S1123
H1124,1376,50760485,525,471,54,0.0,277,52.49,391.0,2.625,2.355,0.9,0.0,1.385,5.2490000000000006,78.2,1,3.255,6.634,78.2,0.22836263987211688,0.08027282266526757,S1124
H1125,1377,50780009,114,113,1,7.4,29,5.65,43.0,0.57,0.565,0.0166666666666666,0.74,0.145,0.5650000000000001,8.6,1,1.3216666666666665,0.7100000000000001,8.6,0.6204756980351605,0.5262329485834207,S1125
H1126,1378,50780010,140,136,4,0.0,67,11.48,84.0,0.7,0.68,0.0666666666666666,0.0,0.335,1.148,16.8,1,0.7466666666666666,1.4829999999999999,16.8,0.5759262814359762,0.4669464847848898,S1126
H1127,1379,50780013,142,131,11,0.0,72,12.48,93.0,0.71,0.655,0.1833333333333333,0.0,0.36,1.248,18.6,1,0.8383333333333334,1.608,18.6,0.5650781691467319,0.453305351521511,S1127
H1128,1380,50780055,40,30,10,9.0,10,1.73,13.0,0.2,0.15,0.1666666666666666,0.9,0.05,0.173,2.6,1,1.2166666666666666,0.22299999999999998,2.6,0.501588363149975,0.37303252885624344,S1128
H1129,1381,50780056,45,41,4,5.0,14,2.18,17.0,0.225,0.205,0.0666666666666666,0.5,0.07,0.218,3.4,1,0.7716666666666666,0.28800000000000003,3.4,0.6740058413839587,0.5865687303252886,S1129
H1130,1382,50780056,32,31,1,3.8,12,1.35,9.0,0.16,0.155,0.0166666666666666,0.38,0.06,0.135,1.8,1,0.5516666666666666,0.195,1.8,0.7371007371007371,0.6794333683105981,S1130
H1131,1383,50780087,154,139,15,0.0,57,10.32,76.0,0.77,0.695,0.25,0.0,0.285,1.032,15.2,1,0.945,1.317,15.2,0.728862973760933,0.6681532004197271,S1131
H1132,1384,50780088,146,135,11,19.4,82,10.95,80.0,0.73,0.675,0.1833333333333333,1.94,0.41,1.095,16.0,1,2.7983333333333333,1.505,16.0,0.436046511627907,0.2885624344176285,S1132
H1133,1387,50780314,60,49,11,3.5,17,2.09,15.0,0.3,0.245,0.1833333333333333,0.35,0.085,0.209,3.0,1,0.7783333333333333,0.294,3.0,0.6737031214911297,0.5860440713536201,S1133
H1134,1389,50780403,228,204,24,32.0,149,31.1,242.0,1.14,1.02,0.4,3.2,0.745,3.1100000000000003,48.4,1,4.62,3.8550000000000004,48.4,0.5665722379603401,0.45540398740818466,S1134
H1135,1390,50780404,154,145,9,19.4,56,10.36,78.0,0.77,0.725,0.15,1.94,0.28,1.036,15.6,1,2.815,1.316,15.6,0.4001600640256103,0.25078698845750264,S1135
H1136,1391,50780404,47,42,5,3.0,6,0.75,5.0,0.235,0.21,0.0833333333333333,0.3,0.03,0.075,1.0,1,0.5933333333333333,0.105,1.0,0.7109004739336493,0.6458551941238195,S1136
H1137,1392,50780405,202,183,19,0.0,130,27.14,211.0,1.01,0.915,0.3166666666666666,0.0,0.65,2.714,42.2,1,1.2316666666666667,3.364,42.2,0.31925082473129723,0.15792235047219308,S1137
H1138,1393,52720041,64,53,11,9.6,13,1.29,9.5,0.32,0.265,0.1833333333333333,0.96,0.065,0.129,1.9,1,1.4083333333333332,0.194,1.9,0.6703910614525139,0.583420776495278,S1138
H1139,1395,52720054,138,125,13,29.6,61,6.68,48.0,0.69,0.625,0.2166666666666666,2.96,0.305,0.6679999999999999,9.6,1,3.8016666666666667,0.9729999999999999,9.6,0.2611875326484416,0.09968520461699895,S1139
H1140,1396,52720109,69,58,11,4.5,13,1.29,9.5,0.345,0.29,0.1833333333333333,0.45,0.065,0.129,1.9,1,0.9233333333333333,0.194,1.9,0.5782575173477255,0.4687827911857293,S1140
H1141,1397,52720109,69,58,11,4.5,13,1.29,9.5,0.345,0.29,0.1833333333333333,0.45,0.065,0.129,1.9,1,0.9233333333333333,0.194,1.9,0.5782575173477255,0.4687827911857293,S1141
H1142,1398,52720109,42,41,1,2.5,11,1.16,9.5,0.21,0.205,0.0166666666666666,0.25,0.055,0.1159999999999999,1.9,1,0.47166666666666657,0.1709999999999999,1.9,0.7688364941055869,0.727177334732424,S1142
H1143,1400,52720141,62,62,0,7.3,59,7.14,52.0,0.31,0.31,0.0,0.73,0.295,0.714,10.4,1,1.04,1.009,10.4,0.9699321047526672,0.9716684155299056,S1143
H1144,1401,52720183,16,16,0,2.2,5,0.49,3.5,0.08,0.08,0.0,0.22,0.025,0.049,0.7,1,0.3,0.07400000000000001,0.7,0.8156606851549756,0.7862014690451207,S1144
H1145,1402,52720229,214,178,36,5.0,108,16.24,124.0,1.07,0.89,0.6,0.5,0.54,1.624,24.8,1,1.99,2.164,24.8,0.8517887563884156,0.8376180482686254,S1145
H1146,1403,52720287,97,87,10,4.4,42,4.5,38.0,0.485,0.435,0.1666666666666666,0.44,0.21,0.45,7.6,1,1.0416666666666665,0.66,7.6,0.7237635705669483,0.6621196222455404,S1146
H1147,1404,52720334,3,3,0,0.0,0,0.04,0.3,0.015,0.015,0.0,0.0,0.0,0.004,0.06,0,0.015,1000000.0,0.06,0.9569377990430623,0.9585519412381952,S1147
H1148,1405,52720371,345,281,64,43.6,99,12.07,91.0,1.725,1.405,1.0666666666666669,4.36,0.495,1.207,18.2,1,6.831666666666667,1.702,18.2,0.16314100821143074,0.03515215110178384,S1148
H1149,1406,52720431,217,189,28,12.4,79,11.34,87.0,1.085,0.945,0.4666666666666667,1.24,0.395,1.134,17.4,1,2.6516666666666664,1.529,17.4,0.471105527638191,0.332109129066107,S1149
H1150,1407,52720432,127,115,12,13.1,57,5.76,40.0,0.635,0.575,0.2,1.31,0.285,0.576,8.0,1,2.085,0.861,8.0,0.44964028776978415,0.3071878279118573,S1150
H1151,1408,52720511,168,142,26,26.4,76,11.22,87.0,0.84,0.71,0.4333333333333333,2.6399999999999997,0.38,1.122,17.4,1,3.783333333333333,1.5020000000000002,17.4,0.304754164973588,0.14218258132214062,S1151
H1152,1409,52720539,118,77,41,19.8,26,2.58,19.0,0.59,0.385,0.6833333333333333,1.98,0.13,0.258,3.8,1,3.0483333333333333,0.388,3.8,0.570884871550904,0.4590766002098636,S1152
H1153,1410,52720539,118,84,34,21.4,26,2.58,19.0,0.59,0.42,0.5666666666666667,2.1399999999999997,0.13,0.258,3.8,1,3.126666666666666,0.388,3.8,0.5976095617529879,0.4900314795383001,S1153
H1154,1411,52720540,156,151,5,15.0,59,6.0,44.0,0.78,0.755,0.0833333333333333,1.5,0.295,0.6,8.8,1,2.3383333333333334,0.895,8.8,0.4092769440654843,0.2586568730325289,S1154
H1155,1412,52720549,140,122,18,27.6,69,8.21,61.0,0.7,0.61,0.3,2.76,0.345,0.8210000000000001,12.2,1,3.67,1.166,12.2,0.2853881278538813,0.1248688352570829,S1155
H1156,1414,52720563,404,277,127,29.0,121,14.57,106.0,2.02,1.385,2.1166666666666667,2.9,0.605,1.457,21.2,1,6.401666666666667,2.0620000000000003,21.2,0.18727760784068917,0.05456453305351522,S1156
H1157,1415,52720571,274,236,38,23.5,125,17.78,130.1,1.37,1.18,0.6333333333333333,2.35,0.625,1.778,26.02,1,4.163333333333333,2.403,26.02,0.36227508754981286,0.2030430220356768,S1157
H1158,1416,52720571,24,24,0,54.6,4,0.6,3.2,0.12,0.12,0.0,5.46,0.02,0.06,0.64,1,5.58,0.08,0.64,0.641025641025641,0.546694648478489,S1158
H1159,1417,52720593,70,61,9,10.6,19,1.96,14.0,0.35,0.305,0.15,1.06,0.095,0.196,2.8,1,1.5150000000000001,0.29100000000000004,2.8,0.44964028776978415,0.3071878279118573,S1159
H1160,1418,52720593,75,49,26,8.4,17,1.81,15.0,0.375,0.245,0.4333333333333333,0.8400000000000001,0.085,0.181,3.0,1,1.5183333333333333,0.266,3.0,0.44398401657540326,0.29853095487932846,S1160
H1161,1419,52720593,62,52,10,9.6,19,1.96,14.0,0.31,0.26,0.1666666666666666,0.96,0.095,0.196,2.8,1,1.3866666666666667,0.29100000000000004,2.8,0.47717512327024014,0.3426023084994753,S1161
H1162,1420,52720639,67,67,0,0.0,22,2.35,19.0,0.335,0.335,0.0,0.0,0.11,0.235,3.8,1,0.335,0.345,3.8,0.9900990099009901,0.9908184679958028,S1162
H1163,1422,52720643,31,31,0,0.0,10,1.05,7.0,0.155,0.155,0.0,0.0,0.05,0.105,1.4,1,0.155,0.155,1.4,1.0,0.9992130115424974,S1163
H1164,1423,52720644,81,78,3,23.2,54,5.45,38.0,0.405,0.39,0.05,2.32,0.27,0.545,7.6,1,2.76,0.8150000000000001,7.6,0.33955857385398985,0.17366211962224554,S1164
H1165,1424,52720665,118,112,6,0.0,56,5.7,39.0,0.59,0.56,0.1,0.0,0.28,0.5700000000000001,7.8,1,0.66,0.8500000000000001,7.8,0.8403361344537815,0.8224029380902413,S1165
H1166,1425,52730004,250,234,16,19.6,88,11.18,73.3,1.25,1.17,0.2666666666666666,1.96,0.44,1.118,14.66,1,3.3966666666666665,1.558,14.66,0.3522780648191639,0.19150052465897166,S1166
H1167,1426,52730039,110,94,16,15.6,29,2.95,22.0,0.55,0.47,0.2666666666666666,1.56,0.145,0.295,4.4,1,2.296666666666667,0.43999999999999995,4.4,0.35005834305717615,0.1888772298006296,S1167
H1168,1428,52730081,161,115,46,12.0,42,4.36,34.0,0.805,0.575,0.7666666666666667,1.2,0.21,0.436,6.8,1,2.541666666666667,0.646,6.8,0.34534361689881427,0.18153200419727178,S1168
H1169,1429,52730183,99,91,8,13.8,29,3.11,23.5,0.495,0.455,0.1333333333333333,1.38,0.145,0.311,4.7,1,1.9683333333333333,0.45599999999999996,4.7,0.3980363539869975,0.24606505771248688,S1169
H1170,1430,52730184,44,44,0,3.6,6,0.72,5.0,0.22,0.22,0.0,0.36,0.03,0.072,1.0,1,0.58,0.102,1.0,0.7042253521126761,0.633788037775446,S1170
H1171,1431,52730184,55,55,0,5.3,19,2.05,16.5,0.275,0.275,0.0,0.53,0.095,0.205,3.3,1,0.805,0.3,3.3,0.6644518272425248,0.5752885624344176,S1171
H1172,1432,53060149,120,115,5,7.0,46,4.74,31.5,0.6,0.575,0.0833333333333333,0.7,0.23,0.474,6.3,0,1.3583333333333332,1000000.0,6.3,0.16830294530154277,0.03882476390346275,S1172
H1173,1433,53060150,60,60,0,3.8,67,9.1,72.0,0.3,0.3,0.0,0.38,0.335,0.91,14.4,1,0.6799999999999999,1.245,14.4,0.6389776357827476,0.5448583420776495,S1173
H1174,1434,53060150,72,66,6,3.8,116,16.28,130.0,0.36,0.33,0.1,0.38,0.58,1.628,26.0,1,0.81,2.2079999999999997,26.0,0.41701417848206845,0.2675760755508919,S1174
H1175,1435,53060177,104,99,5,5.6,44,4.43,31.0,0.52,0.495,0.0833333333333333,0.5599999999999999,0.22,0.4429999999999999,6.2,1,1.1383333333333332,0.6629999999999999,6.2,0.6778129236330772,0.5923399790136411,S1175
H1176,1436,53060178,42,32,10,7.6,18,1.79,13.0,0.21,0.16,0.1666666666666666,0.76,0.09,0.179,2.6,1,1.0866666666666667,0.269,2.6,0.5501558774986246,0.4349422875131165,S1176
H1177,1437,53060213,55,45,10,7.6,20,2.09,14.5,0.275,0.225,0.1666666666666666,0.76,0.1,0.209,2.9,1,1.1516666666666666,0.309,2.9,0.5426917510853835,0.42392444910807975,S1177
H1178,1438,53060214,125,125,0,7.6,12,1.32,8.0,0.625,0.625,0.0,0.76,0.06,0.132,1.6,1,1.385,0.192,1.6,0.8230452674897119,0.7948583420776495,S1178
H1179,1439,53060305,15,15,0,2.2,6,0.63,4.0,0.075,0.075,0.0,0.22,0.03,0.063,0.8,0,0.295,1000000.0,0.8,0.6644518272425248,0.5752885624344176,S1179
H1180,1440,53060380,121,101,20,5.6,52,5.19,34.0,0.605,0.505,0.3333333333333333,0.5599999999999999,0.26,0.519,6.8,1,1.3983333333333334,0.779,6.8,0.6175380815150266,0.5225603357817419,S1180
H1181,1441,53060380,80,72,8,5.6,40,3.98,28.0,0.4,0.36,0.1333333333333333,0.5599999999999999,0.2,0.398,5.6,1,1.0533333333333332,0.5980000000000001,5.6,0.6871278057718737,0.6033578174186779,S1181
H1182,1442,53060385,38,38,0,7.6,14,1.75,11.0,0.19,0.19,0.0,0.76,0.07,0.175,2.2,1,0.95,0.245,2.2,0.5865102639296187,0.4774396642182581,S1182
H1183,1443,53060385,447,403,44,111.3,217,32.03,239.4,2.235,2.015,0.7333333333333333,11.13,1.085,3.2030000000000003,47.88,1,13.878333333333334,4.288,47.88,0.0944257341600831,0.011542497376705142,S1183
H1184,1444,53060419,49,34,15,2.2,7,0.87,5.5,0.245,0.17,0.25,0.22,0.035,0.087,1.1,1,0.64,0.122,1.1,0.684931506849315,0.6017838405036726,S1184
H1185,1445,53060420,200,186,14,0.0,116,17.05,128.0,1.0,0.93,0.2333333333333333,0.0,0.58,1.705,25.6,1,1.1633333333333333,2.285,25.6,0.4713275726630007,0.33289611752360965,S1185
H1186,1446,53060657,128,104,24,5.6,59,6.69,49.0,0.64,0.52,0.4,0.5599999999999999,0.295,0.669,9.8,1,1.48,0.964,9.8,0.6596306068601583,0.5692549842602308,S1186
H1187,1447,53060658,111,97,14,5.6,47,4.74,32.0,0.555,0.485,0.2333333333333333,0.5599999999999999,0.235,0.474,6.4,1,1.2783333333333333,0.709,6.4,0.637213254035684,0.5430220356768101,S1187
H1188,1448,53060715,39,39,0,2.8,19,2.06,15.0,0.195,0.195,0.0,0.2799999999999999,0.095,0.206,3.0,1,0.4749999999999999,0.301,3.0,0.8517887563884157,0.8386673662119623,S1188
H1189,1449,53060716,73,73,0,0.0,49,5.9,41.0,0.365,0.365,0.0,0.0,0.245,0.5900000000000001,8.2,1,0.365,0.8350000000000001,8.2,0.6802721088435373,0.5965372507869885,S1189
H1190,1450,53060716,588,505,83,0.0,107,16.47,120.0,2.94,2.525,1.3833333333333333,0.0,0.535,1.6469999999999998,24.0,1,3.908333333333333,2.182,24.0,0.3667930064800098,0.20828961175236096,S1190
H1191,1451,53060722,74,74,0,9.6,43,5.27,37.0,0.37,0.37,0.0,0.96,0.215,0.5269999999999999,7.4,1,1.33,0.7419999999999999,7.4,0.6297229219143576,0.534102833158447,S1191
H1192,1452,54200016,68,61,7,4.9,23,2.68,20.1,0.34,0.305,0.1166666666666666,0.49,0.115,0.268,4.0200000000000005,1,0.9116666666666666,0.383,4.0200000000000005,0.6541648495420846,0.5598111227701994,S1192
H1193,1453,54200016,168,139,29,12.9,74,11.18,74.0,0.84,0.695,0.4833333333333333,1.29,0.37,1.118,14.8,1,2.4683333333333333,1.488,14.8,0.504965494024575,0.3772298006295908,S1193
H1194,1454,54200057,62,62,0,0.0,22,2.18,13.5,0.31,0.31,0.0,0.0,0.11,0.218,2.7,1,0.31,0.328,2.7,0.9823182711198428,0.9847848898216159,S1194
H1195,1455,54200058,169,146,23,34.8,62,9.3,66.0,0.845,0.73,0.3833333333333333,3.4799999999999995,0.31,0.93,13.2,1,4.593333333333333,1.24,13.2,0.2297090352220521,0.08184679958027283,S1195
H1196,1456,54200069,128,128,0,77.8,48,5.59,35.0,0.64,0.64,0.0,7.779999999999999,0.24,0.5589999999999999,7.0,1,8.42,0.7989999999999999,7.0,0.4132231404958678,0.2641657922350472,S1196
H1197,1457,54200070,322,292,30,42.2,142,25.31,206.0,1.61,1.46,0.5,4.220000000000001,0.71,2.5309999999999997,41.2,1,6.180000000000001,3.2409999999999997,41.2,0.25387154100025383,0.09338929695697797,S1197
H1198,1458,54200085,31,31,0,2.2,11,1.06,6.0,0.155,0.155,0.0,0.22,0.055,0.106,1.2,1,0.375,0.161,1.2,0.8237232289950577,0.796694648478489,S1198
