respondent_id,human_id,normalized_weight,age,sex_text,age_text,CalculatedIncome,income_text,high_education,low_education,top_manager,employees,artisans,age_30_less,ScaledIncome,car_oriented_parents,city_center_as_kid,childSuburb,NbCar,NbBicy,NbHousehold,NbChild,work_trip,other_trip,trip_purpose_text,education_text,CAR_AVAILABLE,car_availability_text,Envir01,Mobil05,LifSty07,Envir05,Mobil12,LifSty01,TimePT,TimePT_non_wait,WaitingTimePT,MarginalCostPT,TimeCar,CostCarCHF,distance_km,TimePT_scaled,TimePT_non_wait_scaled,TimeCar_scaled,WaitingTimePT_scaled,MarginalCostPT_scaled,CostCarCHF_scaled,distance_km_scaled,Choice
H0494,50270631,0.34122190875859343,65,male,65 or older,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,1,1,2,0,1,0,a work trip,high education,1,car is available for this trip,5,5,2,4,1,4,81,81,0,4.0,19,2.01,14.5,0.405,0.405,0.095,0.0,0.4,0.20099999999999998,2.9,1
H0495,50270638,1.1100015300256885,61,male,61 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,6,1,3,1,1,67,65,2,9.3,16,2.14,15.5,0.335,0.325,0.08,0.03333333333333333,0.93,0.21400000000000002,3.1,1
H0496,50270639,0.2960937410777467,50,male,50 years old,8418,around CHF 8418 per month,0,0,0,1,0,0,8.418,0,0,0,1,3,3,0,1,0,a work trip,not high education,1,car is available for this trip,1,3,3,2,3,2,94,83,11,0.0,46,4.7,31.0,0.47,0.415,0.23,0.18333333333333332,0.0,0.47000000000000003,6.2,0
H0497,50760031,0.26643335936145884,51,female,51 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,1,2,2,0,1,0,a work trip,high education,1,car is available for this trip,1,4,2,3,2,2,139,139,0,0.0,69,11.76,86.0,0.695,0.695,0.345,0.0,0.0,1.176,17.2,0
H0498,50760043,1.1100015300256885,61,male,61 years old,5000,around CHF 5000 per month,0,1,0,0,1,0,5.0,0,0,0,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,6,4,3,1,127,121,6,0.0,41,4.46,30.0,0.635,0.605,0.205,0.1,0.0,0.446,6.0,0
H0499,50760116,2.3605670058945383,39,female,39 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,2,0,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,4,1,2,1,2,174,153,21,40.6,50,8.91,69.0,0.87,0.765,0.25,0.35,4.0600000000000005,0.891,13.8,1
H0500,50760131,0.2960937410777467,50,male,50 years old,7000,around CHF 7000 per month,0,0,0,0,0,0,7.0,1,0,1,2,0,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,3,4,1,2,45,45,0,10.6,16,1.73,12.0,0.225,0.225,0.08,0.0,1.06,0.173,2.4,1
H0501,50760131,0.2960937410777467,50,male,50 years old,7000,around CHF 7000 per month,0,0,0,0,0,0,7.0,1,0,1,2,0,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,3,4,1,2,146,127,19,29.2,49,8.67,64.0,0.73,0.635,0.245,0.31666666666666665,2.92,0.867,12.8,1
H0502,50760132,0.26643335936145884,50,female,50 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,0,0,1,2,1,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,3,4,2,2,425,369,56,56.2,160,23.36,175.0,2.125,1.845,0.8,0.9333333333333333,5.62,2.336,35.0,1
H0503,50760137,2.3605670058945383,38,female,38 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,1,2,5,5,3,0,1,a non-work trip,not high education,1,car is available for this trip,3,3,2,4,2,3,334,314,20,47.6,75,11.85,86.0,1.67,1.57,0.375,0.3333333333333333,4.76,1.185,17.2,1
H0504,50760209,0.6296835007540205,32,female,32 years old,7000,around CHF 7000 per month,0,0,1,0,0,0,7.0,1,0,0,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,3,2,4,1,2,143,101,42,8.8,37,4.77,35.0,0.715,0.505,0.185,0.7,0.8800000000000001,0.477,7.0,1
H0505,50760209,0.6296835007540205,32,female,32 years old,7000,around CHF 7000 per month,0,0,1,0,0,0,7.0,1,0,0,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,3,2,4,1,2,129,93,36,9.6,38,4.06,32.0,0.645,0.465,0.19,0.6,0.96,0.40599999999999997,6.4,1
H0506,50760210,0.6296835007540205,32,female,32 years old,7000,around CHF 7000 per month,0,0,1,0,0,0,7.0,1,0,0,1,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,3,3,2,4,1,2,119,77,42,8.8,36,4.6,35.0,0.595,0.385,0.18,0.7,0.8800000000000001,0.45999999999999996,7.0,1
H0507,50760210,0.6296835007540205,32,female,32 years old,7000,around CHF 7000 per month,0,0,1,0,0,0,7.0,1,0,0,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,3,2,4,1,2,605,516,89,88.2,301,53.78,395.0,3.025,2.58,1.505,1.4833333333333334,8.82,5.378,79.0,1
H0508,50760217,0.390802389501682,44,female,44 years old,5000,around CHF 5000 per month,1,0,0,1,0,0,5.0,1,0,1,1,1,1,0,0,1,a non-work trip,high education,1,car is available for this trip,2,1,1,3,1,2,233,230,3,16.0,57,8.5,62.7,1.165,1.15,0.285,0.05,1.6,0.85,12.540000000000001,1
H0509,50760247,0.9984088205497536,58,female,58 years old,7384,around CHF 7384 per month,0,1,0,1,0,0,7.384,1,0,1,-1,-1,-1,-1,0,1,a non-work trip,not high education,1,car is available for this trip,3,3,1,3,2,3,166,161,5,25.4,66,7.49,48.8,0.83,0.805,0.33,0.08333333333333333,2.54,0.749,9.76,1
H0510,50760299,2.6244120004410196,32,male,32 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,1,3,1,0,1,a non-work trip,not high education,1,car is available for this trip,2,5,3,3,3,1,320,273,47,74.4,129,22.97,179.0,1.6,1.365,0.645,0.7833333333333333,7.44,2.2969999999999997,35.8,0
H0511,50760334,0.9984088205497536,42,female,42 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,1,0,0,2,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,6,2,4,1,2,57,48,9,8.0,7,0.83,5.5,0.285,0.24,0.035,0.15,0.8,0.08299999999999999,1.1,1
H0512,50760337,0.6296835007540205,34,female,34 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,1,0,0,1,1,1,0,1,0,a work trip,not high education,1,car is available for this trip,1,3,1,3,2,3,240,198,42,44.2,72,14.04,107.0,1.2,0.99,0.36,0.7,4.42,1.404,21.4,1
H0513,50760337,0.6296835007540205,34,female,34 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,1,0,0,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,1,3,2,3,141,94,47,18.8,24,2.38,15.0,0.705,0.47,0.12,0.7833333333333333,1.8800000000000001,0.238,3.0,1
H0514,50760357,0.4344844372177664,49,male,49 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,0,2,4,3,0,0,1,a non-work trip,high education,1,car is available for this trip,2,3,2,4,1,4,356,296,60,73.4,116,18.61,147.0,1.78,1.48,0.58,1.0,7.340000000000001,1.861,29.4,1
H0515,50760357,0.4344844372177664,49,male,49 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,0,2,4,3,0,0,1,a non-work trip,high education,1,car is available for this trip,2,3,2,4,1,4,69,69,0,14.0,26,2.82,20.0,0.345,0.345,0.13,0.0,1.4,0.282,4.0,1
H0516,50760429,0.2960937410777467,49,male,49 years old,9000,around CHF 9000 per month,0,0,1,0,0,0,9.0,0,0,0,1,5,4,0,1,0,a work trip,not high education,1,car is available for this trip,2,4,1,2,1,2,107,81,26,11.0,45,8.4,65.0,0.535,0.405,0.225,0.43333333333333335,1.1,0.8400000000000001,13.0,1
H0517,50760447,0.4344844372177664,56,male,56 years old,7000,around CHF 7000 per month,1,0,0,1,0,0,7.0,0,0,0,0,1,1,0,0,1,a non-work trip,high education,0,car is not available for this trip,5,5,2,5,1,4,184,158,26,0.0,67,11.91,87.0,0.92,0.79,0.335,0.43333333333333335,0.0,1.191,17.4,0
H0518,50760453,0.6296835007540205,39,female,39 years old,9321,around CHF 9321 per month,0,0,0,1,0,0,9.321,0,0,0,2,3,3,1,0,1,a non-work trip,not high education,1,car is available for this trip,4,5,6,4,1,2,200,191,9,19.0,70,8.24,54.2,1.0,0.955,0.35,0.15,1.9,0.8240000000000001,10.84,1
H0519,50760456,0.9984088205497536,51,female,51 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,0,1,4,5,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,3,2,3,1,4,125,100,25,14.3,25,4.34,32.0,0.625,0.5,0.125,0.4166666666666667,1.4300000000000002,0.434,6.4,1
H0520,50760485,1.1100015300256885,44,male,44 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,1,0,1,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,2,3,4,2,525,471,54,0.0,277,52.49,391.0,2.625,2.355,1.385,0.9,0.0,5.2490000000000006,78.2,0
H0521,50780009,0.9984088205497536,52,female,52 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,0,0,1,2,4,4,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,6,3,2,1,2,114,113,1,7.4,29,5.65,43.0,0.57,0.565,0.145,0.016666666666666666,0.74,0.5650000000000001,8.6,0
H0522,50780010,0.8717417348557711,70,male,65 or older,15000,around CHF 15000 per month,0,1,0,0,0,0,15.0,0,0,1,2,2,4,0,1,0,a work trip,not high education,1,car is available for this trip,1,3,3,3,4,2,140,136,4,0.0,67,11.48,84.0,0.7,0.68,0.335,0.06666666666666667,0.0,1.1480000000000001,16.8,0
H0523,50780013,1.1100015300256885,53,male,53 years old,15000,around CHF 15000 per month,0,1,0,0,1,0,15.0,1,0,0,2,1,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,4,3,4,3,142,131,11,0.0,72,12.48,93.0,0.71,0.655,0.36,0.18333333333333332,0.0,1.248,18.6,0
H0524,50780087,0.26643335936145884,60,female,60 years old,5000,around CHF 5000 per month,0,0,0,1,0,0,5.0,0,0,0,1,3,2,0,1,0,a work trip,not high education,1,car is available for this trip,5,6,6,5,1,3,154,139,15,0.0,57,10.32,76.0,0.77,0.695,0.285,0.25,0.0,1.032,15.2,0
H0525,50780088,1.1100015300256885,58,male,58 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,0,1,0,1,3,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,4,6,3,1,4,146,135,11,19.4,82,10.95,80.0,0.73,0.675,0.41,0.18333333333333332,1.94,1.095,16.0,0
H0526,50780403,0.390802389501682,48,female,48 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,2,2,0,0,1,a non-work trip,high education,1,car is available for this trip,2,3,1,5,4,4,228,204,24,32.0,149,31.1,242.0,1.14,1.02,0.745,0.4,3.2,3.1100000000000003,48.4,1
H0527,50780404,0.4344844372177664,56,male,56 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,0,2,2,2,0,1,0,a work trip,high education,1,car is available for this trip,3,3,1,4,3,4,154,145,9,19.4,56,10.36,78.0,0.77,0.725,0.28,0.15,1.94,1.036,15.6,1
H0528,50780404,0.4344844372177664,56,male,56 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,0,2,2,2,0,0,1,a non-work trip,high education,1,car is available for this trip,3,3,1,4,3,4,47,42,5,3.0,6,0.75,5.0,0.235,0.21,0.03,0.08333333333333333,0.3,0.075,1.0,1
H0529,50780405,0.2960937410777467,60,male,60 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,0,1,3,4,1,0,1,a non-work trip,high education,1,car is available for this trip,1,4,3,5,4,1,202,183,19,0.0,130,27.14,211.0,1.01,0.915,0.65,0.31666666666666665,0.0,2.714,42.2,0
H0530,52720229,0.2960937410777467,64,male,64 years old,15000,around CHF 15000 per month,0,0,1,0,0,0,15.0,0,0,1,1,1,1,0,1,0,a work trip,not high education,1,car is available for this trip,4,3,2,2,4,3,214,178,36,5.0,108,16.24,124.0,1.07,0.89,0.54,0.6,0.5,1.6239999999999999,24.8,1
H0531,52720287,1.1100015300256885,59,male,59 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,0,0,0,1,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,4,4,2,3,1,2,97,87,10,4.4,42,4.5,38.0,0.485,0.435,0.21,0.16666666666666666,0.44000000000000006,0.45,7.6,0
H0532,52720371,0.2960937410777467,44,male,44 years old,7000,around CHF 7000 per month,0,0,0,0,1,0,7.0,0,0,0,1,2,1,0,1,0,a work trip,not high education,1,car is available for this trip,6,3,1,4,6,2,345,281,64,43.6,99,12.07,91.0,1.725,1.405,0.495,1.0666666666666667,4.36,1.207,18.2,1
H0533,52720431,0.4344844372177664,53,male,53 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,0,2,3,3,0,0,1,a non-work trip,high education,1,car is available for this trip,3,4,3,4,3,4,217,189,28,12.4,79,11.34,87.0,1.085,0.945,0.395,0.4666666666666667,1.24,1.134,17.4,1
H0534,52720432,0.9984088205497536,49,female,49 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,1,1,0,2,3,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,2,4,1,3,127,115,12,13.1,57,5.76,40.0,0.635,0.575,0.285,0.2,1.31,0.576,8.0,1
H0535,52720511,2.6244120004410196,37,male,37 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,1,0,2,3,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,3,3,3,3,168,142,26,26.4,76,11.22,87.0,0.84,0.71,0.38,0.43333333333333335,2.6399999999999997,1.122,17.4,1
H0536,52720539,1.1100015300256885,60,male,60 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,1,2,2,2,-1,0,1,a non-work trip,not high education,1,car is available for this trip,2,5,2,3,4,5,118,77,41,19.8,26,2.58,19.0,0.59,0.385,0.13,0.6833333333333333,1.98,0.258,3.8,1
H0537,52720539,1.1100015300256885,60,male,60 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,1,2,2,2,-1,1,0,a work trip,not high education,1,car is available for this trip,2,5,2,3,4,5,118,84,34,21.4,26,2.58,19.0,0.59,0.42,0.13,0.5666666666666667,2.1399999999999997,0.258,3.8,1
H0538,52720549,1.1100015300256885,62,male,62 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,2,1,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,6,6,4,6,6,140,122,18,27.6,69,8.21,61.0,0.7,0.61,0.345,0.3,2.7600000000000002,0.8210000000000001,12.2,1
H0539,52720563,0.2960937410777467,44,male,44 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,0,2,7,4,1,0,1,a non-work trip,high education,1,car is available for this trip,2,3,6,4,3,3,404,277,127,29.0,121,14.57,106.0,2.02,1.385,0.605,2.1166666666666667,2.9,1.457,21.2,1
H0540,52720571,0.4344844372177664,43,male,43 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,0,2,6,6,4,0,1,a non-work trip,high education,1,car is available for this trip,2,3,2,4,2,1,274,236,38,23.5,125,17.78,130.1,1.37,1.18,0.625,0.6333333333333333,2.35,1.778,26.02,1
H0541,52720571,0.4344844372177664,43,male,43 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,0,2,6,6,4,0,1,a non-work trip,high education,1,car is available for this trip,2,3,2,4,2,1,24,24,0,54.6,4,0.6,3.2,0.12,0.12,0.02,0.0,5.46,0.06,0.64,1
H0542,52720639,0.7000658609902283,21,male,30 or younger,15000,around CHF 15000 per month,0,0,0,1,0,1,15.0,0,0,0,1,4,5,0,1,0,a work trip,not high education,1,car is available for this trip,1,4,2,2,4,3,67,67,0,0.0,22,2.35,19.0,0.335,0.335,0.11,0.0,0.0,0.23500000000000001,3.8,0
H0543,52720665,0.6296835007540205,25,female,30 or younger,15000,around CHF 15000 per month,0,0,0,1,0,1,15.0,0,0,0,3,8,6,-1,1,0,a work trip,not high education,1,car is available for this trip,2,4,1,2,1,2,118,112,6,0.0,56,5.7,39.0,0.59,0.56,0.28,0.1,0.0,0.5700000000000001,7.8,0
H0544,52730004,1.1100015300256885,55,male,55 years old,5000,around CHF 5000 per month,0,1,1,0,0,0,5.0,1,0,1,4,4,2,0,1,0,a work trip,not high education,1,car is available for this trip,5,4,6,2,6,4,250,234,16,19.6,88,11.18,73.3,1.25,1.17,0.44,0.26666666666666666,1.9600000000000002,1.1179999999999999,14.66,1
H0545,52730081,0.2960937410777467,62,male,62 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,0,2,1,2,0,0,1,a non-work trip,high education,1,car is available for this trip,1,3,3,3,5,4,161,115,46,12.0,42,4.36,34.0,0.805,0.575,0.21,0.7666666666666667,1.2,0.43600000000000005,6.8,1
H0546,52730183,1.1100015300256885,49,male,49 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,0,3,5,4,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,2,2,4,2,2,99,91,8,13.8,29,3.11,23.5,0.495,0.455,0.145,0.13333333333333333,1.3800000000000001,0.311,4.7,1
H0547,53060150,1.1100015300256885,56,male,56 years old,15000,around CHF 15000 per month,0,1,0,0,0,0,15.0,0,0,1,2,5,4,1,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,2,4,3,2,60,60,0,3.8,67,9.1,72.0,0.3,0.3,0.335,0.0,0.38,0.9099999999999999,14.4,1
H0548,53060150,1.1100015300256885,56,male,56 years old,15000,around CHF 15000 per month,0,1,0,0,0,0,15.0,0,0,1,2,5,4,1,1,0,a work trip,not high education,1,car is available for this trip,2,4,2,4,3,2,72,66,6,3.8,116,16.28,130.0,0.36,0.33,0.58,0.1,0.38,1.6280000000000001,26.0,1
H0549,53060177,0.9984088205497536,40,female,40 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,3,3,1,3,1,2,104,99,5,5.6,44,4.43,31.0,0.52,0.495,0.22,0.08333333333333333,0.5599999999999999,0.44299999999999995,6.2,1
H0550,53060213,3.9941426451134805,55,female,55 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,2,2,3,0,1,0,a work trip,not high education,1,car is available for this trip,1,4,4,3,3,1,55,45,10,7.6,20,2.09,14.5,0.275,0.225,0.1,0.16666666666666666,0.76,0.209,2.9,1
H0551,53060385,2.3605670058945383,35,female,35 years old,7384,around CHF 7384 per month,0,1,0,1,0,0,7.384,1,0,0,1,1,1,0,1,0,a work trip,not high education,1,car is available for this trip,2,3,2,3,2,2,38,38,0,7.6,14,1.75,11.0,0.19,0.19,0.07,0.0,0.76,0.175,2.2,1
H0552,53060385,2.3605670058945383,35,female,35 years old,7384,around CHF 7384 per month,0,1,0,1,0,0,7.384,1,0,0,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,2,3,2,2,447,403,44,111.3,217,32.03,239.4,2.235,2.015,1.085,0.7333333333333333,11.129999999999999,3.2030000000000003,47.88,1
H0553,53060658,1.1100015300256885,44,male,44 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,1,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,2,1,3,1,3,111,97,14,5.6,47,4.74,32.0,0.555,0.485,0.235,0.23333333333333334,0.5599999999999999,0.47400000000000003,6.4,0
H0554,54200016,0.9239865491924742,34,female,34 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,1,4,2,0,0,1,a non-work trip,high education,1,car is available for this trip,3,3,1,5,1,4,68,61,7,4.9,23,2.68,20.1,0.34,0.305,0.115,0.11666666666666667,0.49000000000000005,0.268,4.0200000000000005,1
H0555,54200016,0.9239865491924742,34,female,34 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,1,4,2,0,0,1,a non-work trip,high education,1,car is available for this trip,3,3,1,5,1,4,168,139,29,12.9,74,11.18,74.0,0.84,0.695,0.37,0.48333333333333334,1.29,1.1179999999999999,14.8,1
H0556,54200057,0.2960937410777467,43,male,43 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,1,0,1,5,5,3,1,0,a work trip,high education,1,car is available for this trip,3,4,6,3,2,2,62,62,0,0.0,22,2.18,13.5,0.31,0.31,0.11,0.0,0.0,0.21800000000000003,2.7,0
H0557,54200070,0.2960937410777467,41,male,41 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,1,0,0,2,4,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,2,5,3,3,322,292,30,42.2,142,25.31,206.0,1.61,1.46,0.71,0.5,4.220000000000001,2.5309999999999997,41.2,1
H0558,54200161,0.390802389501682,54,female,54 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,1,1,3,2,0,1,0,a work trip,high education,1,car is available for this trip,5,5,1,5,1,5,269,223,46,21.7,86,13.7,102.0,1.345,1.115,0.43,0.7666666666666667,2.17,1.3699999999999999,20.4,1
H0559,54200162,0.4344844372177664,53,male,53 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,1,3,3,0,0,1,a non-work trip,high education,1,car is available for this trip,5,5,1,4,1,2,53,53,0,3.8,18,1.91,10.0,0.265,0.265,0.09,0.0,0.38,0.191,2.0,2
H0560,54200167,0.4344844372177664,50,male,50 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,1,0,1,0,3,2,0,1,0,a work trip,high education,1,car is available for this trip,4,3,1,3,1,2,71,67,4,0.0,23,2.22,12.5,0.355,0.335,0.115,0.06666666666666667,0.0,0.22200000000000003,2.5,0
H0561,54200168,0.390802389501682,43,female,43 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,1,0,1,0,3,2,0,0,1,a non-work trip,high education,1,car is available for this trip,4,4,2,4,1,3,172,170,2,0.0,88,10.66,65.0,0.86,0.85,0.44,0.03333333333333333,0.0,1.066,13.0,0
H0562,54200183,0.9984088205497536,-1,female,30 or younger,5000,around CHF 5000 per month,0,1,0,1,0,1,5.0,0,0,0,1,1,1,-1,1,0,a work trip,not high education,1,car is available for this trip,1,3,2,3,2,4,81,64,17,0.0,30,2.91,16.0,0.405,0.32,0.15,0.2833333333333333,0.0,0.29100000000000004,3.2,0
H0563,54200227,0.9984088205497536,57,female,57 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,0,0,1,1,3,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,4,2,4,1,3,48,48,0,0.0,39,5.72,42.0,0.24,0.24,0.195,0.0,0.0,0.572,8.4,0
H0564,54200227,0.9984088205497536,57,female,57 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,0,0,1,1,3,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,4,2,4,1,3,33,33,0,0.0,21,2.03,11.5,0.165,0.165,0.105,0.0,0.0,0.20299999999999999,2.3,0
H0565,54200233,0.2960937410777467,62,male,62 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,0,1,2,2,-1,1,0,a work trip,high education,1,car is available for this trip,1,6,2,1,2,2,64,62,2,3.8,21,2.09,13.0,0.32,0.31,0.105,0.03333333333333333,0.38,0.209,2.6,0
H0566,54200301,0.2960937410777467,45,male,45 years old,9000,around CHF 9000 per month,0,0,0,0,0,0,9.0,1,1,0,2,3,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,3,2,3,1,169,160,9,30.2,73,9.14,60.0,0.845,0.8,0.365,0.15,3.02,0.914,12.0,1
H0567,54200335,0.26643335936145884,40,female,40 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,0,1,8,2,0,1,0,a work trip,high education,1,car is available for this trip,5,5,1,3,1,4,170,160,10,0.0,79,11.61,77.0,0.85,0.8,0.395,0.16666666666666666,0.0,1.161,15.4,0
H0568,54200336,0.26643335936145884,40,female,40 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,0,1,8,2,0,0,1,a non-work trip,high education,1,car is available for this trip,5,5,1,3,1,4,54,54,0,0.0,23,2.21,11.8,0.27,0.27,0.115,0.0,0.0,0.221,2.3600000000000003,0
H0569,54200407,0.26643335936145884,58,female,58 years old,15000,around CHF 15000 per month,0,0,0,1,0,0,15.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,3,4,1,4,1,3,89,79,10,3.8,34,3.21,16.0,0.445,0.395,0.17,0.16666666666666666,0.38,0.321,3.2,1
H0570,54200622,0.9984088205497536,63,female,63 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,0,0,0,1,4,2,0,1,0,a work trip,not high education,1,car is available for this trip,4,4,4,3,2,4,46,46,0,3.8,24,2.38,12.3,0.23,0.23,0.12,0.0,0.38,0.238,2.46,0
