respondent_id,human_id,Choice,alternative_code,alternative_name,availability,travel_time,waiting_time,travel_cost,distance_km,scaled_time,scaled_waiting,scaled_cost,scaled_distance
H0566,54200301,1,0,PT,1,160,9,30.2,60.0,0.8,0.15,3.02,12.0
H0566,54200301,1,1,CAR,1,73,0,9.14,60.0,0.365,0.0,0.914,12.0
H0566,54200301,1,2,SLOW_MODES,1,0,0,0.0,60.0,0.0,0.0,0.0,12.0
H0567,54200335,0,0,PT,1,160,10,0.0,77.0,0.8,0.16666666666666666,0.0,15.4
H0567,54200335,0,1,CAR,1,79,0,11.61,77.0,0.395,0.0,1.161,15.4
H0567,54200335,0,2,SLOW_MODES,1,0,0,0.0,77.0,0.0,0.0,0.0,15.4
H0568,54200336,0,0,PT,1,54,0,0.0,11.8,0.27,0.0,0.0,2.3600000000000003
H0568,54200336,0,1,CAR,1,23,0,2.21,11.8,0.115,0.0,0.221,2.3600000000000003
H0568,54200336,0,2,SLOW_MODES,1,0,0,0.0,11.8,0.0,0.0,0.0,2.3600000000000003
H0569,54200407,1,0,PT,1,79,10,3.8,16.0,0.395,0.16666666666666666,0.38,3.2
H0569,54200407,1,1,CAR,1,34,0,3.21,16.0,0.17,0.0,0.321,3.2
H0569,54200407,1,2,SLOW_MODES,1,0,0,0.0,16.0,0.0,0.0,0.0,3.2
H0570,54200622,0,0,PT,1,46,0,3.8,12.3,0.23,0.0,0.38,2.46
H0570,54200622,0,1,CAR,1,24,0,2.38,12.3,0.12,0.0,0.238,2.46
H0570,54200622,0,2,SLOW_MODES,1,0,0,0.0,12.3,0.0,0.0,0.0,2.46
H0571,54200661,1,0,PT,1,114,41,14.0,52.0,0.57,0.6833333333333333,1.4,10.4
H0571,54200661,1,1,CAR,1,53,0,6.59,52.0,0.265,0.0,0.659,10.4
H0571,54200661,1,2,SLOW_MODES,1,0,0,0.0,52.0,0.0,0.0,0.0,10.4
H0572,54200661,1,0,PT,1,53,0,2.8,6.0,0.265,0.0,0.27999999999999997,1.2
H0572,54200661,1,1,CAR,1,8,0,0.92,6.0,0.04,0.0,0.092,1.2
H0572,54200661,1,2,SLOW_MODES,1,0,0,0.0,6.0,0.0,0.0,0.0,1.2
H0573,54200662,1,0,PT,1,129,8,0.0,67.0,0.645,0.13333333333333333,0.0,13.4
H0573,54200662,1,1,CAR,1,76,0,9.29,67.0,0.38,0.0,0.9289999999999999,13.4
H0573,54200662,1,2,SLOW_MODES,1,0,0,0.0,67.0,0.0,0.0,0.0,13.4
H0574,54200675,0,0,PT,1,120,7,13.7,54.0,0.6,0.11666666666666667,1.3699999999999999,10.8
H0574,54200675,0,1,CAR,1,62,0,8.05,54.0,0.31,0.0,0.805,10.8
H0574,54200675,0,2,SLOW_MODES,1,0,0,0.0,54.0,0.0,0.0,0.0,10.8
H0575,54200685,1,0,PT,1,43,0,7.6,11.0,0.215,0.0,0.76,2.2
H0575,54200685,1,1,CAR,1,20,0,1.98,11.0,0.1,0.0,0.198,2.2
H0575,54200685,1,2,SLOW_MODES,1,0,0,0.0,11.0,0.0,0.0,0.0,2.2
H0576,54200749,1,0,PT,1,193,13,30.5,144.5,0.965,0.21666666666666667,3.05,28.9
H0576,54200749,1,1,CAR,1,111,0,19.69,144.5,0.555,0.0,1.969,28.9
H0576,54200749,1,2,SLOW_MODES,1,0,0,0.0,144.5,0.0,0.0,0.0,28.9
H0577,54200781,0,0,PT,1,112,21,13.3,54.5,0.56,0.35,1.33,10.9
H0577,54200781,0,1,CAR,1,68,0,8.24,54.5,0.34,0.0,0.8240000000000001,10.9
H0577,54200781,0,2,SLOW_MODES,1,0,0,0.0,54.5,0.0,0.0,0.0,10.9
H0578,54200781,1,0,PT,1,54,0,2.8,5.0,0.27,0.0,0.27999999999999997,1.0
H0578,54200781,1,1,CAR,1,6,0,0.95,5.0,0.03,0.0,0.095,1.0
H0578,54200781,1,2,SLOW_MODES,1,0,0,0.0,5.0,0.0,0.0,0.0,1.0
H0579,54200782,1,0,PT,1,110,3,8.4,28.0,0.55,0.05,0.8400000000000001,5.6
H0579,54200782,1,1,CAR,1,37,0,3.94,28.0,0.185,0.0,0.394,5.6
H0579,54200782,1,2,SLOW_MODES,1,0,0,0.0,28.0,0.0,0.0,0.0,5.6
H0580,54200782,1,0,PT,1,120,19,5.6,28.0,0.6,0.31666666666666665,0.5599999999999999,5.6
H0580,54200782,1,1,CAR,1,37,0,3.64,28.0,0.185,0.0,0.364,5.6
H0580,54200782,1,2,SLOW_MODES,1,0,0,0.0,28.0,0.0,0.0,0.0,5.6
H0581,54200884,0,0,PT,1,143,15,0.0,69.0,0.715,0.25,0.0,13.8
H0581,54200884,0,1,CAR,1,68,0,9.93,69.0,0.34,0.0,0.993,13.8
H0581,54200884,0,2,SLOW_MODES,1,0,0,0.0,69.0,0.0,0.0,0.0,13.8
H0582,54201031,0,0,PT,1,65,8,3.8,15.0,0.325,0.13333333333333333,0.38,3.0
H0582,54201031,0,1,CAR,1,28,0,2.92,15.0,0.14,0.0,0.292,3.0
H0582,54201031,0,2,SLOW_MODES,1,0,0,0.0,15.0,0.0,0.0,0.0,3.0
H0583,54201091,1,0,PT,1,141,17,25.8,71.0,0.705,0.2833333333333333,2.58,14.2
H0583,54201091,1,1,CAR,1,79,0,10.2,71.0,0.395,0.0,1.02,14.2
H0583,54201091,1,2,SLOW_MODES,1,0,0,0.0,71.0,0.0,0.0,0.0,14.2
H0584,54201194,0,0,PT,1,57,0,6.1,9.2,0.285,0.0,0.61,1.8399999999999999
H0584,54201194,0,1,CAR,0,27,0,1.75,9.2,0.135,0.0,0.175,1.8399999999999999
H0584,54201194,0,2,SLOW_MODES,1,0,0,0.0,9.2,0.0,0.0,0.0,1.8399999999999999
H0585,54201201,1,0,PT,1,103,6,13.0,21.5,0.515,0.1,1.3,4.3
H0585,54201201,1,1,CAR,1,32,0,3.21,21.5,0.16,0.0,0.321,4.3
H0585,54201201,1,2,SLOW_MODES,1,0,0,0.0,21.5,0.0,0.0,0.0,4.3
H0586,54201201,1,0,PT,1,69,40,9.4,133.0,0.345,0.6666666666666666,0.9400000000000001,26.6
H0586,54201201,1,1,CAR,1,123,0,19.2,133.0,0.615,0.0,1.92,26.6
H0586,54201201,1,2,SLOW_MODES,1,0,0,0.0,133.0,0.0,0.0,0.0,26.6
H0587,54201221,1,0,PT,1,315,31,30.3,179.0,1.575,0.5166666666666667,3.0300000000000002,35.8
H0587,54201221,1,1,CAR,1,179,0,25.79,179.0,0.895,0.0,2.5789999999999997,35.8
H0587,54201221,1,2,SLOW_MODES,1,0,0,0.0,179.0,0.0,0.0,0.0,35.8
H0588,54260060,0,0,PT,1,122,20,10.6,46.0,0.61,0.3333333333333333,1.06,9.2
H0588,54260060,0,1,CAR,1,72,0,6.22,46.0,0.36,0.0,0.622,9.2
H0588,54260060,0,2,SLOW_MODES,1,0,0,0.0,46.0,0.0,0.0,0.0,9.2
H0589,54260075,0,0,PT,1,135,16,40.8,17.0,0.675,0.26666666666666666,4.08,3.4
H0589,54260075,0,1,CAR,1,29,0,2.68,17.0,0.145,0.0,0.268,3.4
H0589,54260075,0,2,SLOW_MODES,1,0,0,0.0,17.0,0.0,0.0,0.0,3.4
H0590,54260175,1,0,PT,1,206,14,42.8,65.0,1.03,0.23333333333333334,4.279999999999999,13.0
H0590,54260175,1,1,CAR,1,83,0,10.32,65.0,0.415,0.0,1.032,13.0
H0590,54260175,1,2,SLOW_MODES,1,0,0,0.0,65.0,0.0,0.0,0.0,13.0
H0591,54260217,1,0,PT,1,102,19,8.4,31.5,0.51,0.31666666666666665,0.8400000000000001,6.3
H0591,54260217,1,1,CAR,1,46,0,4.64,31.5,0.23,0.0,0.46399999999999997,6.3
H0591,54260217,1,2,SLOW_MODES,1,0,0,0.0,31.5,0.0,0.0,0.0,6.3
H0592,54260218,1,0,PT,1,98,17,7.4,31.0,0.49,0.2833333333333333,0.74,6.2
H0592,54260218,1,1,CAR,1,45,0,4.46,31.0,0.225,0.0,0.446,6.2
H0592,54260218,1,2,SLOW_MODES,1,0,0,0.0,31.0,0.0,0.0,0.0,6.2
H0593,54260229,1,0,PT,1,108,17,0.0,26.0,0.54,0.2833333333333333,0.0,5.2
H0593,54260229,1,1,CAR,1,48,0,4.57,26.0,0.24,0.0,0.457,5.2
H0593,54260229,1,2,SLOW_MODES,1,0,0,0.0,26.0,0.0,0.0,0.0,5.2
H0594,54260327,0,0,PT,1,122,5,15.8,64.0,0.61,0.08333333333333333,1.58,12.8
H0594,54260327,0,1,CAR,1,77,0,9.56,64.0,0.385,0.0,0.9560000000000001,12.8
H0594,54260327,0,2,SLOW_MODES,1,0,0,0.0,64.0,0.0,0.0,0.0,12.8
H0595,54260349,0,0,PT,1,70,0,0.0,18.5,0.35,0.0,0.0,3.7
H0595,54260349,0,1,CAR,1,29,0,2.95,18.5,0.145,0.0,0.29500000000000004,3.7
H0595,54260349,0,2,SLOW_MODES,1,0,0,0.0,18.5,0.0,0.0,0.0,3.7
H0596,54260349,2,0,PT,1,39,0,0.0,1.6,0.195,0.0,0.0,0.32
H0596,54260349,2,1,CAR,1,2,0,0.4,1.6,0.01,0.0,0.04,0.32
H0596,54260349,2,2,SLOW_MODES,1,0,0,0.0,1.6,0.0,0.0,0.0,0.32
H0597,54260349,1,0,PT,1,50,0,0.0,10.0,0.25,0.0,0.0,2.0
H0597,54260349,1,1,CAR,1,10,0,1.22,10.0,0.05,0.0,0.122,2.0
H0597,54260349,1,2,SLOW_MODES,1,0,0,0.0,10.0,0.0,0.0,0.0,2.0
H0598,54260350,2,0,PT,1,39,0,0.0,1.6,0.195,0.0,0.0,0.32
H0598,54260350,2,1,CAR,1,2,0,0.4,1.6,0.01,0.0,0.04,0.32
H0598,54260350,2,2,SLOW_MODES,1,0,0,0.0,1.6,0.0,0.0,0.0,0.32
H0599,54260350,2,0,PT,1,39,0,0.0,1.6,0.195,0.0,0.0,0.32
H0599,54260350,2,1,CAR,1,2,0,0.4,1.6,0.01,0.0,0.04,0.32
H0599,54260350,2,2,SLOW_MODES,1,0,0,0.0,1.6,0.0,0.0,0.0,0.32
H0600,54260373,1,0,PT,1,146,3,14.4,25.0,0.73,0.05,1.44,5.0
H0600,54260373,1,1,CAR,1,33,0,3.55,25.0,0.165,0.0,0.355,5.0
H0600,54260373,1,2,SLOW_MODES,1,0,0,0.0,25.0,0.0,0.0,0.0,5.0
H0601,54260389,1,0,PT,1,181,62,52.4,44.5,0.905,1.0333333333333334,5.24,8.9
H0601,54260389,1,1,CAR,1,60,0,6.42,44.5,0.3,0.0,0.642,8.9
H0601,54260389,1,2,SLOW_MODES,1,0,0,0.0,44.5,0.0,0.0,0.0,8.9
H0602,54260409,1,0,PT,1,105,10,20.8,36.0,0.525,0.16666666666666666,2.08,7.2
H0602,54260409,1,1,CAR,1,44,0,4.63,36.0,0.22,0.0,0.46299999999999997,7.2
H0602,54260409,1,2,SLOW_MODES,1,0,0,0.0,36.0,0.0,0.0,0.0,7.2
H0603,54260410,2,0,PT,1,49,3,5.6,1.2,0.245,0.05,0.5599999999999999,0.24
H0603,54260410,2,1,CAR,1,2,0,0.29,1.2,0.01,0.0,0.028999999999999998,0.24
H0603,54260410,2,2,SLOW_MODES,1,0,0,0.0,1.2,0.0,0.0,0.0,0.24
H0604,54260556,0,0,PT,1,130,7,14.4,66.0,0.65,0.11666666666666667,1.44,13.2
H0604,54260556,0,1,CAR,1,81,0,9.56,66.0,0.405,0.0,0.9560000000000001,13.2
H0604,54260556,0,2,SLOW_MODES,1,0,0,0.0,66.0,0.0,0.0,0.0,13.2
H0605,54260567,1,0,PT,1,225,46,37.4,104.0,1.125,0.7666666666666667,3.7399999999999998,20.8
H0605,54260567,1,1,CAR,1,108,0,14.85,104.0,0.54,0.0,1.4849999999999999,20.8
H0605,54260567,1,2,SLOW_MODES,1,0,0,0.0,104.0,0.0,0.0,0.0,20.8
H0606,54260611,1,0,PT,1,207,36,20.6,114.0,1.035,0.6,2.06,22.8
H0606,54260611,1,1,CAR,1,102,0,15.72,114.0,0.51,0.0,1.572,22.8
H0606,54260611,1,2,SLOW_MODES,1,0,0,0.0,114.0,0.0,0.0,0.0,22.8
H0607,54260612,1,0,PT,1,146,54,15.0,24.0,0.73,0.9,1.5,4.8
H0607,54260612,1,1,CAR,1,30,0,3.1,24.0,0.15,0.0,0.31,4.8
H0607,54260612,1,2,SLOW_MODES,1,0,0,0.0,24.0,0.0,0.0,0.0,4.8
H0608,54260695,1,0,PT,1,308,70,50.8,279.5,1.54,1.1666666666666667,5.08,55.9
H0608,54260695,1,1,CAR,1,196,0,37.5,279.5,0.98,0.0,3.75,55.9
H0608,54260695,1,2,SLOW_MODES,1,0,0,0.0,279.5,0.0,0.0,0.0,55.9
H0609,54260732,0,0,PT,1,104,16,0.0,41.0,0.52,0.26666666666666666,0.0,8.2
H0609,54260732,0,1,CAR,0,55,0,6.08,41.0,0.275,0.0,0.608,8.2
H0609,54260732,0,2,SLOW_MODES,1,0,0,0.0,41.0,0.0,0.0,0.0,8.2
H0610,54260750,1,0,PT,1,453,93,104.8,289.0,2.265,1.55,10.48,57.8
H0610,54260750,1,1,CAR,1,234,0,38.26,289.0,1.17,0.0,3.8259999999999996,57.8
H0610,54260750,1,2,SLOW_MODES,1,0,0,0.0,289.0,0.0,0.0,0.0,57.8
H0611,54260897,0,0,PT,1,109,8,25.2,62.0,0.545,0.13333333333333333,2.52,12.4
H0611,54260897,0,1,CAR,1,68,0,8.1,62.0,0.34,0.0,0.8099999999999999,12.4
H0611,54260897,0,2,SLOW_MODES,1,0,0,0.0,62.0,0.0,0.0,0.0,12.4
H0612,54260925,1,0,PT,1,110,23,16.8,38.0,0.55,0.38333333333333336,1.6800000000000002,7.6
H0612,54260925,1,1,CAR,1,48,0,4.96,38.0,0.24,0.0,0.496,7.6
H0612,54260925,1,2,SLOW_MODES,1,0,0,0.0,38.0,0.0,0.0,0.0,7.6
H0613,54261011,1,0,PT,1,110,11,20.0,52.0,0.55,0.18333333333333332,2.0,10.4
H0613,54261011,1,1,CAR,1,58,0,6.62,52.0,0.29,0.0,0.662,10.4
H0613,54261011,1,2,SLOW_MODES,1,0,0,0.0,52.0,0.0,0.0,0.0,10.4
H0614,54261040,1,0,PT,1,51,0,3.8,14.0,0.255,0.0,0.38,2.8
H0614,54261040,1,1,CAR,1,16,0,1.81,14.0,0.08,0.0,0.181,2.8
H0614,54261040,1,2,SLOW_MODES,1,0,0,0.0,14.0,0.0,0.0,0.0,2.8
H0615,54261138,1,0,PT,1,72,14,7.6,19.0,0.36,0.23333333333333334,0.76,3.8
H0615,54261138,1,1,CAR,1,30,0,3.04,19.0,0.15,0.0,0.304,3.8
H0615,54261138,1,2,SLOW_MODES,1,0,0,0.0,19.0,0.0,0.0,0.0,3.8
H0616,54261326,0,0,PT,1,159,46,28.1,146.0,0.795,0.7666666666666667,2.81,29.2
H0616,54261326,0,1,CAR,1,104,0,19.39,146.0,0.52,0.0,1.939,29.2
H0616,54261326,0,2,SLOW_MODES,1,0,0,0.0,146.0,0.0,0.0,0.0,29.2
H0617,54261327,0,0,PT,1,59,0,3.8,20.0,0.295,0.0,0.38,4.0
H0617,54261327,0,1,CAR,1,26,0,2.75,20.0,0.13,0.0,0.275,4.0
H0617,54261327,0,2,SLOW_MODES,1,0,0,0.0,20.0,0.0,0.0,0.0,4.0
H0618,54261408,1,0,PT,1,144,26,13.1,60.0,0.72,0.43333333333333335,1.31,12.0
H0618,54261408,1,1,CAR,1,69,0,8.91,60.0,0.345,0.0,0.891,12.0
H0618,54261408,1,2,SLOW_MODES,1,0,0,0.0,60.0,0.0,0.0,0.0,12.0
H0619,54261413,0,0,PT,1,71,0,0.0,18.5,0.355,0.0,0.0,3.7
H0619,54261413,0,1,CAR,1,30,0,2.99,18.5,0.15,0.0,0.29900000000000004,3.7
H0619,54261413,0,2,SLOW_MODES,1,0,0,0.0,18.5,0.0,0.0,0.0,3.7
H0620,54261566,1,0,PT,1,34,0,2.8,2.4,0.17,0.0,0.27999999999999997,0.48
H0620,54261566,1,1,CAR,1,14,0,0.26,2.4,0.07,0.0,0.026000000000000002,0.48
H0620,54261566,1,2,SLOW_MODES,1,0,0,0.0,2.4,0.0,0.0,0.0,0.48
H0621,54261566,1,0,PT,1,31,0,2.8,1.6,0.155,0.0,0.27999999999999997,0.32
H0621,54261566,1,1,CAR,1,2,0,0.26,1.6,0.01,0.0,0.026000000000000002,0.32
H0621,54261566,1,2,SLOW_MODES,1,0,0,0.0,1.6,0.0,0.0,0.0,0.32
H0622,54261567,1,0,PT,1,43,0,5.6,10.0,0.215,0.0,0.5599999999999999,2.0
H0622,54261567,1,1,CAR,1,10,0,1.22,10.0,0.05,0.0,0.122,2.0
H0622,54261567,1,2,SLOW_MODES,1,0,0,0.0,10.0,0.0,0.0,0.0,2.0
H0623,54261567,1,0,PT,1,85,3,7.6,20.0,0.425,0.05,0.76,4.0
H0623,54261567,1,1,CAR,1,34,0,3.4,20.0,0.17,0.0,0.33999999999999997,4.0
H0623,54261567,1,2,SLOW_MODES,1,0,0,0.0,20.0,0.0,0.0,0.0,4.0
H0624,54261626,0,0,PT,1,240,14,27.0,135.5,1.2,0.23333333333333334,2.7,27.1
H0624,54261626,0,1,CAR,1,129,0,19.22,135.5,0.645,0.0,1.922,27.1
H0624,54261626,0,2,SLOW_MODES,1,0,0,0.0,135.5,0.0,0.0,0.0,27.1
H0625,54261627,1,0,PT,1,89,26,5.6,22.0,0.445,0.43333333333333335,0.5599999999999999,4.4
H0625,54261627,1,1,CAR,1,32,0,3.21,22.0,0.16,0.0,0.321,4.4
H0625,54261627,1,2,SLOW_MODES,1,0,0,0.0,22.0,0.0,0.0,0.0,4.4
H0626,54420363,0,0,PT,1,198,36,0.0,143.0,0.99,0.6,0.0,28.6
H0626,54420363,0,1,CAR,1,110,0,20.98,143.0,0.55,0.0,2.098,28.6
H0626,54420363,0,2,SLOW_MODES,1,0,0,0.0,143.0,0.0,0.0,0.0,28.6
H0627,54420437,0,0,PT,1,42,0,0.0,10.5,0.21,0.0,0.0,2.1
H0627,54420437,0,1,CAR,1,21,0,2.05,10.5,0.105,0.0,0.205,2.1
H0627,54420437,0,2,SLOW_MODES,1,0,0,0.0,10.5,0.0,0.0,0.0,2.1
H0628,54420441,1,0,PT,1,81,6,5.1,16.5,0.405,0.1,0.51,3.3
H0628,54420441,1,1,CAR,1,20,0,2.45,16.5,0.1,0.0,0.24500000000000002,3.3
H0628,54420441,1,2,SLOW_MODES,1,0,0,0.0,16.5,0.0,0.0,0.0,3.3
H0629,54420585,0,0,PT,1,65,0,8.4,23.0,0.325,0.0,0.8400000000000001,4.6
H0629,54420585,0,1,CAR,1,32,0,3.25,23.0,0.16,0.0,0.325,4.6
H0629,54420585,0,2,SLOW_MODES,1,0,0,0.0,23.0,0.0,0.0,0.0,4.6
H0630,54420606,0,0,PT,1,166,19,80.8,208.0,0.83,0.31666666666666665,8.08,41.6
H0630,54420606,0,1,CAR,1,135,0,27.38,208.0,0.675,0.0,2.738,41.6
H0630,54420606,0,2,SLOW_MODES,1,0,0,0.0,208.0,0.0,0.0,0.0,41.6
H0631,54420653,2,0,PT,1,29,0,2.2,1.6,0.145,0.0,0.22000000000000003,0.32
H0631,54420653,2,1,CAR,1,4,0,0.4,1.6,0.02,0.0,0.04,0.32
H0631,54420653,2,2,SLOW_MODES,1,0,0,0.0,1.6,0.0,0.0,0.0,0.32
H0632,54420653,2,0,PT,1,31,0,2.2,7.0,0.155,0.0,0.22000000000000003,1.4
H0632,54420653,2,1,CAR,1,15,0,1.48,7.0,0.075,0.0,0.148,1.4
H0632,54420653,2,2,SLOW_MODES,1,0,0,0.0,7.0,0.0,0.0,0.0,1.4
H0633,54420654,1,0,PT,1,107,15,14.6,22.0,0.535,0.25,1.46,4.4
H0633,54420654,1,1,CAR,1,25,0,3.24,22.0,0.125,0.0,0.324,4.4
H0633,54420654,1,2,SLOW_MODES,1,0,0,0.0,22.0,0.0,0.0,0.0,4.4
H0634,54420688,0,0,PT,1,29,0,3.8,11.0,0.145,0.0,0.38,2.2
H0634,54420688,0,1,CAR,1,22,0,2.34,11.0,0.11,0.0,0.23399999999999999,2.2
H0634,54420688,0,2,SLOW_MODES,1,0,0,0.0,11.0,0.0,0.0,0.0,2.2
H0635,54420839,0,0,PT,1,48,0,3.4,11.0,0.24,0.0,0.33999999999999997,2.2
H0635,54420839,0,1,CAR,1,22,0,2.15,11.0,0.11,0.0,0.215,2.2
H0635,54420839,0,2,SLOW_MODES,1,0,0,0.0,11.0,0.0,0.0,0.0,2.2
H0636,54420907,1,0,PT,1,141,24,7.4,62.0,0.705,0.4,0.74,12.4
H0636,54420907,1,1,CAR,1,66,0,8.31,62.0,0.33,0.0,0.8310000000000001,12.4
H0636,54420907,1,2,SLOW_MODES,1,0,0,0.0,62.0,0.0,0.0,0.0,12.4
H0637,54421043,2,0,PT,1,51,0,3.8,3.8,0.255,0.0,0.38,0.76
H0637,54421043,2,1,CAR,1,7,0,0.75,3.8,0.035,0.0,0.075,0.76
H0637,54421043,2,2,SLOW_MODES,1,0,0,0.0,3.8,0.0,0.0,0.0,0.76
H0638,54421043,2,0,PT,1,47,6,3.8,5.3,0.235,0.1,0.38,1.06
H0638,54421043,2,1,CAR,1,10,0,1.2,5.3,0.05,0.0,0.12,1.06
H0638,54421043,2,2,SLOW_MODES,1,0,0,0.0,5.3,0.0,0.0,0.0,1.06
H0639,54421061,1,0,PT,1,140,9,9.9,36.2,0.7,0.15,0.99,7.24
H0639,54421061,1,1,CAR,1,46,0,5.62,36.2,0.23,0.0,0.562,7.24
H0639,54421061,1,2,SLOW_MODES,1,0,0,0.0,36.2,0.0,0.0,0.0,7.24
H0640,54421189,1,0,PT,1,57,0,3.8,9.5,0.285,0.0,0.38,1.9
H0640,54421189,1,1,CAR,1,14,0,1.52,9.5,0.07,0.0,0.152,1.9
H0640,54421189,1,2,SLOW_MODES,1,0,0,0.0,9.5,0.0,0.0,0.0,1.9
H0641,54421189,1,0,PT,1,57,0,3.8,9.5,0.285,0.0,0.38,1.9
H0641,54421189,1,1,CAR,1,14,0,1.52,9.5,0.07,0.0,0.152,1.9
H0641,54421189,1,2,SLOW_MODES,1,0,0,0.0,9.5,0.0,0.0,0.0,1.9
H0642,54421191,0,0,PT,1,297,17,0.0,219.0,1.485,0.2833333333333333,0.0,43.8
H0642,54421191,0,1,CAR,1,192,0,10.62,219.0,0.96,0.0,1.0619999999999998,43.8
H0642,54421191,0,2,SLOW_MODES,1,0,0,0.0,219.0,0.0,0.0,0.0,43.8
H0643,54421192,0,0,PT,1,112,3,0.0,62.0,0.56,0.05,0.0,12.4
H0643,54421192,0,1,CAR,1,63,0,8.87,62.0,0.315,0.0,0.8869999999999999,12.4
H0643,54421192,0,2,SLOW_MODES,1,0,0,0.0,62.0,0.0,0.0,0.0,12.4
H0644,54421279,0,0,PT,1,63,4,0.0,57.0,0.315,0.06666666666666667,0.0,11.4
H0644,54421279,0,1,CAR,1,61,0,8.37,57.0,0.305,0.0,0.837,11.4
H0644,54421279,0,2,SLOW_MODES,1,0,0,0.0,57.0,0.0,0.0,0.0,11.4
H0645,54421279,0,0,PT,1,77,4,0.0,50.0,0.385,0.06666666666666667,0.0,10.0
H0645,54421279,0,1,CAR,1,52,0,7.42,50.0,0.26,0.0,0.742,10.0
H0645,54421279,0,2,SLOW_MODES,1,0,0,0.0,50.0,0.0,0.0,0.0,10.0
H0646,54421439,0,0,PT,1,98,12,0.0,53.0,0.49,0.2,0.0,10.6
H0646,54421439,0,1,CAR,1,52,0,7.65,53.0,0.26,0.0,0.765,10.6
H0646,54421439,0,2,SLOW_MODES,1,0,0,0.0,53.0,0.0,0.0,0.0,10.6
H0647,54421440,0,0,PT,1,94,6,27.2,58.0,0.47,0.1,2.7199999999999998,11.6
H0647,54421440,0,1,CAR,1,64,0,8.86,58.0,0.32,0.0,0.8859999999999999,11.6
H0647,54421440,0,2,SLOW_MODES,1,0,0,0.0,58.0,0.0,0.0,0.0,11.6
H0648,54421440,1,0,PT,1,93,13,18.4,26.0,0.465,0.21666666666666667,1.8399999999999999,5.2
H0648,54421440,1,1,CAR,1,33,0,4.33,26.0,0.165,0.0,0.433,5.2
H0648,54421440,1,2,SLOW_MODES,1,0,0,0.0,26.0,0.0,0.0,0.0,5.2
H0649,54429999,1,0,PT,1,87,49,16.1,26.0,0.435,0.8166666666666667,1.61,5.2
H0649,54429999,1,1,CAR,1,44,0,4.37,26.0,0.22,0.0,0.437,5.2
H0649,54429999,1,2,SLOW_MODES,1,0,0,0.0,26.0,0.0,0.0,0.0,5.2
H0650,54440058,2,0,PT,1,78,5,2.8,9.0,0.39,0.08333333333333333,0.27999999999999997,1.8
H0650,54440058,2,1,CAR,1,12,0,1.23,9.0,0.06,0.0,0.123,1.8
H0650,54440058,2,2,SLOW_MODES,1,0,0,0.0,9.0,0.0,0.0,0.0,1.8
H0651,54440122,1,0,PT,1,127,20,5.6,26.4,0.635,0.3333333333333333,0.5599999999999999,5.279999999999999
H0651,54440122,1,1,CAR,1,36,0,3.7,26.4,0.18,0.0,0.37,5.279999999999999
H0651,54440122,1,2,SLOW_MODES,1,0,0,0.0,26.4,0.0,0.0,0.0,5.279999999999999
H0652,54440188,1,0,PT,1,113,18,7.4,37.0,0.565,0.3,0.74,7.4
H0652,54440188,1,1,CAR,1,46,0,5.09,37.0,0.23,0.0,0.509,7.4
H0652,54440188,1,2,SLOW_MODES,1,0,0,0.0,37.0,0.0,0.0,0.0,7.4
H0653,54440235,1,0,PT,1,316,98,22.9,151.0,1.58,1.6333333333333333,2.29,30.2
H0653,54440235,1,1,CAR,1,125,0,20.1,151.0,0.625,0.0,2.0100000000000002,30.2
H0653,54440235,1,2,SLOW_MODES,1,0,0,0.0,151.0,0.0,0.0,0.0,30.2
H0654,54440426,0,0,PT,1,90,0,9.3,24.0,0.45,0.0,0.93,4.8
H0654,54440426,0,1,CAR,1,42,0,4.03,24.0,0.21,0.0,0.403,4.8
H0654,54440426,0,2,SLOW_MODES,1,0,0,0.0,24.0,0.0,0.0,0.0,4.8
H0655,54440438,0,0,PT,1,53,0,4.0,8.0,0.265,0.0,0.4,1.6
H0655,54440438,0,1,CAR,0,14,0,1.55,8.0,0.07,0.0,0.155,1.6
H0655,54440438,0,2,SLOW_MODES,1,0,0,0.0,8.0,0.0,0.0,0.0,1.6
H0656,54440439,0,0,PT,1,183,1,19.6,93.0,0.915,0.016666666666666666,1.9600000000000002,18.6
H0656,54440439,0,1,CAR,0,88,0,14.39,93.0,0.44,0.0,1.439,18.6
H0656,54440439,0,2,SLOW_MODES,1,0,0,0.0,93.0,0.0,0.0,0.0,18.6
H0657,54440474,1,0,PT,1,96,42,5.6,24.0,0.48,0.7,0.5599999999999999,4.8
H0657,54440474,1,1,CAR,1,36,0,3.58,24.0,0.18,0.0,0.358,4.8
H0657,54440474,1,2,SLOW_MODES,1,0,0,0.0,24.0,0.0,0.0,0.0,4.8
H0658,54440474,1,0,PT,1,119,23,9.4,29.5,0.595,0.38333333333333336,0.9400000000000001,5.9
H0658,54440474,1,1,CAR,1,42,0,4.3,29.5,0.21,0.0,0.43,5.9
H0658,54440474,1,2,SLOW_MODES,1,0,0,0.0,29.5,0.0,0.0,0.0,5.9
H0659,54440475,1,0,PT,1,160,39,9.4,30.0,0.8,0.65,0.9400000000000001,6.0
H0659,54440475,1,1,CAR,1,42,0,4.27,30.0,0.21,0.0,0.42699999999999994,6.0
H0659,54440475,1,2,SLOW_MODES,1,0,0,0.0,30.0,0.0,0.0,0.0,6.0
H0660,54440508,1,0,PT,1,166,41,32.0,59.0,0.83,0.6833333333333333,3.2,11.8
