ID,GROUP,SURVEY,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,CAR_AV,task_count,persona_source,purpose_text,first_class_text,ticket_text,who_text,luggage_text,age_text,sex_text,income_text,ga_text,origin_text,dest_text,survey_text,car_av_text
678,3,1,3,1,1,1,0,4,1,3,0,25,13,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 1,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 25,destination zone code 13,survey stratum 1,car is available for this trip
679,3,1,3,1,1,1,0,5,1,3,0,25,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 1,no luggage,age code 5,male,income code 3,does not have a GA travelcard,origin zone code 25,destination zone code 17,survey stratum 1,car is available for this trip
680,3,1,3,1,1,1,0,3,1,2,0,20,10,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 1,no luggage,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 20,destination zone code 10,survey stratum 1,car is available for this trip
681,3,1,3,1,1,1,1,1,1,1,0,17,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 1,luggage code 1,age code 1,male,income code 1,does not have a GA travelcard,origin zone code 17,destination zone code 22,survey stratum 1,car is available for this trip
682,3,1,3,1,1,1,1,3,1,2,0,1,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 1,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 25,survey stratum 1,car is available for this trip
683,3,1,3,1,1,1,1,4,0,3,0,1,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 1,luggage code 1,age code 4,female,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 1,car is available for this trip
684,3,1,3,1,1,1,1,4,1,2,0,18,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 1,luggage code 1,age code 4,male,income code 2,does not have a GA travelcard,origin zone code 18,destination zone code 2,survey stratum 1,car is available for this trip
685,3,1,3,1,1,1,1,4,1,3,0,1,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 1,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 1,car is available for this trip
686,3,1,3,1,1,1,1,5,1,3,0,17,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 1,luggage code 1,age code 5,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 25,survey stratum 1,car is available for this trip
687,3,1,3,1,1,1,1,2,1,2,0,1,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 1,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 25,survey stratum 1,car is available for this trip
688,3,1,3,1,1,1,1,3,1,3,0,1,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 1,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 22,survey stratum 1,car is available for this trip
689,3,1,3,1,1,1,1,4,1,3,0,22,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 1,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 17,survey stratum 1,car is available for this trip
690,3,1,3,1,1,2,0,2,1,2,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
691,3,1,3,1,1,2,0,2,1,2,0,17,10,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 17,destination zone code 10,survey stratum 1,car is available for this trip
692,3,1,3,1,1,2,0,2,1,2,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
693,3,1,3,1,1,2,0,2,1,2,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
694,3,1,3,1,1,2,0,2,1,3,0,1,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 22,survey stratum 1,car is available for this trip
695,3,1,3,1,1,2,0,2,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
696,3,1,3,1,1,2,0,2,1,3,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
697,3,1,3,1,1,2,0,2,1,3,0,10,20,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 10,destination zone code 20,survey stratum 1,car is available for this trip
698,3,1,3,1,1,2,0,2,1,3,0,17,23,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 23,survey stratum 1,car is available for this trip
699,3,1,3,1,1,2,0,2,1,3,0,17,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 25,survey stratum 1,car is available for this trip
700,3,1,3,1,1,2,0,2,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
701,3,1,3,1,1,2,0,2,1,4,0,18,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 2,male,income code 4,does not have a GA travelcard,origin zone code 18,destination zone code 2,survey stratum 1,car is available for this trip
702,3,1,3,1,1,2,0,3,1,2,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
703,3,1,3,1,1,2,0,3,1,2,0,22,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 17,survey stratum 1,car is available for this trip
704,3,1,3,1,1,2,0,3,1,3,0,1,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 1,car is available for this trip
705,3,1,3,1,1,2,0,3,1,3,0,1,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 1,car is available for this trip
706,3,1,3,1,1,2,0,3,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
707,3,1,3,1,1,2,0,3,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
708,3,1,3,1,1,2,0,3,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
709,3,1,3,1,1,2,0,3,1,3,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
710,3,1,3,1,1,2,0,3,1,3,0,2,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 25,survey stratum 1,car is available for this trip
711,3,1,3,1,1,2,0,3,1,3,0,2,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 25,survey stratum 1,car is available for this trip
712,3,1,3,1,1,2,0,3,1,3,0,9,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 9,destination zone code 25,survey stratum 1,car is available for this trip
713,3,1,3,1,1,2,0,3,1,3,0,17,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 1,car is available for this trip
714,3,1,3,1,1,2,0,3,1,3,0,17,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 1,car is available for this trip
715,3,1,3,1,1,2,0,3,1,3,0,17,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 1,car is available for this trip
716,3,1,3,1,1,2,0,3,1,3,0,17,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 1,car is available for this trip
717,3,1,3,1,1,2,0,3,1,3,0,17,11,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 11,survey stratum 1,car is available for this trip
718,3,1,3,1,1,2,0,3,1,3,0,17,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 22,survey stratum 1,car is available for this trip
719,3,1,3,1,1,2,0,3,1,3,0,17,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 22,survey stratum 1,car is available for this trip
720,3,1,3,1,1,2,0,3,1,3,0,17,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 25,survey stratum 1,car is available for this trip
721,3,1,3,1,1,2,0,3,1,3,0,19,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 19,destination zone code 25,survey stratum 1,car is available for this trip
722,3,1,3,1,1,2,0,3,1,3,0,20,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 20,destination zone code 22,survey stratum 1,car is available for this trip
723,3,1,3,1,1,2,0,3,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
724,3,1,3,1,1,2,0,3,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
725,3,1,3,1,1,2,0,3,1,3,0,22,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 2,survey stratum 1,car is available for this trip
726,3,1,3,1,1,2,0,3,1,3,0,22,12,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 12,survey stratum 1,car is available for this trip
