custom_id,ID,mode_id,alternative_name,CHOICE,choice,availability,travel_time,travel_cost,headway,seat_configuration,travel_time_hundredth,travel_cost_hundredth,GROUP,SURVEY,SP,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,CAR_AV
3730,602,2,SWISSMETRO,3,0,1,103,139,30,0,1.03,1.39,3,1,1,3,0,3,1,0,3,1,1,0,22,1,1
3730,602,3,CAR,3,1,1,144,169,0,0,1.44,1.69,3,1,1,3,0,3,1,0,3,1,1,0,22,1,1
3731,602,1,TRAIN,2,0,1,213,111,30,0,2.13,1.11,3,1,1,3,0,3,1,0,3,1,1,0,22,1,1
3731,602,2,SWISSMETRO,2,1,1,103,132,30,0,1.03,1.32,3,1,1,3,0,3,1,0,3,1,1,0,22,1,1
3731,602,3,CAR,2,0,1,234,104,0,0,2.34,1.04,3,1,1,3,0,3,1,0,3,1,1,0,22,1,1
3732,602,1,TRAIN,3,0,1,213,100,30,0,2.13,1.0,3,1,1,3,0,3,1,0,3,1,1,0,22,1,1
3732,602,2,SWISSMETRO,3,0,1,109,114,10,0,1.09,1.14,3,1,1,3,0,3,1,0,3,1,1,0,22,1,1
3732,602,3,CAR,3,1,1,144,130,0,0,1.44,1.3,3,1,1,3,0,3,1,0,3,1,1,0,22,1,1
3733,602,1,TRAIN,3,0,1,213,133,60,0,2.13,1.33,3,1,1,3,0,3,1,0,3,1,1,0,22,1,1
3733,602,2,SWISSMETRO,3,0,1,103,144,20,0,1.03,1.44,3,1,1,3,0,3,1,0,3,1,1,0,22,1,1
3733,602,3,CAR,3,1,1,144,104,0,0,1.44,1.04,3,1,1,3,0,3,1,0,3,1,1,0,22,1,1
3734,602,1,TRAIN,2,0,1,254,133,30,0,2.54,1.33,3,1,1,3,0,3,1,0,3,1,1,0,22,1,1
3734,602,2,SWISSMETRO,2,1,1,109,149,30,0,1.09,1.49,3,1,1,3,0,3,1,0,3,1,1,0,22,1,1
3734,602,3,CAR,2,0,1,144,169,0,0,1.44,1.69,3,1,1,3,0,3,1,0,3,1,1,0,22,1,1
3735,602,1,TRAIN,3,0,1,213,111,60,0,2.13,1.11,3,1,1,3,0,3,1,0,3,1,1,0,22,1,1
3735,602,2,SWISSMETRO,3,0,1,109,149,30,0,1.09,1.49,3,1,1,3,0,3,1,0,3,1,1,0,22,1,1
3735,602,3,CAR,3,1,1,180,130,0,0,1.8,1.3,3,1,1,3,0,3,1,0,3,1,1,0,22,1,1
3736,603,1,TRAIN,3,0,1,106,70,30,0,1.06,0.7,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3736,603,2,SWISSMETRO,3,0,1,41,83,10,0,0.41,0.83,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3736,603,3,CAR,3,1,1,80,36,0,0,0.8,0.36,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3737,603,1,TRAIN,3,0,1,106,70,120,0,1.06,0.7,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3737,603,2,SWISSMETRO,3,0,1,37,98,10,0,0.37,0.98,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3737,603,3,CAR,3,1,1,104,58,0,0,1.04,0.58,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3738,603,1,TRAIN,3,0,1,106,63,30,0,1.06,0.63,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3738,603,2,SWISSMETRO,3,0,1,34,91,20,0,0.34,0.91,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3738,603,3,CAR,3,1,1,104,45,0,0,1.04,0.45,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3739,603,1,TRAIN,3,0,1,85,63,60,0,0.85,0.63,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3739,603,2,SWISSMETRO,3,0,1,34,91,30,0,0.34,0.91,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3739,603,3,CAR,3,1,1,64,58,0,0,0.64,0.58,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3740,603,1,TRAIN,3,0,1,92,70,30,0,0.92,0.7,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3740,603,2,SWISSMETRO,3,0,1,34,86,30,0,0.34,0.86,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3740,603,3,CAR,3,1,1,104,36,0,0,1.04,0.36,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3741,603,1,TRAIN,3,0,1,92,63,30,0,0.92,0.63,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3741,603,2,SWISSMETRO,3,0,1,37,76,10,0,0.37,0.76,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3741,603,3,CAR,3,1,1,64,45,0,0,0.64,0.45,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3742,603,1,TRAIN,3,0,1,92,84,60,0,0.92,0.84,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3742,603,2,SWISSMETRO,3,0,1,34,91,20,0,0.34,0.91,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3742,603,3,CAR,3,1,1,64,36,0,0,0.64,0.36,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3743,603,1,TRAIN,3,0,1,106,84,30,0,1.06,0.84,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3743,603,2,SWISSMETRO,3,0,1,37,98,30,0,0.37,0.98,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3743,603,3,CAR,3,1,1,64,58,0,0,0.64,0.58,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3744,603,1,TRAIN,3,0,1,92,70,60,0,0.92,0.7,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3744,603,2,SWISSMETRO,3,0,1,37,98,30,0,0.37,0.98,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3744,603,3,CAR,3,1,1,80,45,0,0,0.8,0.45,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3745,604,1,TRAIN,2,0,1,205,118,120,0,2.05,1.18,3,1,1,3,0,3,1,0,3,1,2,0,17,2,1
3745,604,2,SWISSMETRO,2,1,1,55,128,30,0,0.55,1.28,3,1,1,3,0,3,1,0,3,1,2,0,17,2,1
3745,604,3,CAR,2,0,1,180,110,0,0,1.8,1.1,3,1,1,3,0,3,1,0,3,1,2,0,17,2,1
3746,604,1,TRAIN,2,0,1,159,88,120,0,1.59,0.88,3,1,1,3,0,3,1,0,3,1,2,0,17,2,1
3746,604,2,SWISSMETRO,2,1,1,61,103,30,0,0.61,1.03,3,1,1,3,0,3,1,0,3,1,2,0,17,2,1
3746,604,3,CAR,2,0,1,234,88,0,0,2.34,0.88,3,1,1,3,0,3,1,0,3,1,2,0,17,2,1
3747,604,1,TRAIN,3,0,1,205,88,120,0,2.05,0.88,3,1,1,3,0,3,1,0,3,1,2,0,17,2,1
3747,604,2,SWISSMETRO,3,0,1,69,108,20,0,0.69,1.08,3,1,1,3,0,3,1,0,3,1,2,0,17,2,1
3747,604,3,CAR,3,1,1,144,88,0,0,1.44,0.88,3,1,1,3,0,3,1,0,3,1,2,0,17,2,1
3748,604,1,TRAIN,2,0,1,174,88,60,0,1.74,0.88,3,1,1,3,0,3,1,0,3,1,2,0,17,2,1
3748,604,2,SWISSMETRO,2,1,1,69,108,10,0,0.69,1.08,3,1,1,3,0,3,1,0,3,1,2,0,17,2,1
3748,604,3,CAR,2,0,1,234,143,0,0,2.34,1.43,3,1,1,3,0,3,1,0,3,1,2,0,17,2,1
3749,604,1,TRAIN,3,0,1,174,98,120,0,1.74,0.98,3,1,1,3,0,3,1,0,3,1,2,0,17,2,1
3749,604,2,SWISSMETRO,3,0,1,69,111,30,0,0.69,1.11,3,1,1,3,0,3,1,0,3,1,2,0,17,2,1
3749,604,3,CAR,3,1,1,144,143,0,0,1.44,1.43,3,1,1,3,0,3,1,0,3,1,2,0,17,2,1
3750,604,1,TRAIN,2,0,1,159,98,60,0,1.59,0.98,3,1,1,3,0,3,1,0,3,1,2,0,17,2,1
3750,604,2,SWISSMETRO,2,1,1,69,111,20,0,0.69,1.11,3,1,1,3,0,3,1,0,3,1,2,0,17,2,1
3750,604,3,CAR,2,0,1,234,110,0,0,2.34,1.1,3,1,1,3,0,3,1,0,3,1,2,0,17,2,1
3751,604,1,TRAIN,3,0,1,159,118,60,0,1.59,1.18,3,1,1,3,0,3,1,0,3,1,2,0,17,2,1
3751,604,2,SWISSMETRO,3,0,1,61,132,10,0,0.61,1.32,3,1,1,3,0,3,1,0,3,1,2,0,17,2,1
3751,604,3,CAR,3,1,1,180,88,0,0,1.8,0.88,3,1,1,3,0,3,1,0,3,1,2,0,17,2,1
3752,604,1,TRAIN,2,0,1,159,98,120,0,1.59,0.98,3,1,1,3,0,3,1,0,3,1,2,0,17,2,1
3752,604,2,SWISSMETRO,2,1,1,55,116,20,0,0.55,1.16,3,1,1,3,0,3,1,0,3,1,2,0,17,2,1
3752,604,3,CAR,2,0,1,180,143,0,0,1.8,1.43,3,1,1,3,0,3,1,0,3,1,2,0,17,2,1
3753,604,1,TRAIN,3,0,1,174,118,30,0,1.74,1.18,3,1,1,3,0,3,1,0,3,1,2,0,17,2,1
3753,604,2,SWISSMETRO,3,0,1,69,161,20,0,0.69,1.61,3,1,1,3,0,3,1,0,3,1,2,0,17,2,1
3753,604,3,CAR,3,1,1,180,143,0,0,1.8,1.43,3,1,1,3,0,3,1,0,3,1,2,0,17,2,1
3754,605,1,TRAIN,3,0,1,171,91,30,0,1.71,0.91,3,1,1,3,0,3,1,0,2,1,2,0,2,1,1
3754,605,2,SWISSMETRO,3,0,1,96,99,10,0,0.96,0.99,3,1,1,3,0,3,1,0,2,1,2,0,2,1,1
3754,605,3,CAR,3,1,1,120,64,0,0,1.2,0.64,3,1,1,3,0,3,1,0,2,1,2,0,2,1,1
3755,605,1,TRAIN,2,0,1,171,91,120,0,1.71,0.91,3,1,1,3,0,3,1,0,2,1,2,0,2,1,1
3755,605,2,SWISSMETRO,2,1,1,92,116,10,0,0.92,1.16,3,1,1,3,0,3,1,0,2,1,2,0,2,1,1
3755,605,3,CAR,2,0,1,156,104,0,0,1.56,1.04,3,1,1,3,0,3,1,0,2,1,2,0,2,1,1
3756,605,1,TRAIN,2,0,1,171,82,30,0,1.71,0.82,3,1,1,3,0,3,1,0,2,1,2,0,2,1,1
3756,605,2,SWISSMETRO,2,1,1,89,108,20,0,0.89,1.08,3,1,1,3,0,3,1,0,2,1,2,0,2,1,1
3756,605,3,CAR,2,0,1,156,80,0,0,1.56,0.8,3,1,1,3,0,3,1,0,2,1,2,0,2,1,1
3757,605,1,TRAIN,3,0,1,131,82,60,0,1.31,0.82,3,1,1,3,0,3,1,0,2,1,2,0,2,1,1
3757,605,2,SWISSMETRO,3,0,1,89,108,30,0,0.89,1.08,3,1,1,3,0,3,1,0,2,1,2,0,2,1,1
3757,605,3,CAR,3,1,1,96,104,0,0,0.96,1.04,3,1,1,3,0,3,1,0,2,1,2,0,2,1,1
3758,605,1,TRAIN,2,0,1,144,91,30,0,1.44,0.91,3,1,1,3,0,3,1,0,2,1,2,0,2,1,1
3758,605,2,SWISSMETRO,2,1,1,89,103,30,0,0.89,1.03,3,1,1,3,0,3,1,0,2,1,2,0,2,1,1
3758,605,3,CAR,2,0,1,156,64,0,0,1.56,0.64,3,1,1,3,0,3,1,0,2,1,2,0,2,1,1
3759,605,1,TRAIN,3,0,1,144,82,30,0,1.44,0.82,3,1,1,3,0,3,1,0,2,1,2,0,2,1,1
3759,605,2,SWISSMETRO,3,0,1,92,95,10,0,0.92,0.95,3,1,1,3,0,3,1,0,2,1,2,0,2,1,1
3759,605,3,CAR,3,1,1,96,80,0,0,0.96,0.8,3,1,1,3,0,3,1,0,2,1,2,0,2,1,1
3760,605,1,TRAIN,3,0,1,144,109,60,0,1.44,1.09,3,1,1,3,0,3,1,0,2,1,2,0,2,1,1
3760,605,2,SWISSMETRO,3,0,1,89,114,20,0,0.89,1.14,3,1,1,3,0,3,1,0,2,1,2,0,2,1,1
3760,605,3,CAR,3,1,1,96,64,0,0,0.96,0.64,3,1,1,3,0,3,1,0,2,1,2,0,2,1,1
3761,605,1,TRAIN,3,0,1,171,109,30,0,1.71,1.09,3,1,1,3,0,3,1,0,2,1,2,0,2,1,1
3761,605,2,SWISSMETRO,3,0,1,92,116,30,0,0.92,1.16,3,1,1,3,0,3,1,0,2,1,2,0,2,1,1
3761,605,3,CAR,3,1,1,96,104,0,0,0.96,1.04,3,1,1,3,0,3,1,0,2,1,2,0,2,1,1
3762,605,1,TRAIN,2,0,1,144,91,60,0,1.44,0.91,3,1,1,3,0,3,1,0,2,1,2,0,2,1,1
3762,605,2,SWISSMETRO,2,1,1,92,116,30,0,0.92,1.16,3,1,1,3,0,3,1,0,2,1,2,0,2,1,1
3762,605,3,CAR,2,0,1,120,80,0,0,1.2,0.8,3,1,1,3,0,3,1,0,2,1,2,0,2,1,1
3763,606,1,TRAIN,2,0,1,106,70,30,0,1.06,0.7,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3763,606,2,SWISSMETRO,2,1,1,41,83,10,0,0.41,0.83,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3763,606,3,CAR,2,0,1,90,44,0,0,0.9,0.44,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3764,606,1,TRAIN,3,0,1,106,70,120,0,1.06,0.7,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3764,606,2,SWISSMETRO,3,0,1,37,98,10,0,0.37,0.98,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3764,606,3,CAR,3,1,1,117,71,0,0,1.17,0.71,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3765,606,1,TRAIN,2,0,1,106,63,30,0,1.06,0.63,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3765,606,2,SWISSMETRO,2,1,1,34,91,20,0,0.34,0.91,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3765,606,3,CAR,2,0,1,117,55,0,0,1.17,0.55,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3766,606,1,TRAIN,2,0,1,85,63,60,0,0.85,0.63,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3766,606,2,SWISSMETRO,2,1,1,34,91,30,0,0.34,0.91,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3766,606,3,CAR,2,0,1,72,71,0,0,0.72,0.71,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3767,606,1,TRAIN,2,0,1,92,70,30,0,0.92,0.7,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3767,606,2,SWISSMETRO,2,1,1,34,86,30,0,0.34,0.86,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3767,606,3,CAR,2,0,1,117,44,0,0,1.17,0.44,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3768,606,1,TRAIN,2,0,1,92,63,30,0,0.92,0.63,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3768,606,2,SWISSMETRO,2,1,1,37,76,10,0,0.37,0.76,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3768,606,3,CAR,2,0,1,72,55,0,0,0.72,0.55,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3769,606,1,TRAIN,2,0,1,92,84,60,0,0.92,0.84,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3769,606,2,SWISSMETRO,2,1,1,34,91,20,0,0.34,0.91,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3769,606,3,CAR,2,0,1,72,44,0,0,0.72,0.44,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3770,606,1,TRAIN,2,0,1,106,84,30,0,1.06,0.84,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3770,606,2,SWISSMETRO,2,1,1,37,98,30,0,0.37,0.98,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3770,606,3,CAR,2,0,1,72,71,0,0,0.72,0.71,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3771,606,1,TRAIN,2,0,1,92,70,60,0,0.92,0.7,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3771,606,2,SWISSMETRO,2,1,1,37,98,30,0,0.37,0.98,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3771,606,3,CAR,2,0,1,90,55,0,0,0.9,0.55,3,1,1,3,0,3,1,0,3,1,2,0,1,2,1
3772,607,1,TRAIN,2,0,1,247,154,120,0,2.47,1.54,3,1,1,3,0,3,1,0,4,1,2,0,17,22,1
3772,607,2,SWISSMETRO,2,1,1,80,177,20,0,0.8,1.77,3,1,1,3,0,3,1,0,4,1,2,0,17,22,1
3772,607,3,CAR,2,0,1,286,130,0,0,2.86,1.3,3,1,1,3,0,3,1,0,4,1,2,0,17,22,1
3773,607,1,TRAIN,2,0,1,224,154,30,0,2.24,1.54,3,1,1,3,0,3,1,0,4,1,2,0,17,22,1
3773,607,2,SWISSMETRO,2,1,1,71,165,10,0,0.71,1.65,3,1,1,3,0,3,1,0,4,1,2,0,17,22,1
3773,607,3,CAR,2,0,1,286,169,0,0,2.86,1.69,3,1,1,3,0,3,1,0,4,1,2,0,17,22,1
3774,607,1,TRAIN,3,0,1,292,154,60,0,2.92,1.54,3,1,1,3,0,3,1,0,4,1,2,0,17,22,1
3774,607,2,SWISSMETRO,3,0,1,92,210,30,0,0.92,2.1,3,1,1,3,0,3,1,0,4,1,2,0,17,22,1
3774,607,3,CAR,3,1,1,286,104,0,0,2.86,1.04,3,1,1,3,0,3,1,0,4,1,2,0,17,22,1
3775,607,1,TRAIN,3,0,1,224,128,30,0,2.24,1.28,3,1,1,3,0,3,1,0,4,1,2,0,17,22,1
3775,607,2,SWISSMETRO,3,0,1,80,182,20,0,0.8,1.82,3,1,1,3,0,3,1,0,4,1,2,0,17,22,1
3775,607,3,CAR,3,1,1,176,104,0,0,1.76,1.04,3,1,1,3,0,3,1,0,4,1,2,0,17,22,1
3776,607,1,TRAIN,2,0,1,292,115,60,0,2.92,1.15,3,1,1,3,0,3,1,0,4,1,2,0,17,22,1
3776,607,2,SWISSMETRO,2,1,1,80,132,20,0,0.8,1.32,3,1,1,3,0,3,1,0,4,1,2,0,17,22,1
3776,607,3,CAR,2,0,1,220,169,0,0,2.2,1.69,3,1,1,3,0,3,1,0,4,1,2,0,17,22,1
3777,607,1,TRAIN,2,0,1,247,115,120,0,2.47,1.15,3,1,1,3,0,3,1,0,4,1,2,0,17,22,1
3777,607,2,SWISSMETRO,2,1,1,71,165,10,0,0.71,1.65,3,1,1,3,0,3,1,0,4,1,2,0,17,22,1
3777,607,3,CAR,2,0,1,220,104,0,0,2.2,1.04,3,1,1,3,0,3,1,0,4,1,2,0,17,22,1
3778,607,1,TRAIN,2,0,1,224,154,120,0,2.24,1.54,3,1,1,3,0,3,1,0,4,1,2,0,17,22,1
3778,607,2,SWISSMETRO,2,1,1,92,210,10,0,0.92,2.1,3,1,1,3,0,3,1,0,4,1,2,0,17,22,1
3778,607,3,CAR,2,0,1,176,130,0,0,1.76,1.3,3,1,1,3,0,3,1,0,4,1,2,0,17,22,1
3779,607,1,TRAIN,2,0,1,224,115,30,0,2.24,1.15,3,1,1,3,0,3,1,0,4,1,2,0,17,22,1
3779,607,2,SWISSMETRO,2,1,1,92,144,30,0,0.92,1.44,3,1,1,3,0,3,1,0,4,1,2,0,17,22,1
3779,607,3,CAR,2,0,1,220,130,0,0,2.2,1.3,3,1,1,3,0,3,1,0,4,1,2,0,17,22,1
3780,607,1,TRAIN,3,0,1,292,128,60,0,2.92,1.28,3,1,1,3,0,3,1,0,4,1,2,0,17,22,1
3780,607,2,SWISSMETRO,3,0,1,71,156,10,0,0.71,1.56,3,1,1,3,0,3,1,0,4,1,2,0,17,22,1
3780,607,3,CAR,3,1,1,176,130,0,0,1.76,1.3,3,1,1,3,0,3,1,0,4,1,2,0,17,22,1
3781,608,1,TRAIN,2,0,1,218,127,120,0,2.18,1.27,3,1,1,3,0,3,1,1,2,0,4,0,22,1,1
3781,608,2,SWISSMETRO,2,1,1,69,139,30,0,0.69,1.39,3,1,1,3,0,3,1,1,2,0,4,0,22,1,1
3781,608,3,CAR,2,0,1,160,105,0,0,1.6,1.05,3,1,1,3,0,3,1,1,2,0,4,0,22,1,1
3782,608,1,TRAIN,2,0,1,166,95,120,0,1.66,0.95,3,1,1,3,0,3,1,1,2,0,4,0,22,1,1
3782,608,2,SWISSMETRO,2,1,1,75,111,30,0,0.75,1.11,3,1,1,3,0,3,1,1,2,0,4,0,22,1,1
3782,608,3,CAR,2,0,1,208,84,0,0,2.08,0.84,3,1,1,3,0,3,1,1,2,0,4,0,22,1,1
3783,608,1,TRAIN,3,0,1,218,95,120,0,2.18,0.95,3,1,1,3,0,3,1,1,2,0,4,0,22,1,1
3783,608,2,SWISSMETRO,3,0,1,83,116,20,0,0.83,1.16,3,1,1,3,0,3,1,1,2,0,4,0,22,1,1
3783,608,3,CAR,3,1,1,128,84,0,0,1.28,0.84,3,1,1,3,0,3,1,1,2,0,4,0,22,1,1
3784,608,1,TRAIN,2,0,1,183,95,60,0,1.83,0.95,3,1,1,3,0,3,1,1,2,0,4,0,22,1,1
3784,608,2,SWISSMETRO,2,1,1,83,116,10,0,0.83,1.16,3,1,1,3,0,3,1,1,2,0,4,0,22,1,1
3784,608,3,CAR,2,0,1,208,136,0,0,2.08,1.36,3,1,1,3,0,3,1,1,2,0,4,0,22,1,1
3785,608,1,TRAIN,3,0,1,183,106,120,0,1.83,1.06,3,1,1,3,0,3,1,1,2,0,4,0,22,1,1
3785,608,2,SWISSMETRO,3,0,1,83,123,30,0,0.83,1.23,3,1,1,3,0,3,1,1,2,0,4,0,22,1,1
3785,608,3,CAR,3,1,1,128,136,0,0,1.28,1.36,3,1,1,3,0,3,1,1,2,0,4,0,22,1,1
3786,608,1,TRAIN,2,0,1,166,106,60,0,1.66,1.06,3,1,1,3,0,3,1,1,2,0,4,0,22,1,1
3786,608,2,SWISSMETRO,2,1,1,83,123,20,0,0.83,1.23,3,1,1,3,0,3,1,1,2,0,4,0,22,1,1
3786,608,3,CAR,2,0,1,208,105,0,0,2.08,1.05,3,1,1,3,0,3,1,1,2,0,4,0,22,1,1
3787,608,1,TRAIN,3,0,1,166,127,60,0,1.66,1.27,3,1,1,3,0,3,1,1,2,0,4,0,22,1,1
3787,608,2,SWISSMETRO,3,0,1,75,144,10,0,0.75,1.44,3,1,1,3,0,3,1,1,2,0,4,0,22,1,1
3787,608,3,CAR,3,1,1,160,84,0,0,1.6,0.84,3,1,1,3,0,3,1,1,2,0,4,0,22,1,1
3788,608,1,TRAIN,2,0,1,166,106,120,0,1.66,1.06,3,1,1,3,0,3,1,1,2,0,4,0,22,1,1
3788,608,2,SWISSMETRO,2,1,1,69,128,20,0,0.69,1.28,3,1,1,3,0,3,1,1,2,0,4,0,22,1,1
3788,608,3,CAR,2,0,1,160,136,0,0,1.6,1.36,3,1,1,3,0,3,1,1,2,0,4,0,22,1,1
3789,608,1,TRAIN,3,0,1,183,127,30,0,1.83,1.27,3,1,1,3,0,3,1,1,2,0,4,0,22,1,1
3789,608,2,SWISSMETRO,3,0,1,83,172,20,0,0.83,1.72,3,1,1,3,0,3,1,1,2,0,4,0,22,1,1
3789,608,3,CAR,3,1,1,160,136,0,0,1.6,1.36,3,1,1,3,0,3,1,1,2,0,4,0,22,1,1
3790,609,1,TRAIN,2,0,1,106,84,120,0,1.06,0.84,3,1,1,3,0,3,1,1,2,1,2,0,2,1,1
3790,609,2,SWISSMETRO,2,1,1,34,91,30,0,0.34,0.91,3,1,1,3,0,3,1,1,2,1,2,0,2,1,1
3790,609,3,CAR,2,0,1,90,50,0,0,0.9,0.5,3,1,1,3,0,3,1,1,2,1,2,0,2,1,1
3791,609,1,TRAIN,2,0,1,85,63,120,0,0.85,0.63,3,1,1,3,0,3,1,1,2,1,2,0,2,1,1
3791,609,2,SWISSMETRO,2,1,1,37,76,30,0,0.37,0.76,3,1,1,3,0,3,1,1,2,1,2,0,2,1,1
3791,609,3,CAR,2,0,1,117,40,0,0,1.17,0.4,3,1,1,3,0,3,1,1,2,1,2,0,2,1,1
3792,609,1,TRAIN,2,0,1,106,63,120,0,1.06,0.63,3,1,1,3,0,3,1,1,2,1,2,0,2,1,1
3792,609,2,SWISSMETRO,2,1,1,41,80,20,0,0.41,0.8,3,1,1,3,0,3,1,1,2,1,2,0,2,1,1
3792,609,3,CAR,2,0,1,72,40,0,0,0.72,0.4,3,1,1,3,0,3,1,1,2,1,2,0,2,1,1
3793,609,1,TRAIN,2,0,1,92,63,60,0,0.92,0.63,3,1,1,3,0,3,1,1,2,1,2,0,2,1,1
3793,609,2,SWISSMETRO,2,1,1,41,80,10,0,0.41,0.8,3,1,1,3,0,3,1,1,2,1,2,0,2,1,1
3793,609,3,CAR,2,0,1,117,65,0,0,1.17,0.65,3,1,1,3,0,3,1,1,2,1,2,0,2,1,1
3794,609,1,TRAIN,2,0,1,92,70,120,0,0.92,0.7,3,1,1,3,0,3,1,1,2,1,2,0,2,1,1
3794,609,2,SWISSMETRO,2,1,1,41,83,30,0,0.41,0.83,3,1,1,3,0,3,1,1,2,1,2,0,2,1,1
3794,609,3,CAR,2,0,1,72,65,0,0,0.72,0.65,3,1,1,3,0,3,1,1,2,1,2,0,2,1,1
3795,609,1,TRAIN,2,0,1,85,70,60,0,0.85,0.7,3,1,1,3,0,3,1,1,2,1,2,0,2,1,1
3795,609,2,SWISSMETRO,2,1,1,41,83,20,0,0.41,0.83,3,1,1,3,0,3,1,1,2,1,2,0,2,1,1
3795,609,3,CAR,2,0,1,117,50,0,0,1.17,0.5,3,1,1,3,0,3,1,1,2,1,2,0,2,1,1
3796,609,1,TRAIN,1,1,1,85,84,60,0,0.85,0.84,3,1,1,3,0,3,1,1,2,1,2,0,2,1,1
3796,609,2,SWISSMETRO,1,0,1,37,98,10,0,0.37,0.98,3,1,1,3,0,3,1,1,2,1,2,0,2,1,1
3796,609,3,CAR,1,0,1,90,40,0,0,0.9,0.4,3,1,1,3,0,3,1,1,2,1,2,0,2,1,1
3797,609,1,TRAIN,2,0,1,85,70,120,0,0.85,0.7,3,1,1,3,0,3,1,1,2,1,2,0,2,1,1
3797,609,2,SWISSMETRO,2,1,1,34,86,20,0,0.34,0.86,3,1,1,3,0,3,1,1,2,1,2,0,2,1,1
3797,609,3,CAR,2,0,1,90,65,0,0,0.9,0.65,3,1,1,3,0,3,1,1,2,1,2,0,2,1,1
3798,609,1,TRAIN,1,1,1,92,84,30,0,0.92,0.84,3,1,1,3,0,3,1,1,2,1,2,0,2,1,1
3798,609,2,SWISSMETRO,1,0,1,41,111,20,0,0.41,1.11,3,1,1,3,0,3,1,1,2,1,2,0,2,1,1
3798,609,3,CAR,1,0,1,90,65,0,0,0.9,0.65,3,1,1,3,0,3,1,1,2,1,2,0,2,1,1
3799,610,1,TRAIN,3,0,1,143,80,30,0,1.43,0.8,3,1,1,3,0,3,1,1,3,1,2,0,2,1,1
3799,610,2,SWISSMETRO,3,0,1,70,90,10,0,0.7,0.9,3,1,1,3,0,3,1,1,3,1,2,0,2,1,1
3799,610,3,CAR,3,1,1,100,48,0,0,1.0,0.48,3,1,1,3,0,3,1,1,3,1,2,0,2,1,1
3800,610,1,TRAIN,3,0,1,143,80,120,0,1.43,0.8,3,1,1,3,0,3,1,1,3,1,2,0,2,1,1
3800,610,2,SWISSMETRO,3,0,1,66,103,10,0,0.66,1.03,3,1,1,3,0,3,1,1,3,1,2,0,2,1,1
