dataset,model_key,respondent_id,task_index,normalized_weight,alternative_name,alternative_code,chosen,alt_available,alt_time,alt_waiting,alt_cost,alt_distance
human,human,H0605,1,0.954424398357919,PT,0,0,1,41.0,6.0,8.0,0.0
human,human,H0605,1,0.954424398357919,CAR,1,1,1,22.0,0.0,2.52,0.0
human,human,H0605,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,16.0
human,human,H0606,1,0.2545934244605354,PT,0,1,1,65.0,2.0,19.6,0.0
human,human,H0606,1,0.2545934244605354,CAR,1,0,1,38.0,0.0,4.99,0.0
human,human,H0606,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,36.0
human,human,H0607,1,0.2545934244605354,PT,0,1,1,81.0,0.0,19.6,0.0
human,human,H0607,1,0.2545934244605354,CAR,1,0,1,38.0,0.0,4.99,0.0
human,human,H0607,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,36.0
human,human,H0608,1,0.2290902236010023,PT,0,1,1,107.0,27.0,27.6,0.0
human,human,H0608,1,0.2290902236010023,CAR,1,0,1,124.0,0.0,14.44,0.0
human,human,H0608,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,108.0
human,human,H0609,1,0.2290902236010023,PT,0,1,1,254.0,10.0,41.8,0.0
human,human,H0609,1,0.2290902236010023,CAR,1,0,1,187.0,0.0,35.51,0.0
human,human,H0609,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,261.0
human,human,H0610,1,0.5414274486172608,PT,0,0,1,115.0,0.0,7.0,0.0
human,human,H0610,1,0.5414274486172608,CAR,1,1,1,30.0,0.0,3.24,0.0
human,human,H0610,1,0.5414274486172608,SLOW_MODES,2,0,1,0.0,0.0,0.0,17.3
human,human,H0611,1,0.5414274486172608,PT,0,0,1,179.0,18.0,22.8,0.0
human,human,H0611,1,0.5414274486172608,CAR,1,1,1,56.0,0.0,8.05,0.0
human,human,H0611,1,0.5414274486172608,SLOW_MODES,2,0,1,0.0,0.0,0.0,54.5
human,human,H0612,1,0.3735873657560173,PT,0,1,1,54.0,11.0,5.2,0.0
human,human,H0612,1,0.3735873657560173,CAR,1,0,1,29.0,0.0,2.65,0.0
human,human,H0612,1,0.3735873657560173,SLOW_MODES,2,0,1,0.0,0.0,0.0,14.0
human,human,H0613,1,0.954424398357919,PT,0,0,1,57.0,7.0,12.4,0.0
human,human,H0613,1,0.954424398357919,CAR,1,1,1,24.0,0.0,2.71,0.0
human,human,H0613,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,15.0
human,human,H0614,1,0.954424398357919,PT,0,0,1,63.0,9.0,12.4,0.0
human,human,H0614,1,0.954424398357919,CAR,1,1,1,24.0,0.0,2.71,0.0
human,human,H0614,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,15.0
human,human,H0615,1,0.954424398357919,PT,0,1,1,40.0,0.0,0.0,0.0
human,human,H0615,1,0.954424398357919,CAR,1,0,1,21.0,0.0,2.35,0.0
human,human,H0615,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,12.0
human,human,H0616,1,0.954424398357919,PT,0,1,1,44.0,0.0,0.0,0.0
human,human,H0616,1,0.954424398357919,CAR,1,0,1,21.0,0.0,2.35,0.0
human,human,H0616,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,12.0
human,human,H0617,1,0.2545934244605354,PT,0,0,1,57.0,9.0,2.2,0.0
human,human,H0617,1,0.2545934244605354,CAR,1,0,1,11.0,0.0,1.2,0.0
human,human,H0617,1,0.2545934244605354,SLOW_MODES,2,1,1,0.0,0.0,0.0,7.5
human,human,H0618,1,0.954424398357919,PT,0,1,1,99.0,0.0,0.0,0.0
human,human,H0618,1,0.954424398357919,CAR,1,0,1,39.0,0.0,5.09,0.0
human,human,H0618,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,31.5
human,human,H0619,1,0.954424398357919,PT,0,1,1,103.0,0.0,0.0,0.0
human,human,H0619,1,0.954424398357919,CAR,1,0,1,38.0,0.0,5.04,0.0
human,human,H0619,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,31.0
human,human,H0620,1,0.8584724543995766,PT,0,0,1,108.0,8.0,82.0,0.0
human,human,H0620,1,0.8584724543995766,CAR,1,1,1,24.0,0.0,3.32,0.0
human,human,H0620,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,22.0
human,human,H0621,1,0.8584724543995766,PT,0,0,1,124.0,2.0,82.0,0.0
human,human,H0621,1,0.8584724543995766,CAR,1,1,1,24.0,0.0,3.44,0.0
human,human,H0621,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,23.0
human,human,H0622,1,2.029711386372872,PT,0,0,1,96.0,3.0,11.2,0.0
human,human,H0622,1,2.029711386372872,CAR,1,1,1,31.0,0.0,3.37,0.0
human,human,H0622,1,2.029711386372872,SLOW_MODES,2,0,1,0.0,0.0,0.0,22.0
human,human,H0623,1,0.2545934244605354,PT,0,0,1,111.0,12.0,4.2,0.0
human,human,H0623,1,0.2545934244605354,CAR,1,1,1,27.0,0.0,4.54,0.0
human,human,H0623,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,35.0
human,human,H0624,1,0.2545934244605354,PT,0,0,1,157.0,8.0,11.4,0.0
human,human,H0624,1,0.2545934244605354,CAR,1,1,1,36.0,0.0,5.45,0.0
human,human,H0624,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,38.0
human,human,H0625,1,0.6019450605361366,PT,0,1,1,91.0,0.0,3.0,0.0
human,human,H0625,1,0.6019450605361366,CAR,1,0,1,20.0,0.0,3.02,0.0
human,human,H0625,1,0.6019450605361366,SLOW_MODES,2,0,1,0.0,0.0,0.0,18.5
human,human,H0626,1,0.7495589495214057,PT,0,0,1,106.0,0.0,12.0,0.0
human,human,H0626,1,0.7495589495214057,CAR,1,1,1,21.0,0.0,3.02,0.0
human,human,H0626,1,0.7495589495214057,SLOW_MODES,2,0,1,0.0,0.0,0.0,17.8
human,human,H0627,1,0.954424398357919,PT,0,0,1,68.0,0.0,86.0,0.0
human,human,H0627,1,0.954424398357919,CAR,1,0,0,8.0,0.0,1.49,0.0
human,human,H0627,1,0.954424398357919,SLOW_MODES,2,1,1,0.0,0.0,0.0,4.8
human,human,H0628,1,0.2290902236010023,PT,0,0,1,137.0,3.0,4.2,0.0
human,human,H0628,1,0.2290902236010023,CAR,1,1,1,43.0,0.0,5.16,0.0
human,human,H0628,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,35.0
human,human,H0629,1,0.2545934244605354,PT,0,0,1,70.0,0.0,3.0,0.0
human,human,H0629,1,0.2545934244605354,CAR,1,0,1,23.0,0.0,2.97,0.0
human,human,H0629,1,0.2545934244605354,SLOW_MODES,2,1,1,0.0,0.0,0.0,17.0
human,human,H0630,1,3.4343260688387685,PT,0,0,1,177.0,11.0,9.0,0.0
human,human,H0630,1,3.4343260688387685,CAR,1,1,1,34.0,0.0,4.23,0.0
human,human,H0630,1,3.4343260688387685,SLOW_MODES,2,0,1,0.0,0.0,0.0,25.0
human,human,H0631,1,0.2545934244605354,PT,0,1,1,58.0,0.0,2.2,0.0
human,human,H0631,1,0.2545934244605354,CAR,1,0,1,19.0,0.0,2.18,0.0
human,human,H0631,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,12.0
human,human,H0632,1,2.029711386372872,PT,0,0,1,562.0,67.0,85.5,0.0
human,human,H0632,1,2.029711386372872,CAR,1,1,1,338.0,0.0,67.65,0.0
human,human,H0632,1,2.029711386372872,SLOW_MODES,2,0,1,0.0,0.0,0.0,519.0
human,human,H0633,1,0.2545934244605354,PT,0,0,1,86.0,0.0,3.7,0.0
human,human,H0633,1,0.2545934244605354,CAR,1,1,1,23.0,0.0,2.36,0.0
human,human,H0633,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,10.5
human,human,H0634,1,0.2545934244605354,PT,0,0,1,185.0,29.0,24.5,0.0
human,human,H0634,1,0.2545934244605354,CAR,1,1,1,53.0,0.0,5.47,0.0
human,human,H0634,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,29.5
human,human,H0635,1,0.5414274486172608,PT,0,0,1,61.0,0.0,86.0,0.0
human,human,H0635,1,0.5414274486172608,CAR,1,1,1,24.0,0.0,2.61,0.0
human,human,H0635,1,0.5414274486172608,SLOW_MODES,2,0,1,0.0,0.0,0.0,10.0
human,human,H0636,1,0.6019450605361366,PT,0,0,1,365.0,40.0,91.2,0.0
human,human,H0636,1,0.6019450605361366,CAR,1,1,1,170.0,0.0,33.23,0.0
human,human,H0636,1,0.6019450605361366,SLOW_MODES,2,0,1,0.0,0.0,0.0,254.5
human,human,H0637,1,0.2545934244605354,PT,0,0,1,45.0,0.0,3.7,0.0
human,human,H0637,1,0.2545934244605354,CAR,1,1,1,13.0,0.0,1.62,0.0
human,human,H0637,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,9.5
human,human,H0638,1,0.2545934244605354,PT,0,0,1,268.0,22.0,35.2,0.0
human,human,H0638,1,0.2545934244605354,CAR,1,1,1,163.0,0.0,31.33,0.0
human,human,H0638,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,236.5
human,human,H0639,1,0.2290902236010023,PT,0,0,1,88.0,8.0,2.2,0.0
human,human,H0639,1,0.2290902236010023,CAR,1,1,1,19.0,0.0,2.08,0.0
human,human,H0639,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,12.0
human,human,H0640,1,0.2545934244605354,PT,0,0,1,207.0,16.0,8.5,0.0
human,human,H0640,1,0.2545934244605354,CAR,1,1,1,45.0,0.0,7.87,0.0
human,human,H0640,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,55.6
human,human,H0641,1,0.3360277669782562,PT,0,0,1,130.0,14.0,10.6,0.0
human,human,H0641,1,0.3360277669782562,CAR,1,1,1,35.0,0.0,5.26,0.0
human,human,H0641,1,0.3360277669782562,SLOW_MODES,2,0,1,0.0,0.0,0.0,39.0
human,human,H0642,1,0.8584724543995766,PT,0,1,1,84.0,2.0,4.5,0.0
human,human,H0642,1,0.8584724543995766,CAR,1,0,1,23.0,0.0,2.74,0.0
human,human,H0642,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,14.9
human,human,H0643,1,0.8584724543995766,PT,0,0,1,32.0,0.0,3.0,0.0
human,human,H0643,1,0.8584724543995766,CAR,1,0,1,3.0,0.0,0.4,0.0
human,human,H0643,1,0.8584724543995766,SLOW_MODES,2,1,1,0.0,0.0,0.0,1.2
human,human,H0644,1,0.2545934244605354,PT,0,0,1,423.0,58.0,57.5,0.0
human,human,H0644,1,0.2545934244605354,CAR,1,1,1,196.0,0.0,38.53,0.0
human,human,H0644,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,297.5
human,human,H0645,1,0.7495589495214057,PT,0,1,1,115.0,10.0,6.4,0.0
human,human,H0645,1,0.7495589495214057,CAR,1,0,1,48.0,0.0,5.67,0.0
human,human,H0645,1,0.7495589495214057,SLOW_MODES,2,0,1,0.0,0.0,0.0,35.0
human,human,H0646,1,0.954424398357919,PT,0,0,1,144.0,4.0,31.2,0.0
human,human,H0646,1,0.954424398357919,CAR,1,1,1,78.0,0.0,13.44,0.0
human,human,H0646,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,102.0
human,human,H0647,1,0.6019450605361366,PT,0,1,1,382.0,15.0,0.0,0.0
human,human,H0647,1,0.6019450605361366,CAR,1,0,1,262.0,0.0,52.06,0.0
human,human,H0647,1,0.6019450605361366,SLOW_MODES,2,0,1,0.0,0.0,0.0,404.0
human,human,H0648,1,0.2933964559183305,PT,0,1,1,264.0,16.0,0.0,0.0
human,human,H0648,1,0.2933964559183305,CAR,1,0,1,161.0,0.0,29.69,0.0
human,human,H0648,1,0.2933964559183305,SLOW_MODES,2,0,1,0.0,0.0,0.0,221.5
human,human,H0649,1,0.6019450605361366,PT,0,0,1,107.0,10.0,6.4,0.0
human,human,H0649,1,0.6019450605361366,CAR,1,1,1,45.0,0.0,6.29,0.0
human,human,H0649,1,0.6019450605361366,SLOW_MODES,2,0,1,0.0,0.0,0.0,45.0
human,human,H0650,1,0.6019450605361366,PT,0,0,1,123.0,21.0,6.4,0.0
human,human,H0650,1,0.6019450605361366,CAR,1,1,1,45.0,0.0,6.29,0.0
human,human,H0650,1,0.6019450605361366,SLOW_MODES,2,0,1,0.0,0.0,0.0,45.0
human,human,H0651,1,0.2545934244605354,PT,0,1,1,75.0,4.0,3.0,0.0
human,human,H0651,1,0.2545934244605354,CAR,1,0,1,30.0,0.0,2.84,0.0
human,human,H0651,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,14.0
human,human,H0652,1,0.8584724543995766,PT,0,0,1,9.0,0.0,2.2,0.0
human,human,H0652,1,0.8584724543995766,CAR,1,0,1,5.0,0.0,0.69,0.0
human,human,H0652,1,0.8584724543995766,SLOW_MODES,2,1,1,0.0,0.0,0.0,3.6
human,human,H0653,1,0.3735873657560173,PT,0,1,1,55.0,0.0,0.0,0.0
human,human,H0653,1,0.3735873657560173,CAR,1,0,1,25.0,0.0,2.49,0.0
human,human,H0653,1,0.3735873657560173,SLOW_MODES,2,0,1,0.0,0.0,0.0,12.0
human,human,H0654,1,0.3735873657560173,PT,0,1,1,55.0,0.0,0.0,0.0
human,human,H0654,1,0.3735873657560173,CAR,1,0,1,25.0,0.0,2.49,0.0
human,human,H0654,1,0.3735873657560173,SLOW_MODES,2,0,1,0.0,0.0,0.0,12.0
human,human,H0655,1,0.2638993399589509,PT,0,1,1,56.0,0.0,3.0,0.0
human,human,H0655,1,0.2638993399589509,CAR,1,0,1,18.0,0.0,1.81,0.0
human,human,H0655,1,0.2638993399589509,SLOW_MODES,2,0,1,0.0,0.0,0.0,10.5
human,human,H0656,1,8.119879017681459,PT,0,1,1,116.0,2.0,7.1,0.0
human,human,H0656,1,8.119879017681459,CAR,1,0,1,38.0,0.0,3.63,0.0
human,human,H0656,1,8.119879017681459,SLOW_MODES,2,0,1,0.0,0.0,0.0,17.6
human,human,H0657,1,0.2545934244605354,PT,0,1,1,57.0,0.0,3.0,0.0
human,human,H0657,1,0.2545934244605354,CAR,1,0,1,25.0,0.0,2.45,0.0
human,human,H0657,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,12.5
human,human,H0658,1,0.2545934244605354,PT,0,1,1,54.0,0.0,3.0,0.0
human,human,H0658,1,0.2545934244605354,CAR,1,0,1,25.0,0.0,2.45,0.0
human,human,H0658,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,12.5
human,human,H0659,1,0.5414274486172608,PT,0,0,1,190.0,29.0,12.8,0.0
human,human,H0659,1,0.5414274486172608,CAR,1,1,1,48.0,0.0,6.26,0.0
human,human,H0659,1,0.5414274486172608,SLOW_MODES,2,0,1,0.0,0.0,0.0,46.0
human,human,H0660,1,0.557146490639904,PT,0,1,1,79.0,7.0,6.0,0.0
human,human,H0660,1,0.557146490639904,CAR,1,0,1,30.0,0.0,2.94,0.0
human,human,H0660,1,0.557146490639904,SLOW_MODES,2,0,1,0.0,0.0,0.0,14.0
human,human,H0661,1,1.2802760802511697,PT,0,1,1,55.0,4.0,3.0,0.0
human,human,H0661,1,1.2802760802511697,CAR,1,0,0,25.0,0.0,2.25,0.0
human,human,H0661,1,1.2802760802511697,SLOW_MODES,2,0,1,0.0,0.0,0.0,12.0
human,human,H0662,1,0.2545934244605354,PT,0,1,1,50.0,2.0,3.0,0.0
human,human,H0662,1,0.2545934244605354,CAR,1,0,1,24.0,0.0,2.42,0.0
human,human,H0662,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,12.0
human,human,H0663,1,0.3735873657560173,PT,0,1,1,337.0,0.0,68.4,0.0
human,human,H0663,1,0.3735873657560173,CAR,1,0,1,260.0,0.0,53.04,0.0
human,human,H0663,1,0.3735873657560173,SLOW_MODES,2,0,1,0.0,0.0,0.0,408.0
human,human,H0664,1,0.3360277669782562,PT,0,0,1,57.0,4.0,3.0,0.0
human,human,H0664,1,0.3360277669782562,CAR,1,1,1,10.0,0.0,1.0,0.0
human,human,H0664,1,0.3360277669782562,SLOW_MODES,2,0,1,0.0,0.0,0.0,5.3
human,human,H0665,1,0.3735873657560173,PT,0,1,1,57.0,2.0,3.0,0.0
human,human,H0665,1,0.3735873657560173,CAR,1,0,1,28.0,0.0,2.72,0.0
human,human,H0665,1,0.3735873657560173,SLOW_MODES,2,0,1,0.0,0.0,0.0,13.0
human,human,H0666,1,0.3735873657560173,PT,0,0,1,90.0,5.0,3.0,0.0
human,human,H0666,1,0.3735873657560173,CAR,1,1,1,28.0,0.0,2.89,0.0
human,human,H0666,1,0.3735873657560173,SLOW_MODES,2,0,1,0.0,0.0,0.0,14.0
human,human,H0667,1,2.029711386372872,PT,0,0,1,166.0,60.0,5.3,0.0
human,human,H0667,1,2.029711386372872,CAR,1,1,1,25.0,0.0,2.58,0.0
human,human,H0667,1,2.029711386372872,SLOW_MODES,2,0,1,0.0,0.0,0.0,15.5
human,human,H0668,1,0.8584724543995766,PT,0,0,1,65.0,0.0,12.6,0.0
human,human,H0668,1,0.8584724543995766,CAR,1,1,1,20.0,0.0,2.18,0.0
human,human,H0668,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,16.5
human,human,H0669,1,5.121759864312539,PT,0,1,1,37.0,0.0,4.2,0.0
human,human,H0669,1,5.121759864312539,CAR,1,0,0,20.0,0.0,2.24,0.0
human,human,H0669,1,5.121759864312539,SLOW_MODES,2,0,1,0.0,0.0,0.0,15.0
human,human,H0670,1,0.2545934244605354,PT,0,0,1,179.0,22.0,31.0,0.0
human,human,H0670,1,0.2545934244605354,CAR,1,1,1,61.0,0.0,47.23,0.0
human,human,H0670,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,62.5
human,human,H0671,1,0.2545934244605354,PT,0,1,1,101.0,3.0,5.3,0.0
human,human,H0671,1,0.2545934244605354,CAR,1,0,1,32.0,0.0,5.04,0.0
human,human,H0671,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,39.0
human,human,H0672,1,0.5414274486172608,PT,0,0,1,175.0,8.0,12.8,0.0
human,human,H0672,1,0.5414274486172608,CAR,1,1,1,45.0,0.0,6.76,0.0
human,human,H0672,1,0.5414274486172608,SLOW_MODES,2,0,1,0.0,0.0,0.0,49.0
human,human,H0673,1,0.2545934244605354,PT,0,0,1,148.0,24.0,6.4,0.0
human,human,H0673,1,0.2545934244605354,CAR,1,1,1,48.0,0.0,7.42,0.0
human,human,H0673,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,51.0
human,human,H0674,1,2.029711386372872,PT,0,0,1,163.0,38.0,16.8,0.0
human,human,H0674,1,2.029711386372872,CAR,1,1,1,34.0,0.0,4.69,0.0
human,human,H0674,1,2.029711386372872,SLOW_MODES,2,0,1,0.0,0.0,0.0,35.0
human,human,H0675,1,0.8584724543995766,PT,0,0,1,53.0,0.0,8.4,0.0
human,human,H0675,1,0.8584724543995766,CAR,1,1,1,20.0,0.0,2.03,0.0
human,human,H0675,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,14.0
human,human,H0676,1,0.8584724543995766,PT,0,0,1,62.0,0.0,8.4,0.0
human,human,H0676,1,0.8584724543995766,CAR,1,1,1,20.0,0.0,2.03,0.0
human,human,H0676,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,14.0
human,human,H0677,1,0.2290902236010023,PT,0,0,1,150.0,23.0,4.2,0.0
human,human,H0677,1,0.2290902236010023,CAR,1,1,1,24.0,0.0,2.57,0.0
human,human,H0677,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,15.5
human,human,H0678,1,0.7495589495214057,PT,0,0,1,112.0,13.0,5.3,0.0
human,human,H0678,1,0.7495589495214057,CAR,1,1,1,27.0,0.0,4.69,0.0
human,human,H0678,1,0.7495589495214057,SLOW_MODES,2,0,1,0.0,0.0,0.0,36.0
human,human,H0679,1,0.7495589495214057,PT,0,0,1,121.0,27.0,5.3,0.0
human,human,H0679,1,0.7495589495214057,CAR,1,1,1,27.0,0.0,4.69,0.0
human,human,H0679,1,0.7495589495214057,SLOW_MODES,2,0,1,0.0,0.0,0.0,36.0
human,human,H0680,1,0.954424398357919,PT,0,0,1,224.0,23.0,33.6,0.0
human,human,H0680,1,0.954424398357919,CAR,1,1,1,54.0,0.0,8.05,0.0
human,human,H0680,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,58.0
human,human,H0681,1,1.2802760802511697,PT,0,1,1,228.0,46.0,0.0,0.0
human,human,H0681,1,1.2802760802511697,CAR,1,0,0,70.0,0.0,7.27,0.0
human,human,H0681,1,1.2802760802511697,SLOW_MODES,2,0,1,0.0,0.0,0.0,52.0
human,human,H0682,1,11.142841162813388,PT,0,1,1,149.0,60.0,0.0,0.0
human,human,H0682,1,11.142841162813388,CAR,1,0,0,28.0,0.0,2.79,0.0
human,human,H0682,1,11.142841162813388,SLOW_MODES,2,0,1,0.0,0.0,0.0,20.0
human,human,H0683,1,0.2545934244605354,PT,0,0,1,174.0,12.0,21.6,0.0
human,human,H0683,1,0.2545934244605354,CAR,1,1,1,70.0,0.0,12.42,0.0
human,human,H0683,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,92.0
human,human,H0684,1,2.256576028779217,PT,0,0,1,115.0,2.0,6.4,0.0
human,human,H0684,1,2.256576028779217,CAR,1,1,1,41.0,0.0,6.71,0.0
human,human,H0684,1,2.256576028779217,SLOW_MODES,2,0,1,0.0,0.0,0.0,48.0
human,human,H0685,1,0.2290902236010023,PT,0,0,1,275.0,57.0,18.3,0.0
human,human,H0685,1,0.2290902236010023,CAR,1,1,1,71.0,0.0,9.1,0.0
human,human,H0685,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,58.0
human,human,H0686,1,0.2545934244605354,PT,0,1,1,194.0,7.0,0.0,0.0
human,human,H0686,1,0.2545934244605354,CAR,1,0,1,97.0,0.0,16.85,0.0
human,human,H0686,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,127.0
human,human,H0687,1,0.2545934244605354,PT,0,1,1,194.0,9.0,0.0,0.0
human,human,H0687,1,0.2545934244605354,CAR,1,0,1,109.0,0.0,17.71,0.0
human,human,H0687,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,130.0
human,human,H0688,1,2.256576028779217,PT,0,0,1,72.0,2.0,6.0,0.0
human,human,H0688,1,2.256576028779217,CAR,1,1,1,16.0,0.0,1.75,0.0
human,human,H0688,1,2.256576028779217,SLOW_MODES,2,0,1,0.0,0.0,0.0,12.0
human,human,H0689,1,0.8832827856419051,PT,0,1,1,213.0,42.0,10.4,0.0
human,human,H0689,1,0.8832827856419051,CAR,1,0,1,76.0,0.0,11.97,0.0
human,human,H0689,1,0.8832827856419051,SLOW_MODES,2,0,1,0.0,0.0,0.0,93.0
human,human,H0690,1,0.8584724543995766,PT,0,1,1,114.0,7.0,8.4,0.0
human,human,H0690,1,0.8584724543995766,CAR,1,0,1,44.0,0.0,7.31,0.0
human,human,H0690,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,53.0
human,human,H0691,1,2.256576028779217,PT,0,1,1,137.0,8.0,11.4,0.0
human,human,H0691,1,2.256576028779217,CAR,1,0,1,40.0,0.0,5.88,0.0
human,human,H0691,1,2.256576028779217,SLOW_MODES,2,0,1,0.0,0.0,0.0,43.0
human,human,H0692,1,0.8584724543995766,PT,0,0,1,170.0,40.0,19.8,0.0
human,human,H0692,1,0.8584724543995766,CAR,1,1,1,24.0,0.0,2.55,0.0
human,human,H0692,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,17.0
human,human,H0693,1,0.6019450605361366,PT,0,0,1,189.0,13.0,7.9,0.0
human,human,H0693,1,0.6019450605361366,CAR,1,1,1,50.0,0.0,5.83,0.0
human,human,H0693,1,0.6019450605361366,SLOW_MODES,2,0,1,0.0,0.0,0.0,40.0
human,human,H0694,1,0.6019450605361366,PT,0,0,1,225.0,17.0,16.8,0.0
human,human,H0694,1,0.6019450605361366,CAR,1,1,1,78.0,0.0,8.33,0.0
human,human,H0694,1,0.6019450605361366,SLOW_MODES,2,0,1,0.0,0.0,0.0,56.0
human,human,H0695,1,0.3735873657560173,PT,0,0,1,335.0,48.0,28.1,0.0
human,human,H0695,1,0.3735873657560173,CAR,1,1,1,110.0,0.0,18.07,0.0
human,human,H0695,1,0.3735873657560173,SLOW_MODES,2,0,1,0.0,0.0,0.0,134.5
human,human,H0696,1,0.2290902236010023,PT,0,0,1,184.0,0.0,12.0,0.0
human,human,H0696,1,0.2290902236010023,CAR,1,1,1,60.0,0.0,9.49,0.0
human,human,H0696,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,67.0
human,human,H0697,1,2.029711386372872,PT,0,0,1,87.0,0.0,7.2,0.0
human,human,H0697,1,2.029711386372872,CAR,1,1,1,14.0,0.0,1.6,0.0
human,human,H0697,1,2.029711386372872,SLOW_MODES,2,0,1,0.0,0.0,0.0,11.0
human,human,H0698,1,2.029711386372872,PT,0,0,1,191.0,23.0,14.8,0.0
human,human,H0698,1,2.029711386372872,CAR,1,1,1,34.0,0.0,4.84,0.0
human,human,H0698,1,2.029711386372872,SLOW_MODES,2,0,1,0.0,0.0,0.0,36.5
human,human,H0699,1,5.121759864312539,PT,0,1,1,55.0,0.0,8.4,0.0
human,human,H0699,1,5.121759864312539,CAR,1,0,0,19.0,0.0,2.02,0.0
human,human,H0699,1,5.121759864312539,SLOW_MODES,2,0,1,0.0,0.0,0.0,12.5
human,human,H0700,1,0.1999290444257219,PT,0,0,1,231.0,43.0,29.2,0.0
human,human,H0700,1,0.1999290444257219,CAR,1,1,1,78.0,0.0,13.53,0.0
human,human,H0700,1,0.1999290444257219,SLOW_MODES,2,0,1,0.0,0.0,0.0,102.0
human,human,H0701,1,0.954424398357919,PT,0,1,1,141.0,35.0,21.2,0.0
human,human,H0701,1,0.954424398357919,CAR,1,0,1,10.0,0.0,0.95,0.0
human,human,H0701,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,6.0
human,human,H0702,1,0.8584724543995766,PT,0,1,1,117.0,4.0,12.7,0.0
human,human,H0702,1,0.8584724543995766,CAR,1,0,1,37.0,0.0,4.27,0.0
human,human,H0702,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,30.5
human,human,H0703,1,0.3360277669782562,PT,0,0,1,219.0,62.0,37.4,0.0
human,human,H0703,1,0.3360277669782562,CAR,1,1,1,70.0,0.0,7.42,0.0
human,human,H0703,1,0.3360277669782562,SLOW_MODES,2,0,1,0.0,0.0,0.0,52.0
human,human,H0704,1,5.121759864312539,PT,0,1,1,91.0,0.0,0.0,0.0
human,human,H0704,1,5.121759864312539,CAR,1,0,0,19.0,0.0,2.03,0.0
human,human,H0704,1,5.121759864312539,SLOW_MODES,2,0,1,0.0,0.0,0.0,13.5
human,human,H0705,1,0.3735873657560173,PT,0,0,1,207.0,31.0,12.4,0.0
human,human,H0705,1,0.3735873657560173,CAR,1,1,1,58.0,0.0,7.71,0.0
