respondent_id,source_observation_id,human_id,normalized_weight,Weight,LangCode,UrbRur,OccupStat,TripPurpose,Education,Region,age,sex_text,age_text,CalculatedIncome,income_text,high_education,low_education,top_manager,employees,artisans,age_30_less,ScaledIncome,car_oriented_parents,city_center_as_kid,childSuburb,NbCar,NbBicy,NbHousehold,NbChild,work_trip,other_trip,trip_purpose_text,education_text,CAR_AVAILABLE,car_availability_text,Envir01,Envir02,Envir05,Envir06,Mobil10,Mobil11,Mobil16
H1094,1340,50760085,0.8611359127752702,0.000367986,2,1,2,1,3,5,49,female,49 years old,15000,around CHF 15000 per month,0,1,0,0,0,0,15.0,1,0,0,2,3,4,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,1,4,4,2,3,4
H1095,1341,50760086,0.9573855529584482,0.000409116,2,1,1,1,3,5,51,male,51 years old,15000,around CHF 15000 per month,0,1,0,0,1,0,15.0,1,0,0,2,3,4,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,1,4,4,4,4,5
H1096,1342,50760116,2.0360086784578657,0.00087004,2,1,1,1,3,5,39,female,39 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,2,0,2,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,4,2,4,6,4,4
H1097,1343,50760131,0.2553833146722722,0.000109132,2,1,1,3,4,5,50,male,50 years old,7000,around CHF 7000 per month,0,0,0,0,0,0,7.0,1,0,1,2,0,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,5,4,5,6,4,2
H1098,1344,50760131,0.2553833146722722,0.000109132,2,1,1,3,4,5,50,male,50 years old,7000,around CHF 7000 per month,0,0,0,0,0,0,7.0,1,0,1,2,0,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,5,4,5,6,4,2
H1099,1345,50760132,0.2298009887184065,9.82e-05,2,1,1,3,4,5,50,female,50 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,0,0,1,2,1,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,4,4,5,6,4,3
H1100,1346,50760137,2.0360086784578657,0.00087004,2,1,1,-1,3,5,38,female,38 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,1,2,5,5,3,0,1,a trip with unreported purpose,vocational or secondary education,1,car is available for this trip,3,3,4,5,5,5,3
H1101,1349,50760209,0.543107257288418,0.000232084,2,1,1,2,5,5,32,female,32 years old,7000,around CHF 7000 per month,0,0,1,0,0,0,7.0,1,0,0,1,2,2,0,1,0,a mixed work-and-leisure trip,high school education,1,car is available for this trip,3,3,4,4,6,4,4
H1102,1350,50760209,0.543107257288418,0.000232084,2,1,1,3,5,5,32,female,32 years old,7000,around CHF 7000 per month,0,0,1,0,0,0,7.0,1,0,0,1,2,2,0,0,1,a leisure-related trip,high school education,1,car is available for this trip,3,3,4,4,6,4,4
H1103,1351,50760210,0.543107257288418,0.000232084,2,1,1,1,5,5,32,female,32 years old,7000,around CHF 7000 per month,0,0,1,0,0,0,7.0,1,0,0,1,2,2,0,1,0,a work-related trip,high school education,1,car is available for this trip,3,3,4,4,6,4,4
H1104,1352,50760210,0.543107257288418,0.000232084,2,1,1,3,5,5,32,female,32 years old,7000,around CHF 7000 per month,0,0,1,0,0,0,7.0,1,0,0,1,2,2,0,0,1,a leisure-related trip,high school education,1,car is available for this trip,3,3,4,4,6,4,4
H1105,1353,50760217,0.337070311751635,0.000144039,2,1,1,3,8,5,44,female,44 years old,5000,around CHF 5000 per month,1,0,0,1,0,0,5.0,1,0,1,1,1,1,0,0,1,a leisure-related trip,university education,1,car is available for this trip,2,3,3,4,6,4,5
H1106,1354,50760247,0.8611359127752702,0.000367986,2,1,2,-1,3,5,58,female,58 years old,7384,around CHF 7384 per month,0,1,0,1,0,0,7.384,1,0,1,-1,-1,-1,-1,0,1,a trip with unreported purpose,vocational or secondary education,1,car is available for this trip,3,3,3,3,4,4,4
H1107,1355,50760299,2.2635771809925926,0.000967286,2,1,1,3,3,5,32,male,32 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,1,3,1,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,4,3,4,4,1,1
H1108,1357,50760334,0.8611359127752702,0.000367986,2,1,1,2,3,5,42,female,42 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,1,0,0,2,2,2,0,1,0,a mixed work-and-leisure trip,vocational or secondary education,1,car is available for this trip,1,2,4,4,6,5,5
H1109,1358,50760337,0.543107257288418,0.000232084,2,1,1,1,4,5,34,female,34 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,1,0,0,1,1,1,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,4,3,4,6,4,4
H1110,1359,50760337,0.543107257288418,0.000232084,2,1,1,3,4,5,34,female,34 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,1,0,0,1,1,1,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,4,3,4,6,4,4
H1111,1360,50760338,0.1804241978634332,7.71e-05,2,1,-1,1,-1,5,-1,traveler,30 or younger,-1,unknown income,0,0,0,0,0,1,-0.001,0,0,0,-1,-1,-1,-1,1,0,a work-related trip,education not reported,1,car is available for this trip,-1,-1,-1,-1,-1,-1,-1
H1112,1361,50760338,0.2553833146722722,0.000109132,2,1,-1,3,-1,5,-1,traveler,30 or younger,-1,unknown income,0,0,0,0,0,1,-0.001,0,0,0,-1,-1,-1,-1,0,1,a leisure-related trip,education not reported,1,car is available for this trip,-1,-1,-1,-1,-1,-1,-1
H1113,1362,50760357,0.3747464412665672,0.000160139,2,1,1,2,8,5,49,male,49 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,0,2,4,3,0,1,0,a mixed work-and-leisure trip,university education,1,car is available for this trip,2,2,4,5,1,5,3
H1114,1363,50760357,0.3747464412665672,0.000160139,2,1,1,3,8,5,49,male,49 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,0,2,4,3,0,0,1,a leisure-related trip,university education,1,car is available for this trip,2,2,4,5,1,5,3
H1115,1364,50760358,8.14507139242619,0.003480603,2,1,8,2,2,5,-1,female,30 or younger,15000,around CHF 15000 per month,0,1,0,0,0,1,15.0,1,0,0,2,4,4,0,1,0,a mixed work-and-leisure trip,compulsory education,0,car is not available for this trip,2,6,3,4,6,4,4
H1116,1365,50760358,3.444981255835199,0.001472131,2,1,8,3,2,5,-1,female,30 or younger,15000,around CHF 15000 per month,0,1,0,0,0,1,15.0,1,0,0,2,4,4,0,0,1,a leisure-related trip,compulsory education,0,car is not available for this trip,2,6,3,4,6,4,4
H1117,1367,50760394,0.9573855529584482,0.000409116,2,1,1,3,3,5,48,male,48 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,0,0,1,1,3,2,0,0,1,a leisure-related trip,vocational or secondary education,0,car is not available for this trip,3,4,3,3,3,4,3
H1118,1368,50760421,0.8611359127752702,0.000367986,2,1,1,1,3,5,53,female,53 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,0,1,1,0,1,0,a work-related trip,vocational or secondary education,0,car is not available for this trip,4,4,3,5,6,4,6
H1119,1369,50760429,0.2553833146722722,0.000109132,2,1,1,1,4,5,49,male,49 years old,9000,around CHF 9000 per month,0,0,1,0,0,0,9.0,0,0,0,1,5,4,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,2,2,2,4,2,5,2
H1120,1370,50760447,0.3747464412665672,0.000160139,2,1,1,3,7,5,56,male,56 years old,7000,around CHF 7000 per month,1,0,0,1,0,0,7.0,0,0,0,0,1,1,0,0,1,a leisure-related trip,university education,0,car is not available for this trip,5,5,5,5,6,4,4
H1121,1371,50760453,0.543107257288418,0.000232084,2,1,2,3,5,5,39,female,39 years old,9321,around CHF 9321 per month,0,0,0,1,0,0,9.321,0,0,0,2,3,3,1,0,1,a leisure-related trip,high school education,1,car is available for this trip,4,4,4,5,1,2,2
H1122,1372,50760456,0.8611359127752702,0.000367986,2,1,2,2,3,5,51,female,51 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,0,1,4,5,3,0,1,0,a mixed work-and-leisure trip,vocational or secondary education,1,car is available for this trip,3,3,3,4,6,5,3
H1123,1373,50760483,0.8611359127752702,0.000367986,2,1,2,1,3,5,47,female,47 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,0,0,0,2,5,5,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,2,2,3,4,3,4,1
H1124,1376,50760485,0.9573855529584482,0.000409116,2,1,1,-1,3,5,44,male,44 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,1,0,1,1,1,1,0,0,1,a trip with unreported purpose,vocational or secondary education,1,car is available for this trip,2,5,3,4,2,2,4
H1125,1377,50780009,0.8611359127752702,0.000367986,2,1,2,3,3,5,52,female,52 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,0,0,1,2,4,4,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,4,2,4,6,5,4
H1126,1378,50780010,0.7518844977110388,0.0003213,2,1,1,1,3,5,70,male,65 or older,15000,around CHF 15000 per month,0,1,0,0,0,0,15.0,0,0,1,2,2,4,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,2,3,5,3,4,3
H1127,1379,50780013,0.9573855529584482,0.000409116,2,1,1,3,3,5,53,male,53 years old,15000,around CHF 15000 per month,0,1,0,0,1,0,15.0,1,0,0,2,1,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,3,3,3,6,5,5
H1128,1380,50780055,0.9573855529584482,0.000409116,2,1,1,1,3,5,64,male,64 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,0,2,3,2,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,3,3,4,6,6,3
H1129,1381,50780056,0.8611359127752702,0.000367986,2,1,6,3,3,5,64,female,64 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,0,2,3,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,3,4,3,6,4,4
H1130,1382,50780056,0.8611359127752702,0.000367986,2,1,6,3,3,5,64,female,64 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,0,2,3,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,3,4,3,6,4,4
H1131,1383,50780087,0.2298009887184065,9.82e-05,2,1,2,1,5,5,60,female,60 years old,5000,around CHF 5000 per month,0,0,0,1,0,0,5.0,0,0,0,1,3,2,0,1,0,a work-related trip,high school education,1,car is available for this trip,5,5,5,5,6,3,3
H1132,1384,50780088,0.9573855529584482,0.000409116,2,1,1,3,3,5,58,male,58 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,0,1,0,1,3,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,4,4,3,5,2,2,3
H1133,1387,50780314,0.2553833146722722,0.000109132,2,1,1,1,6,5,61,male,61 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,0,3,3,5,0,1,0,a work-related trip,applied higher education,1,car is available for this trip,-1,-1,3,5,2,4,4
H1134,1389,50780403,0.337070311751635,0.000144039,2,1,1,3,7,5,48,female,48 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,2,2,0,0,1,a leisure-related trip,university education,1,car is available for this trip,2,3,5,5,6,4,5
H1135,1390,50780404,0.3747464412665672,0.000160139,2,1,1,1,7,5,56,male,56 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,0,2,2,2,0,1,0,a work-related trip,university education,1,car is available for this trip,3,2,4,5,6,4,5
H1136,1391,50780404,0.3747464412665672,0.000160139,2,1,1,3,7,5,56,male,56 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,0,2,2,2,0,0,1,a leisure-related trip,university education,1,car is available for this trip,3,2,4,5,6,4,5
H1137,1392,50780405,0.2553833146722722,0.000109132,2,1,1,2,6,5,60,male,60 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,0,1,3,4,1,1,0,a mixed work-and-leisure trip,applied higher education,1,car is available for this trip,1,5,5,5,1,2,2
H1138,1393,52720041,0.6038126284528191,0.000258025,2,1,1,1,6,5,35,male,35 years old,9000,around CHF 9000 per month,1,0,1,0,0,0,9.0,1,0,0,2,4,4,2,1,0,a work-related trip,applied higher education,1,car is available for this trip,1,4,3,4,3,4,4
H1139,1395,52720054,0.2553833146722722,0.000109132,2,1,-1,3,-1,5,-1,traveler,30 or younger,-1,unknown income,0,0,0,0,0,1,-0.001,0,0,0,-1,-1,-1,-1,0,1,a leisure-related trip,education not reported,1,car is available for this trip,-2,-2,-2,-2,-2,-2,-2
H1140,1396,52720109,0.7518844977110388,0.0003213,2,1,9,3,3,5,67,male,65 or older,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,2,3,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,4,3,4,3,4,4
H1141,1397,52720109,0.7518844977110388,0.0003213,2,1,9,3,3,5,67,male,65 or older,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,2,3,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,4,3,4,3,4,4
H1142,1398,52720109,0.7518844977110388,0.0003213,2,1,9,3,3,5,67,male,65 or older,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,2,3,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,4,3,4,3,4,4
H1143,1400,52720141,0.8611359127752702,0.000367986,2,1,-1,3,3,5,50,female,50 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,0,1,3,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,4,3,5,6,5,5
H1144,1401,52720183,2.0360086784578657,0.00087004,2,1,6,3,3,5,31,female,31 years old,5000,around CHF 5000 per month,0,1,1,0,0,0,5.0,1,0,0,2,4,4,2,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,2,3,4,5,3,3
H1145,1402,52720229,0.2553833146722722,0.000109132,2,1,1,1,4,5,64,male,64 years old,15000,around CHF 15000 per month,0,0,1,0,0,0,15.0,0,0,1,1,1,1,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,4,4,2,4,4,4,3
H1146,1403,52720287,0.9573855529584482,0.000409116,2,1,1,1,3,5,59,male,59 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,0,0,0,1,2,2,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,4,4,3,5,2,1,3
H1147,1404,52720334,0.6762935451898376,0.000288998,2,1,6,3,3,5,76,female,65 or older,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,0,0,0,1,1,2,-1,0,1,a leisure-related trip,vocational or secondary education,0,car is not available for this trip,6,3,3,4,3,4,2
H1148,1405,52720371,0.2553833146722722,0.000109132,2,1,1,1,4,5,44,male,44 years old,7000,around CHF 7000 per month,0,0,0,0,1,0,7.0,0,0,0,1,2,1,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,6,4,4,5,6,2,5
H1149,1406,52720431,0.3747464412665672,0.000160139,2,1,1,3,7,5,53,male,53 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,0,2,3,3,0,0,1,a leisure-related trip,university education,1,car is available for this trip,3,4,4,4,1,4,5
H1150,1407,52720432,0.8611359127752702,0.000367986,2,1,2,3,3,5,49,female,49 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,1,1,0,2,3,3,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,5,4,5,4,3,5
H1151,1408,52720511,2.2635771809925926,0.000967286,2,1,1,2,3,5,37,male,37 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,1,0,2,3,2,0,1,0,a mixed work-and-leisure trip,vocational or secondary education,1,car is available for this trip,1,2,3,3,6,4,4
H1152,1409,52720539,0.9573855529584482,0.000409116,2,1,2,2,3,5,60,male,60 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,1,2,2,2,-1,1,0,a mixed work-and-leisure trip,vocational or secondary education,1,car is available for this trip,2,2,3,5,1,5,5
H1153,1410,52720539,0.9573855529584482,0.000409116,2,1,2,1,3,5,60,male,60 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,1,2,2,2,-1,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,2,2,3,5,1,5,5
H1154,1411,52720540,0.8611359127752702,0.000367986,2,1,6,2,3,5,60,female,60 years old,2000,around CHF 2000 per month,0,1,0,1,0,0,2.0,1,0,1,2,2,2,-1,1,0,a mixed work-and-leisure trip,vocational or secondary education,1,car is available for this trip,2,4,3,5,3,3,3
H1155,1412,52720549,0.9573855529584482,0.000409116,2,1,1,1,3,5,62,male,62 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,2,1,2,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,2,3,4,4,6,4,4
H1156,1414,52720563,0.2553833146722722,0.000109132,2,1,1,-1,6,5,44,male,44 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,0,2,7,4,1,0,1,a trip with unreported purpose,applied higher education,1,car is available for this trip,2,4,4,4,2,4,2
H1157,1415,52720571,0.3747464412665672,0.000160139,2,1,1,2,7,5,43,male,43 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,0,2,6,6,4,1,0,a mixed work-and-leisure trip,university education,1,car is available for this trip,2,2,4,4,2,3,3
H1158,1416,52720571,0.3747464412665672,0.000160139,2,1,1,3,7,5,43,male,43 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,0,2,6,6,4,0,1,a leisure-related trip,university education,1,car is available for this trip,2,2,4,4,2,3,3
H1159,1417,52720593,3.444981255835199,0.001472131,2,1,-1,3,-1,5,-1,traveler,30 or younger,3250,around CHF 3250 per month,0,0,0,0,0,1,3.25,0,0,1,1,0,1,0,0,1,a leisure-related trip,education not reported,1,car is available for this trip,1,3,1,3,3,5,4
H1160,1418,52720593,0.337070311751635,0.000144039,2,1,-1,3,-1,5,-1,traveler,30 or younger,3250,around CHF 3250 per month,0,0,0,0,0,1,3.25,0,0,1,1,0,1,0,0,1,a leisure-related trip,education not reported,1,car is available for this trip,1,3,1,3,3,5,4
H1161,1419,52720593,2.0360086784578657,0.00087004,2,1,-1,3,-1,5,-1,traveler,30 or younger,3250,around CHF 3250 per month,0,0,0,0,0,1,3.25,0,0,1,1,0,1,0,0,1,a leisure-related trip,education not reported,1,car is available for this trip,1,3,1,3,3,5,4
H1162,1420,52720639,0.6038126284528191,0.000258025,2,1,1,1,5,5,21,male,30 or younger,15000,around CHF 15000 per month,0,0,0,1,0,1,15.0,0,0,0,1,4,5,0,1,0,a work-related trip,high school education,1,car is available for this trip,1,4,2,4,6,3,2
H1163,1422,52720643,0.6038126284528191,0.000258025,2,1,8,3,5,5,23,male,30 or younger,15000,around CHF 15000 per month,0,0,0,0,0,1,15.0,1,0,0,3,6,6,-1,0,1,a leisure-related trip,high school education,1,car is available for this trip,4,4,4,5,6,4,4
H1164,1423,52720644,2.2635771809925926,0.000967286,2,1,-1,3,-1,5,-1,traveler,30 or younger,15000,around CHF 15000 per month,0,0,0,0,0,1,15.0,1,0,0,3,4,6,-1,0,1,a leisure-related trip,education not reported,1,car is available for this trip,4,4,3,4,1,2,2
H1165,1424,52720665,0.543107257288418,0.000232084,2,1,1,1,5,5,25,female,30 or younger,15000,around CHF 15000 per month,0,0,0,1,0,1,15.0,0,0,0,3,8,6,-1,1,0,a work-related trip,high school education,1,car is available for this trip,2,3,2,5,6,2,2
H1166,1425,52730004,0.9573855529584482,0.000409116,2,1,1,1,3,5,55,male,55 years old,5000,around CHF 5000 per month,0,1,1,0,0,0,5.0,1,0,1,4,4,2,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,5,3,2,4,6,3,4
H1167,1426,52730039,0.7518844977110388,0.0003213,2,1,9,3,3,5,72,male,65 or older,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,0,1,2,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,-1,-1,5,-1,-1,-1
H1168,1428,52730081,0.2553833146722722,0.000109132,2,1,1,2,6,5,62,male,62 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,0,2,1,2,0,1,0,a mixed work-and-leisure trip,applied higher education,1,car is available for this trip,1,2,3,4,6,4,4
H1169,1429,52730183,0.9573855529584482,0.000409116,2,1,1,2,3,5,49,male,49 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,0,3,5,4,0,1,0,a mixed work-and-leisure trip,vocational or secondary education,1,car is available for this trip,1,2,4,5,3,4,4
H1170,1430,52730184,2.0360086784578657,0.00087004,2,1,8,1,3,5,21,female,30 or younger,2000,around CHF 2000 per month,0,1,0,1,0,1,2.0,0,0,0,3,5,4,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,2,3,5,6,5,5
H1171,1431,52730184,2.0360086784578657,0.00087004,2,1,8,3,3,5,21,female,30 or younger,2000,around CHF 2000 per month,0,1,0,1,0,1,2.0,0,0,0,3,5,4,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,2,3,5,6,5,5
H1172,1432,53060149,5.1376504081954355,0.002195453,2,1,8,2,2,6,17,female,30 or younger,2000,around CHF 2000 per month,0,1,0,0,0,1,2.0,1,0,0,2,6,4,1,1,0,a mixed work-and-leisure trip,compulsory education,0,car is not available for this trip,3,3,4,3,6,4,4
