respondent_id,persona_id,female,gender_text,age_band,age_years,income_band,metropolis,metropolis_text,household_cars,accessible_bikes,pt_pass,pt_pass_text,maas_subscription,maas_text
960,P0960,1,female,68_plus,70,500_1999_eur,0,large city,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
961,P0961,1,female,40_49,46,4000_plus_eur,1,metropolis,2,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
962,P0962,1,female,50_59,52,500_1999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
963,P0963,1,female,60_67,67,2000_3999_eur,1,metropolis,1,2,1,holds a public transport pass,1,has an active MaaS subscription
964,P0964,1,female,40_49,48,4000_plus_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
965,P0965,1,female,68_plus,79,2000_3999_eur,1,metropolis,0,3,1,holds a public transport pass,0,does not have a MaaS subscription
966,P0966,1,female,30_39,30,2000_3999_eur,0,large city,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
967,P0967,0,male,50_59,55,500_1999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
968,P0968,0,male,68_plus,78,4000_plus_eur,1,metropolis,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
969,P0969,1,female,40_49,41,500_1999_eur,0,large city,0,3,1,holds a public transport pass,0,does not have a MaaS subscription
970,P0970,1,female,40_49,46,lt_500_eur,0,large city,2,2,1,holds a public transport pass,0,does not have a MaaS subscription
971,P0971,1,female,18_29,20,500_1999_eur,0,large city,2,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
972,P0972,0,male,30_39,36,500_1999_eur,0,large city,2,0,1,holds a public transport pass,0,does not have a MaaS subscription
973,P0973,0,male,60_67,61,2000_3999_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
974,P0974,0,male,30_39,36,4000_plus_eur,0,large city,3,2,1,holds a public transport pass,0,does not have a MaaS subscription
975,P0975,1,female,60_67,61,2000_3999_eur,0,large city,3,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
976,P0976,1,female,50_59,58,2000_3999_eur,0,large city,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
977,P0977,0,male,68_plus,76,2000_3999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
978,P0978,0,male,60_67,66,2000_3999_eur,1,metropolis,0,2,1,holds a public transport pass,0,does not have a MaaS subscription
979,P0979,0,male,68_plus,68,2000_3999_eur,0,large city,0,3,1,holds a public transport pass,0,does not have a MaaS subscription
980,P0980,1,female,30_39,38,500_1999_eur,0,large city,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
981,P0981,1,female,50_59,54,500_1999_eur,0,large city,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
982,P0982,0,male,18_29,21,500_1999_eur,1,metropolis,2,3,1,holds a public transport pass,0,does not have a MaaS subscription
983,P0983,0,male,40_49,40,500_1999_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
984,P0984,1,female,60_67,62,4000_plus_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
985,P0985,1,female,50_59,57,2000_3999_eur,1,metropolis,0,0,1,holds a public transport pass,0,does not have a MaaS subscription
986,P0986,1,female,60_67,60,2000_3999_eur,0,large city,0,4,1,holds a public transport pass,0,does not have a MaaS subscription
987,P0987,1,female,18_29,29,2000_3999_eur,1,metropolis,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
988,P0988,0,male,68_plus,73,2000_3999_eur,1,metropolis,2,1,1,holds a public transport pass,0,does not have a MaaS subscription
989,P0989,0,male,50_59,59,500_1999_eur,1,metropolis,0,2,1,holds a public transport pass,0,does not have a MaaS subscription
990,P0990,1,female,40_49,49,500_1999_eur,1,metropolis,2,2,1,holds a public transport pass,0,does not have a MaaS subscription
991,P0991,0,male,68_plus,74,2000_3999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
992,P0992,0,male,68_plus,69,2000_3999_eur,1,metropolis,3,2,1,holds a public transport pass,0,does not have a MaaS subscription
993,P0993,1,female,50_59,50,4000_plus_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
994,P0994,1,female,50_59,51,500_1999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
995,P0995,1,female,50_59,55,4000_plus_eur,0,large city,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
996,P0996,0,male,30_39,34,500_1999_eur,1,metropolis,1,1,0,does not hold a public transport pass,1,has an active MaaS subscription
997,P0997,1,female,40_49,47,4000_plus_eur,1,metropolis,0,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
998,P0998,1,female,30_39,37,500_1999_eur,0,large city,0,0,1,holds a public transport pass,0,does not have a MaaS subscription
999,P0999,1,female,68_plus,70,2000_3999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1000,P1000,0,male,60_67,62,2000_3999_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
1001,P1001,0,male,30_39,37,2000_3999_eur,0,large city,2,3,1,holds a public transport pass,0,does not have a MaaS subscription
1002,P1002,0,male,60_67,67,500_1999_eur,1,metropolis,0,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
1003,P1003,0,male,30_39,33,500_1999_eur,1,metropolis,3,2,1,holds a public transport pass,0,does not have a MaaS subscription
1004,P1004,0,male,18_29,23,500_1999_eur,0,large city,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1005,P1005,0,male,60_67,65,2000_3999_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1006,P1006,0,male,40_49,41,2000_3999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1007,P1007,1,female,60_67,64,4000_plus_eur,0,large city,0,3,1,holds a public transport pass,0,does not have a MaaS subscription
1008,P1008,1,female,30_39,37,4000_plus_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1009,P1009,0,male,50_59,50,4000_plus_eur,0,large city,1,3,0,does not hold a public transport pass,1,has an active MaaS subscription
1010,P1010,0,male,40_49,45,4000_plus_eur,1,metropolis,3,1,1,holds a public transport pass,0,does not have a MaaS subscription
1011,P1011,1,female,30_39,32,500_1999_eur,1,metropolis,2,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1012,P1012,0,male,30_39,36,2000_3999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1013,P1013,0,male,50_59,54,500_1999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1014,P1014,1,female,60_67,60,2000_3999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1015,P1015,0,male,60_67,66,4000_plus_eur,0,large city,0,1,0,does not hold a public transport pass,1,has an active MaaS subscription
1016,P1016,0,male,40_49,46,500_1999_eur,1,metropolis,3,1,1,holds a public transport pass,0,does not have a MaaS subscription
1017,P1017,0,male,40_49,40,lt_500_eur,1,metropolis,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1018,P1018,0,male,30_39,39,500_1999_eur,1,metropolis,2,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1019,P1019,1,female,30_39,32,2000_3999_eur,0,large city,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1020,P1020,0,male,60_67,61,2000_3999_eur,1,metropolis,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1021,P1021,0,male,60_67,63,500_1999_eur,1,metropolis,3,2,1,holds a public transport pass,0,does not have a MaaS subscription
1022,P1022,0,male,50_59,51,500_1999_eur,0,large city,0,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
1023,P1023,0,male,40_49,41,500_1999_eur,0,large city,1,3,0,does not hold a public transport pass,1,has an active MaaS subscription
1024,P1024,1,female,68_plus,70,500_1999_eur,1,metropolis,0,0,1,holds a public transport pass,0,does not have a MaaS subscription
1025,P1025,1,female,18_29,24,2000_3999_eur,1,metropolis,2,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1026,P1026,0,male,18_29,24,2000_3999_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1027,P1027,0,male,50_59,57,4000_plus_eur,0,large city,3,5,0,does not hold a public transport pass,0,does not have a MaaS subscription
1028,P1028,0,male,40_49,41,2000_3999_eur,1,metropolis,1,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
1029,P1029,1,female,30_39,34,2000_3999_eur,1,metropolis,0,0,1,holds a public transport pass,0,does not have a MaaS subscription
1030,P1030,0,male,40_49,40,500_1999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1031,P1031,1,female,30_39,37,4000_plus_eur,1,metropolis,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1032,P1032,1,female,50_59,51,500_1999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1033,P1033,1,female,40_49,40,2000_3999_eur,1,metropolis,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1034,P1034,0,male,50_59,56,4000_plus_eur,0,large city,2,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1035,P1035,1,female,18_29,21,500_1999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
1036,P1036,0,male,40_49,45,500_1999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1037,P1037,0,male,60_67,67,2000_3999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1038,P1038,0,male,60_67,61,500_1999_eur,0,large city,0,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
1039,P1039,0,male,50_59,51,500_1999_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1040,P1040,1,female,68_plus,77,4000_plus_eur,1,metropolis,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
1041,P1041,0,male,30_39,31,4000_plus_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1042,P1042,1,female,50_59,50,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1043,P1043,0,male,40_49,45,4000_plus_eur,1,metropolis,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1044,P1044,0,male,50_59,50,2000_3999_eur,0,large city,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1045,P1045,0,male,50_59,53,500_1999_eur,1,metropolis,2,2,1,holds a public transport pass,0,does not have a MaaS subscription
1046,P1046,1,female,50_59,51,500_1999_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
1047,P1047,0,male,60_67,61,500_1999_eur,1,metropolis,1,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
1048,P1048,0,male,50_59,54,500_1999_eur,0,large city,0,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
1049,P1049,0,male,30_39,32,2000_3999_eur,1,metropolis,0,5,1,holds a public transport pass,0,does not have a MaaS subscription
1050,P1050,1,female,40_49,42,500_1999_eur,1,metropolis,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
1051,P1051,0,male,40_49,40,2000_3999_eur,0,large city,1,3,1,holds a public transport pass,1,has an active MaaS subscription
1052,P1052,1,female,50_59,57,2000_3999_eur,1,metropolis,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1053,P1053,1,female,50_59,57,2000_3999_eur,1,metropolis,1,0,1,holds a public transport pass,0,does not have a MaaS subscription
1054,P1054,1,female,60_67,60,2000_3999_eur,0,large city,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
1055,P1055,0,male,68_plus,73,4000_plus_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
1056,P1056,1,female,30_39,36,2000_3999_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1057,P1057,0,male,60_67,66,500_1999_eur,1,metropolis,2,2,1,holds a public transport pass,0,does not have a MaaS subscription
1058,P1058,0,male,50_59,59,500_1999_eur,0,large city,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
1059,P1059,0,male,30_39,33,500_1999_eur,0,large city,2,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1060,P1060,0,male,30_39,39,4000_plus_eur,0,large city,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
1061,P1061,1,female,68_plus,80,4000_plus_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1062,P1062,0,male,50_59,56,2000_3999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1063,P1063,1,female,50_59,53,4000_plus_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1064,P1064,1,female,40_49,42,2000_3999_eur,0,large city,0,0,1,holds a public transport pass,0,does not have a MaaS subscription
1065,P1065,0,male,40_49,47,2000_3999_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
1066,P1066,0,male,50_59,56,500_1999_eur,0,large city,2,3,1,holds a public transport pass,0,does not have a MaaS subscription
1067,P1067,0,male,50_59,55,2000_3999_eur,1,metropolis,2,1,1,holds a public transport pass,0,does not have a MaaS subscription
1068,P1068,1,female,60_67,64,2000_3999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1069,P1069,1,female,30_39,37,4000_plus_eur,0,large city,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1070,P1070,1,female,60_67,67,500_1999_eur,1,metropolis,0,5,0,does not hold a public transport pass,0,does not have a MaaS subscription
1071,P1071,1,female,18_29,19,4000_plus_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1072,P1072,1,female,40_49,49,4000_plus_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1073,P1073,1,female,68_plus,70,4000_plus_eur,0,large city,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
1074,P1074,0,male,68_plus,79,500_1999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1075,P1075,0,male,68_plus,69,500_1999_eur,0,large city,2,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1076,P1076,1,female,30_39,39,2000_3999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1077,P1077,0,male,50_59,54,500_1999_eur,1,metropolis,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
