human_respondent_id,human_id,normalized_weight,age,sex_text,age_text,CalculatedIncome,income_text,high_education,low_education,top_manager,employees,artisans,age_30_less,ScaledIncome,car_oriented_parents,city_center_as_kid,childSuburb,NbCar,NbBicy,NbHousehold,NbChild,work_trip,other_trip,trip_purpose_text,education_text,CAR_AVAILABLE,car_availability_text,TimePT,WaitingTimePT,MarginalCostPT,TimeCar,CostCarCHF,distance_km,TimePT_scaled,TimeCar_scaled,WaitingTimePT_scaled,MarginalCostPT_scaled,CostCarCHF_scaled,distance_km_scaled,respondent_id,Envir01,Envir05,LifSty01,LifSty07,Mobil05,Mobil12,choice_code,choice_label,chosen_alternative_name,Choice
H0435,52730081,0.2545934244605354,62,male,62 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,0,2,1,2,0,0,1,a non-work trip,high education,1,car is available for this trip,161,46,12.0,42,4.36,34.0,0.805,0.21,0.7666666666666667,1.2,0.436,6.8,AI0435,4,5,5,5,3,5,1,B,CAR,1
H0436,52730183,0.954424398357919,49,male,49 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,0,3,5,4,0,0,1,a non-work trip,not high education,1,car is available for this trip,99,8,13.8,29,3.11,23.5,0.495,0.145,0.1333333333333333,1.38,0.311,4.7,AI0436,4,3,2,2,3,5,1,B,CAR,1
H0437,52730184,2.029711386372872,21,female,30 or younger,2000,around CHF 2000 per month,0,1,0,1,0,1,2.0,0,0,0,3,5,4,0,1,0,a work trip,not high education,1,car is available for this trip,44,0,3.6,6,0.72,5.0,0.22,0.03,0.0,0.36,0.072,1.0,AI0437,4,3,2,2,3,2,1,B,CAR,1
H0438,53060149,5.121759864312539,17,female,30 or younger,2000,around CHF 2000 per month,0,1,0,0,0,1,2.0,1,0,0,2,6,4,1,0,1,a non-work trip,not high education,0,car is not available for this trip,120,5,7.0,46,4.74,31.5,0.6,0.23,0.0833333333333333,0.7,0.474,6.3,AI0438,4,5,2,2,3,1,2,C,SLOW_MODES,2
H0439,53060150,0.954424398357919,56,male,56 years old,15000,around CHF 15000 per month,0,1,0,0,0,0,15.0,0,0,1,2,5,4,1,0,1,a non-work trip,not high education,1,car is available for this trip,60,0,3.8,67,9.1,72.0,0.3,0.335,0.0,0.38,0.91,14.4,AI0439,4,4,2,3,3,5,1,B,CAR,1
H0440,53060150,0.954424398357919,56,male,56 years old,15000,around CHF 15000 per month,0,1,0,0,0,0,15.0,0,0,1,2,5,4,1,1,0,a work trip,not high education,1,car is available for this trip,72,6,3.8,116,16.28,130.0,0.36,0.58,0.1,0.38,1.628,26.0,AI0440,4,5,2,2,3,5,1,B,CAR,1
H0441,53060177,0.8584724543995766,40,female,40 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,104,5,5.6,44,4.43,31.0,0.52,0.22,0.0833333333333333,0.5599999999999999,0.4429999999999999,6.2,AI0441,4,3,2,3,3,5,1,B,CAR,1
H0442,53060213,3.4343260688387685,55,female,55 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,2,2,3,0,1,0,a work trip,not high education,1,car is available for this trip,55,10,7.6,20,2.09,14.5,0.275,0.1,0.1666666666666666,0.76,0.209,2.9,AI0442,4,4,3,3,3,2,1,B,CAR,1
H0443,53060385,2.029711386372872,35,female,35 years old,7384,around CHF 7384 per month,0,1,0,1,0,0,7.384,1,0,0,1,1,1,0,1,0,a work trip,not high education,1,car is available for this trip,38,0,7.6,14,1.75,11.0,0.19,0.07,0.0,0.76,0.175,2.2,AI0443,4,3,2,3,3,3,1,B,CAR,1
H0444,53060385,2.029711386372872,35,female,35 years old,7384,around CHF 7384 per month,0,1,0,1,0,0,7.384,1,0,0,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,447,44,111.3,217,32.03,239.4,2.235,1.085,0.7333333333333333,11.13,3.2030000000000003,47.88,AI0444,4,3,2,2,3,5,1,B,CAR,1
H0445,53060420,5.121759864312539,18,female,30 or younger,7000,around CHF 7000 per month,0,1,0,0,0,1,7.0,1,0,0,2,5,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,200,14,0.0,116,17.05,128.0,1.0,0.58,0.2333333333333333,0.0,1.705,25.6,AI0445,4,3,2,2,3,5,1,B,CAR,1
H0446,53060657,0.8584724543995766,46,female,46 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,1,0,1,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,128,24,5.6,59,6.69,49.0,0.64,0.295,0.4,0.5599999999999999,0.669,9.8,AI0446,4,3,2,3,3,2,1,B,CAR,1
H0447,53060658,0.954424398357919,44,male,44 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,1,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,111,14,5.6,47,4.74,32.0,0.555,0.235,0.2333333333333333,0.5599999999999999,0.474,6.4,AI0447,4,4,2,3,3,5,1,B,CAR,1
H0448,54200057,0.2545934244605354,43,male,43 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,1,0,1,5,5,3,1,0,a work trip,high education,1,car is available for this trip,62,0,0.0,22,2.18,13.5,0.31,0.11,0.0,0.0,0.218,2.7,AI0448,4,5,5,5,3,5,1,B,CAR,1
H0449,54200069,0.2290902236010023,41,female,41 years old,9000,around CHF 9000 per month,0,0,1,0,0,0,9.0,1,0,0,2,5,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,128,0,77.8,48,5.59,35.0,0.64,0.24,0.0,7.779999999999999,0.5589999999999999,7.0,AI0449,4,4,2,3,3,5,1,B,CAR,1
H0450,54200070,0.2545934244605354,41,male,41 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,1,0,0,2,4,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,322,30,42.2,142,25.31,206.0,1.61,0.71,0.5,4.220000000000001,2.531,41.2,AI0450,4,3,2,3,3,4,1,B,CAR,1
H0451,54200161,0.3360277669782562,54,female,54 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,1,1,3,2,0,1,0,a work trip,high education,1,car is available for this trip,269,46,21.7,86,13.7,102.0,1.345,0.43,0.7666666666666667,2.17,1.37,20.4,AI0451,4,5,5,5,3,4,1,B,CAR,1
H0452,54200167,0.3735873657560173,50,male,50 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,1,0,1,0,3,2,0,1,0,a work trip,high education,1,car is available for this trip,71,4,0.0,23,2.22,12.5,0.355,0.115,0.0666666666666666,0.0,0.222,2.5,AI0452,4,5,5,5,3,5,1,B,CAR,1
H0453,54200168,0.3360277669782562,43,female,43 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,1,0,1,0,3,2,0,0,1,a non-work trip,high education,1,car is available for this trip,172,2,0.0,88,10.66,65.0,0.86,0.44,0.0333333333333333,0.0,1.066,13.0,AI0453,4,5,3,5,5,4,1,B,CAR,1
H0454,54200183,0.8584724543995766,-1,female,30 or younger,5000,around CHF 5000 per month,0,1,0,1,0,1,5.0,0,0,0,1,1,1,-1,1,0,a work trip,not high education,1,car is available for this trip,81,17,0.0,30,2.91,16.0,0.405,0.15,0.2833333333333333,0.0,0.291,3.2,AI0454,4,5,2,2,3,3,1,B,CAR,1
H0455,54200233,0.2545934244605354,62,male,62 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,0,1,2,2,-1,1,0,a work trip,high education,1,car is available for this trip,64,2,3.8,21,2.09,13.0,0.32,0.105,0.0333333333333333,0.38,0.209,2.6,AI0455,4,5,5,5,3,5,1,B,CAR,1
H0456,54200335,0.2290902236010023,40,female,40 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,0,1,8,2,0,1,0,a work trip,high education,1,car is available for this trip,170,10,0.0,79,11.61,77.0,0.85,0.395,0.1666666666666666,0.0,1.161,15.4,AI0456,4,5,5,5,3,4,1,B,CAR,1
H0457,54200342,0.1798661531531291,67,female,65 or older,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,1,0,1,3,2,-1,1,0,a work trip,high education,1,car is available for this trip,52,0,0.0,24,2.31,12.5,0.26,0.12,0.0,0.0,0.231,2.5,AI0457,4,5,5,5,3,5,1,B,CAR,1
H0458,54200407,0.2290902236010023,58,female,58 years old,15000,around CHF 15000 per month,0,0,0,1,0,0,15.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,89,10,3.8,34,3.21,16.0,0.445,0.17,0.1666666666666666,0.38,0.321,3.2,AI0458,4,3,2,3,3,5,1,B,CAR,1
H0459,54200622,0.8584724543995766,63,female,63 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,0,0,0,1,4,2,0,1,0,a work trip,not high education,1,car is available for this trip,46,0,3.8,24,2.38,12.3,0.23,0.12,0.0,0.38,0.238,2.46,AI0459,4,4,2,3,3,5,1,B,CAR,1
H0460,54200662,2.256576028779217,38,male,38 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,2,3,1,1,0,a work trip,not high education,1,car is available for this trip,137,8,0.0,76,9.29,67.0,0.685,0.38,0.1333333333333333,0.0,0.929,13.4,AI0460,4,3,2,2,3,5,1,B,CAR,1
H0461,54200675,0.2545934244605354,41,male,41 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,1,4,3,1,1,0,a work trip,high education,1,car is available for this trip,127,7,13.7,62,8.05,54.0,0.635,0.31,0.1166666666666666,1.37,0.805,10.8,AI0461,4,5,5,5,3,5,1,B,CAR,1
H0462,54200685,0.6019450605361366,39,male,39 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,1,0,1,1,2,1,0,1,0,a work trip,high education,1,car is available for this trip,43,0,7.6,20,1.98,11.0,0.215,0.1,0.0,0.76,0.198,2.2,AI0462,4,5,5,5,3,4,1,B,CAR,1
H0463,54200749,0.8584724543995766,43,female,43 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,1,0,0,1,1,1,0,1,0,a work trip,not high education,1,car is available for this trip,206,13,30.5,111,19.69,144.5,1.03,0.555,0.2166666666666666,3.05,1.969,28.9,AI0463,4,3,2,2,3,5,1,B,CAR,1
H0464,54200781,0.5414274486172608,21,female,30 or younger,7000,around CHF 7000 per month,0,0,0,1,0,1,7.0,0,0,1,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,133,21,13.3,68,8.24,54.5,0.665,0.34,0.35,1.33,0.8240000000000001,10.9,AI0464,4,3,2,3,3,2,1,B,CAR,1
H0465,54200782,0.8584724543995766,49,female,49 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,113,3,8.4,37,3.94,28.0,0.565,0.185,0.05,0.8400000000000001,0.394,5.6,AI0465,4,4,4,4,4,4,1,B,CAR,1
H0466,54200782,0.8584724543995766,49,female,49 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,139,19,5.6,37,3.64,28.0,0.695,0.185,0.3166666666666666,0.5599999999999999,0.364,5.6,AI0466,4,4,2,3,3,2,1,B,CAR,1
H0467,54200884,0.3735873657560173,59,male,59 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,1,0,2,2,2,0,1,0,a work trip,high education,1,car is available for this trip,158,15,0.0,68,9.93,69.0,0.79,0.34,0.25,0.0,0.993,13.8,AI0467,4,5,5,5,5,5,1,B,CAR,1
H0468,54200981,2.029711386372872,26,female,30 or younger,9000,around CHF 9000 per month,0,1,0,1,0,1,9.0,0,0,0,2,4,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,222,2,0.0,151,26.75,197.0,1.11,0.755,0.0333333333333333,0.0,2.675,39.4,AI0468,4,4,2,3,3,5,1,B,CAR,1
H0469,54201031,0.2545934244605354,40,male,40 years old,9000,around CHF 9000 per month,0,0,0,1,0,0,9.0,1,0,0,1,6,4,2,1,0,a work trip,not high education,1,car is available for this trip,73,8,3.8,28,2.92,15.0,0.365,0.14,0.1333333333333333,0.38,0.292,3.0,AI0469,4,3,2,3,3,5,1,B,CAR,1
H0470,54201091,0.6019450605361366,39,male,39 years old,7000,around CHF 7000 per month,1,0,0,1,0,0,7.0,0,0,0,2,4,4,2,1,0,a work trip,high education,1,car is available for this trip,158,17,25.8,79,10.2,71.0,0.79,0.395,0.2833333333333333,2.58,1.02,14.2,AI0470,4,5,5,5,3,5,1,B,CAR,1
H0471,54201194,0.3735873657560173,46,male,46 years old,7000,around CHF 7000 per month,1,0,0,1,0,0,7.0,1,0,1,0,0,1,0,0,1,a non-work trip,high education,0,car is not available for this trip,57,0,6.1,27,1.75,9.2,0.285,0.135,0.0,0.61,0.175,1.84,AI0471,4,5,3,5,5,2,0,A,PT,0
H0472,54201201,0.2545934244605354,46,male,46 years old,5000,around CHF 5000 per month,0,0,0,1,0,0,5.0,1,0,0,1,4,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,109,6,13.0,32,3.21,21.5,0.545,0.16,0.1,1.3,0.321,4.3,AI0472,4,3,2,2,3,3,1,B,CAR,1
H0473,54260060,0.2933964559183305,65,male,65 or older,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,0,1,0,2,0,1,0,a work trip,high education,1,car is available for this trip,142,20,10.6,72,6.22,46.0,0.71,0.36,0.3333333333333333,1.06,0.622,9.2,AI0473,4,5,5,5,3,5,1,B,CAR,1
H0474,54260075,0.2290902236010023,47,female,47 years old,7000,around CHF 7000 per month,0,0,0,0,0,0,7.0,0,0,0,2,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,151,16,40.8,29,2.68,17.0,0.755,0.145,0.2666666666666666,4.08,0.268,3.4,AI0474,4,4,2,3,3,5,1,B,CAR,1
H0475,54260076,1.2802760802511697,19,female,30 or younger,7000,around CHF 7000 per month,0,1,0,1,0,1,7.0,0,0,0,2,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,156,30,14.6,70,10.13,72.0,0.78,0.35,0.5,1.46,1.013,14.4,AI0475,4,3,2,2,3,2,1,B,CAR,1
H0476,54260136,0.7495589495214057,68,male,65 or older,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,0,2,1,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,91,13,3.8,34,3.48,18.0,0.455,0.17,0.2166666666666666,0.38,0.348,3.6,AI0476,4,3,3,3,3,4,1,B,CAR,1
H0477,54260175,0.5414274486172608,37,female,37 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,1,0,1,2,4,3,1,0,1,a non-work trip,not high education,1,car is available for this trip,220,14,42.8,83,10.32,65.0,1.1,0.415,0.2333333333333333,4.279999999999999,1.032,13.0,AI0477,4,3,2,5,3,5,1,B,CAR,1
H0478,54260212,0.8584724543995766,42,female,42 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,3,5,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,122,23,11.3,29,3.04,22.0,0.61,0.145,0.3833333333333333,1.13,0.304,4.4,AI0478,4,3,2,3,3,4,1,B,CAR,1
H0479,54260218,0.5414274486172608,33,female,33 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,2,4,2,0,1,0,a work trip,high education,1,car is available for this trip,115,17,7.4,45,4.46,31.0,0.575,0.225,0.2833333333333333,0.74,0.446,6.2,AI0479,4,5,5,5,5,5,1,B,CAR,1
H0480,54260327,0.2545934244605354,58,male,58 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,0,0,1,1,3,4,0,1,0,a work trip,not high education,1,car is available for this trip,127,5,15.8,77,9.56,64.0,0.635,0.385,0.0833333333333333,1.58,0.956,12.8,AI0480,4,3,2,2,3,5,1,B,CAR,1
H0481,54260349,0.8584724543995766,40,female,40 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,4,4,1,1,0,a work trip,not high education,1,car is available for this trip,39,0,0.0,2,0.4,1.6,0.195,0.01,0.0,0.0,0.04,0.32,AI0481,4,5,2,3,3,2,1,B,CAR,1
H0482,54260350,0.8584724543995766,40,female,40 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,4,4,1,1,0,a work trip,not high education,1,car is available for this trip,39,0,0.0,2,0.4,1.6,0.195,0.01,0.0,0.0,0.04,0.32,AI0482,4,4,2,3,3,4,1,B,CAR,1
H0483,54260350,0.8584724543995766,40,female,40 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,4,4,1,1,0,a work trip,not high education,1,car is available for this trip,39,0,0.0,2,0.4,1.6,0.195,0.01,0.0,0.0,0.04,0.32,AI0483,4,5,2,3,3,2,1,B,CAR,1
H0484,54260373,0.5414274486172608,29,female,30 or younger,7000,around CHF 7000 per month,1,0,0,0,0,1,7.0,1,0,1,1,1,1,0,0,1,a non-work trip,high education,1,car is available for this trip,149,3,14.4,33,3.55,25.0,0.745,0.165,0.05,1.44,0.355,5.0,AI0484,4,5,5,5,3,4,1,B,CAR,1
H0485,54260390,3.818189834136154,-1,traveler,30 or younger,-1,unknown income,0,1,0,0,0,1,-0.001,1,0,0,1,4,3,1,0,1,a non-work trip,not high education,1,car is available for this trip,95,0,15.2,34,3.75,25.0,0.475,0.17,0.0,1.52,0.375,5.0,AI0485,4,3,2,2,3,2,1,B,CAR,1
H0486,54260409,0.954424398357919,44,male,44 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,1,1,2,4,2,1,0,a work trip,not high education,1,car is available for this trip,115,10,20.8,44,4.63,36.0,0.575,0.22,0.1666666666666666,2.08,0.4629999999999999,7.2,AI0486,4,3,2,2,3,5,1,B,CAR,1
H0487,54260410,3.4343260688387685,41,female,41 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,0,1,2,4,2,1,0,a work trip,not high education,1,car is available for this trip,52,3,5.6,2,0.29,1.2,0.26,0.01,0.05,0.5599999999999999,0.0289999999999999,0.24,AI0487,4,4,2,3,3,5,1,B,CAR,1
H0488,54260556,0.3360277669782562,41,female,41 years old,10807,around CHF 10807 per month,1,0,0,1,0,0,10.807,1,0,1,1,2,4,2,1,0,a work trip,high education,1,car is available for this trip,137,7,14.4,81,9.56,66.0,0.685,0.405,0.1166666666666666,1.44,0.956,13.2,AI0488,4,5,5,5,5,5,1,B,CAR,1
H0489,54260567,0.2545934244605354,47,male,47 years old,9035,around CHF 9035 per month,1,0,0,1,0,0,9.035,1,0,0,3,3,2,0,0,1,a non-work trip,high education,1,car is available for this trip,271,46,37.4,108,14.85,104.0,1.355,0.54,0.7666666666666667,3.74,1.485,20.8,AI0489,4,5,3,5,3,4,1,B,CAR,1
H0490,54260611,2.256576028779217,35,male,35 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,0,2,1,2,0,1,0,a work trip,not high education,1,car is available for this trip,243,36,20.6,102,15.72,114.0,1.215,0.51,0.6,2.06,1.572,22.8,AI0490,4,3,2,2,3,5,1,B,CAR,1
H0491,54260612,2.256576028779217,35,male,35 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,0,2,1,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,200,54,15.0,30,3.1,24.0,1.0,0.15,0.9,1.5,0.31,4.8,AI0491,4,3,2,2,3,5,1,B,CAR,1
H0492,54260750,0.954424398357919,43,male,43 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,1,2,0,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,546,93,104.8,234,38.26,289.0,2.73,1.17,1.55,10.48,3.826,57.8,AI0492,4,3,2,3,3,5,1,B,CAR,1
H0493,54260897,0.6019450605361366,38,male,38 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,1,1,0,2,2,2,0,1,0,a work trip,high education,1,car is available for this trip,117,8,25.2,68,8.1,62.0,0.585,0.34,0.1333333333333333,2.52,0.8099999999999999,12.4,AI0493,4,5,5,5,5,5,1,B,CAR,1
H0494,54261011,2.256576028779217,38,male,38 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,1,2,3,3,1,1,0,a work trip,not high education,1,car is available for this trip,121,11,20.0,58,6.62,52.0,0.605,0.29,0.1833333333333333,2.0,0.662,10.4,AI0494,4,4,2,3,3,5,1,B,CAR,1
H0495,54261138,0.8584724543995766,52,female,52 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,0,0,0,2,1,3,0,1,0,a work trip,not high education,1,car is available for this trip,86,14,7.6,30,3.04,19.0,0.43,0.15,0.2333333333333333,0.76,0.304,3.8,AI0495,4,4,2,3,3,5,1,B,CAR,1
H0496,54261408,0.954424398357919,52,male,52 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,1,0,0,1,3,2,0,1,0,a work trip,not high education,1,car is available for this trip,170,26,13.1,69,8.91,60.0,0.85,0.345,0.4333333333333333,1.31,0.891,12.0,AI0496,4,3,2,2,3,5,1,B,CAR,1
H0497,54261409,2.029711386372872,20,female,30 or younger,2000,around CHF 2000 per month,0,1,0,1,0,1,2.0,1,0,0,1,3,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,99,0,3.8,28,2.62,16.4,0.495,0.14,0.0,0.38,0.262,3.28,AI0497,4,3,2,2,3,2,1,B,CAR,1
H0498,54261413,0.954424398357919,51,male,51 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,1,0,0,2,3,3,0,1,0,a work trip,not high education,1,car is available for this trip,71,0,0.0,30,2.99,18.5,0.355,0.15,0.0,0.0,0.299,3.7,AI0498,4,3,2,3,3,5,1,B,CAR,1
H0499,54261566,6.72051101457278,51,female,51 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,0,1,1,2,0,1,0,a work trip,not high education,1,car is available for this trip,34,0,2.8,14,0.26,2.4,0.17,0.07,0.0,0.2799999999999999,0.026,0.48,AI0499,4,3,2,2,3,2,1,B,CAR,1
H0500,54261567,0.954424398357919,62,male,62 years old,7000,around CHF 7000 per month,0,1,0,0,1,0,7.0,0,0,0,1,1,2,0,1,0,a work trip,not high education,1,car is available for this trip,43,0,5.6,10,1.22,10.0,0.215,0.05,0.0,0.5599999999999999,0.122,2.0,AI0500,4,3,2,2,3,5,1,B,CAR,1
H0501,54420363,0.2545934244605354,55,male,55 years old,7000,around CHF 7000 per month,1,0,1,0,0,0,7.0,1,0,1,-1,-1,-1,-1,1,0,a work trip,high education,1,car is available for this trip,234,36,0.0,110,20.98,143.0,1.17,0.55,0.6,0.0,2.098,28.6,AI0501,4,5,5,5,3,5,1,B,CAR,1
H0502,54420441,0.954424398357919,59,male,59 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,0,0,1,1,3,2,0,1,0,a work trip,not high education,1,car is available for this trip,87,6,5.1,20,2.45,16.5,0.435,0.1,0.1,0.51,0.245,3.3,AI0502,4,3,3,3,3,4,1,B,CAR,1
H0503,54420585,0.954424398357919,45,male,45 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,65,0,8.4,32,3.25,23.0,0.325,0.16,0.0,0.8400000000000001,0.325,4.6,AI0503,4,3,2,3,3,3,1,B,CAR,1
H0504,54420606,0.6019450605361366,38,male,38 years old,9000,around CHF 9000 per month,0,0,0,0,0,0,9.0,1,0,1,1,3,3,1,1,0,a work trip,not high education,1,car is available for this trip,185,19,80.8,135,27.38,208.0,0.925,0.675,0.3166666666666666,8.08,2.738,41.6,AI0504,4,3,3,3,3,4,1,B,CAR,1
H0505,54420654,0.3735873657560173,51,male,51 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,1,6,4,-1,0,1,a non-work trip,high education,1,car is available for this trip,122,15,14.6,25,3.24,22.0,0.61,0.125,0.25,1.46,0.324,4.4,AI0505,4,5,5,5,3,5,1,B,CAR,1
H0506,54420840,5.694231137832636,19,male,30 or younger,7000,around CHF 7000 per month,0,1,0,0,0,1,7.0,0,1,0,0,2,2,0,1,0,a work trip,not high education,0,car is not available for this trip,53,0,3.4,24,2.49,12.0,0.265,0.12,0.0,0.3399999999999999,0.249,2.4,AI0506,4,5,2,2,3,1,0,A,PT,0
H0507,54420907,0.8584724543995766,61,female,61 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,0,0,0,1,0,2,0,1,0,a work trip,not high education,1,car is available for this trip,165,24,7.4,66,8.31,62.0,0.825,0.33,0.4,0.74,0.8310000000000001,12.4,AI0507,4,3,2,2,3,2,1,B,CAR,1
H0508,54421043,0.3735873657560173,51,male,51 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,0,0,4,4,0,0,1,a non-work trip,high education,1,car is available for this trip,51,0,3.8,7,0.75,3.8,0.255,0.035,0.0,0.38,0.075,0.76,AI0508,4,5,4,5,5,3,1,B,CAR,1
H0509,54421043,0.3735873657560173,51,male,51 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,0,0,4,4,0,1,0,a work trip,high education,1,car is available for this trip,53,6,3.8,10,1.2,5.3,0.265,0.05,0.1,0.38,0.12,1.06,AI0509,4,5,3,5,3,2,1,B,CAR,1
H0510,54421085,0.954424398357919,-1,traveler,30 or younger,15000,around CHF 15000 per month,0,1,0,0,0,1,15.0,1,0,0,2,4,5,0,1,0,a work trip,not high education,1,car is available for this trip,156,5,0.0,70,11.19,75.0,0.78,0.35,0.0833333333333333,0.0,1.119,15.0,AI0510,4,3,2,2,3,5,1,B,CAR,1
H0511,54421189,0.954424398357919,45,male,45 years old,15000,around CHF 15000 per month,0,1,0,0,1,0,15.0,0,1,0,2,4,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,57,0,3.8,14,1.52,9.5,0.285,0.07,0.0,0.38,0.152,1.9,AI0511,4,4,2,3,3,5,1,B,CAR,1
H0512,54421189,0.954424398357919,45,male,45 years old,15000,around CHF 15000 per month,0,1,0,0,1,0,15.0,0,1,0,2,4,2,0,1,0,a work trip,not high education,1,car is available for this trip,57,0,3.8,14,1.52,9.5,0.285,0.07,0.0,0.38,0.152,1.9,AI0512,4,5,2,2,3,5,1,B,CAR,1
H0513,54421192,0.954424398357919,61,male,61 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,3,3,0,1,0,a work trip,not high education,1,car is available for this trip,115,3,0.0,63,8.87,62.0,0.575,0.315,0.05,0.0,0.8869999999999999,12.4,AI0513,4,4,2,3,3,5,1,B,CAR,1
H0514,54421201,0.2290902236010023,54,female,54 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,0,3,3,3,0,1,0,a work trip,high education,1,car is available for this trip,169,17,18.0,86,16.68,126.0,0.845,0.43,0.2833333333333333,1.8,1.668,25.2,AI0514,4,5,5,5,3,5,1,B,CAR,1
